THCM,CROSS,CROSS2,P1,P2,PHIP,angle,CUTOFF,FORCE,WAVE,T11D,T20D,T21D,T22D,T11D2,T20D2,T21D2,T22D2,AX,AY,AZ,AX2,AY2,AZ2,POLNOUT(y),POLNOUT2(y),CROSSCAP,CROSSCAP2,AYN1CAP,AYN1CAP2,Energy
1.6057,38.54,34.51,160.8,160.8,0.0,92.0,550,N4LO,SIEGERT,-0.0,0.1486,-0.04052,-0.1096,-0.003466,0.1243,-0.02175,-0.09286,-0.8063,0.0,2.154e-18,-0.8326,0.0,0.0,-0.0,-0.08096,1.949,1.745,0.0,0.08096,30
1.6232,38.27,34.26,160.8,160.8,0.0,93.0,550,N4LO,SIEGERT,-0.0,0.146,-0.04909,-0.1085,-0.004255,0.1225,-0.03191,-0.09224,-0.8055,0.0,-2.169e-18,-0.8318,0.0,3.028e-19,-0.0,-0.0835,1.936,1.733,-0.0,0.0835,30
1.6406,37.98,33.99,160.8,160.8,0.0,94.0,550,N4LO,SIEGERT,-0.0,0.1429,-0.05755,-0.1071,-0.005047,0.1201,-0.04202,-0.09138,-0.8046,0.0,4.371e-18,-0.8311,0.0,2.442e-18,-0.0,-0.08606,1.921,1.719,0.0,0.08606,30
1.6581,37.67,33.71,160.8,160.8,0.0,95.0,550,N4LO,SIEGERT,-0.0,0.1393,-0.06589,-0.1055,-0.00584,0.117,-0.05206,-0.09028,-0.8036,0.0,0.0,-0.8302,0.0,3.077e-19,-0.0,-0.08867,1.906,1.705,0.0,0.08867,30
1.6755,37.35,33.42,160.8,160.8,0.0,96.0,550,N4LO,SIEGERT,0.0,0.1352,-0.0741,-0.1037,-0.006637,0.1133,-0.062,-0.08895,-0.8026,0.0,2.222e-18,-0.8292,0.0,-3.104e-19,-0.0,-0.09131,1.889,1.691,-0.0,0.09131,30
1.693,37.02,33.12,160.8,160.8,0.0,97.0,550,N4LO,SIEGERT,-0.0,0.1306,-0.08214,-0.1017,-0.007437,0.1089,-0.07184,-0.08739,-0.8015,0.0,0.0,-0.8282,0.0,-1.88e-18,-0.0,-0.09399,1.872,1.675,0.0,0.09399,30
1.7104,36.66,32.8,160.8,160.8,0.0,98.0,550,N4LO,SIEGERT,-0.0,0.1255,-0.09001,-0.09953,-0.00824,0.1039,-0.08154,-0.08561,-0.8004,0.0,0.0,-0.8271,-1.012e-17,0.0,-0.0,-0.0967,1.855,1.659,0.0,0.0967,30
1.7279,36.3,32.47,160.8,160.8,0.0,99.0,550,N4LO,SIEGERT,-0.0,0.1199,-0.09769,-0.09716,-0.009046,0.09821,-0.09109,-0.08359,-0.7991,0.0,0.0,-0.8259,-5.113e-18,-1.598e-18,-0.0,-0.09946,1.836,1.642,0.0,0.09946,30
1.7453,35.91,32.12,160.8,160.8,0.0,100.0,550,N4LO,SIEGERT,-0.0,0.1139,-0.1052,-0.09459,-0.009856,0.09192,-0.1005,-0.08136,-0.7978,0.0,-2.311e-18,-0.8246,0.0,-1.615e-18,-0.0,-0.1023,1.817,1.625,-0.0,0.1023,30
1.7628,35.52,31.77,160.8,160.8,0.0,101.0,550,N4LO,SIEGERT,-0.0,0.1074,-0.1124,-0.09184,-0.01067,0.085,-0.1097,-0.0789,-0.7964,0.0,0.0,-0.8232,-1.568e-17,3.266e-19,-0.0,-0.1051,1.797,1.607,0.0,0.1051,30
1.7802,35.11,31.4,160.8,160.8,0.0,102.0,550,N4LO,SIEGERT,0.0,0.1004,-0.1194,-0.08891,-0.01149,0.07746,-0.1186,-0.07623,-0.795,0.0,2.364e-18,-0.8218,5.286e-18,0.0,-0.0,-0.108,1.776,1.588,-0.0,0.108,30
1.7977,34.69,31.02,160.8,160.8,0.0,103.0,550,N4LO,SIEGERT,-0.0,0.09304,-0.1262,-0.0858,-0.01231,0.0693,-0.1274,-0.07335,-0.7935,0.0,2.393e-18,-0.8202,5.351e-18,0.0,-0.0,-0.1109,1.755,1.569,-0.0,0.1109,30
1.8151,34.25,30.64,160.8,160.8,0.0,104.0,550,N4LO,SIEGERT,-0.0,0.08522,-0.1327,-0.08252,-0.01314,0.06055,-0.1359,-0.07026,-0.7919,0.0,0.0,-0.8186,-5.418e-18,1.355e-18,-0.0,-0.1139,1.733,1.55,0.0,0.1139,30
1.8326,33.81,30.24,160.8,160.8,0.0,105.0,550,N4LO,SIEGERT,-0.0,0.07699,-0.1389,-0.07907,-0.01397,0.05119,-0.1441,-0.06698,-0.7902,0.0,0.0,-0.8168,-5.489e-18,-3.431e-19,-0.0,-0.1169,1.71,1.53,0.0,0.1169,30
1.85,33.35,29.83,160.8,160.8,0.0,106.0,550,N4LO,SIEGERT,0.0,0.06836,-0.1448,-0.07546,-0.0148,0.04126,-0.152,-0.0635,-0.7885,0.0,0.0,-0.815,-5.564e-18,-6.955e-19,-0.0,-0.1199,1.687,1.509,-0.0,0.1199,30
1.8675,32.89,29.42,160.8,160.8,0.0,107.0,550,N4LO,SIEGERT,-0.0,0.05934,-0.1503,-0.0717,-0.01564,0.03075,-0.1597,-0.05983,-0.7866,0.0,0.0,-0.813,-1.129e-17,-3.527e-19,-0.0,-0.123,1.663,1.488,0.0,0.123,30
1.885,32.41,29.0,160.8,160.8,0.0,108.0,550,N4LO,SIEGERT,-0.0,0.04995,-0.1556,-0.06778,-0.01649,0.01967,-0.167,-0.05598,-0.7847,0.0,2.561e-18,-0.8109,-5.725e-18,-7.156e-19,-0.0,-0.1262,1.639,1.467,0.0,0.1262,30
1.9024,31.92,28.56,160.8,160.8,0.0,109.0,550,N4LO,SIEGERT,-0.0,0.0402,-0.1605,-0.06371,-0.01734,0.00805,-0.1739,-0.05195,-0.7827,0.0,-6.24e-17,-0.8088,5.811e-18,-9.588e-17,-0.0,-0.1293,1.615,1.445,0.0,0.1293,30
1.9199,31.43,28.13,160.8,160.8,0.0,110.0,550,N4LO,SIEGERT,0.0,0.03012,-0.165,-0.05951,-0.0182,-0.00411,-0.1806,-0.04776,-0.7806,0.0,-1.849e-17,-0.8065,5.902e-18,-2.287e-17,-0.0,-0.1326,1.59,1.423,-0.0,0.1326,30
1.9373,30.92,27.68,160.8,160.8,0.0,111.0,550,N4LO,SIEGERT,-0.0,0.0197,-0.1692,-0.05517,-0.01906,-0.01679,-0.1868,-0.0434,-0.7784,0.0,0.0,-0.8041,1.199e-17,0.0,-0.0,-0.1359,1.564,1.4,0.0,0.1359,30
1.9548,30.41,27.23,160.8,160.8,0.0,112.0,550,N4LO,SIEGERT,-0.0,0.008983,-0.173,-0.05071,-0.01993,-0.02998,-0.1926,-0.03889,-0.7762,0.0,0.0,-0.8016,-1.219e-17,0.0,-0.0,-0.1392,1.538,1.378,0.0,0.1392,30
1.9722,29.9,26.78,160.8,160.8,0.0,113.0,550,N4LO,SIEGERT,0.0,-0.002025,-0.1763,-0.04613,-0.0208,-0.04367,-0.1981,-0.03424,-0.7738,0.0,0.0,-0.7989,0.0,1.55e-18,-0.0,-0.1426,1.512,1.354,-0.0,0.1426,30
1.9897,29.37,26.32,160.8,160.8,0.0,114.0,550,N4LO,SIEGERT,0.0,-0.0133,-0.1793,-0.04144,-0.02168,-0.05783,-0.2031,-0.02946,-0.7713,0.0,0.0,-0.7961,-6.308e-18,-7.885e-19,-0.0,-0.146,1.486,1.331,-0.0,0.146,30
2.0071,28.84,25.85,160.8,160.8,0.0,115.0,550,N4LO,SIEGERT,0.0,-0.02483,-0.1818,-0.03664,-0.02256,-0.07246,-0.2077,-0.02455,-0.7687,0.0,0.0,-0.7932,0.0,8.027e-19,-0.0,-0.1495,1.459,1.308,0.0,0.1495,30
2.0246,28.31,25.38,160.8,160.8,0.0,116.0,550,N4LO,SIEGERT,0.0,-0.03658,-0.1839,-0.03175,-0.02346,-0.08752,-0.2118,-0.01952,-0.766,0.0,-2.932e-18,-0.7901,0.0,-8.175e-19,-0.0,-0.153,1.432,1.284,0.0,0.153,30
2.042,27.76,24.91,160.8,160.8,0.0,117.0,550,N4LO,SIEGERT,0.0,-0.04854,-0.1856,-0.02678,-0.02435,-0.103,-0.2155,-0.01438,-0.7632,0.0,2.989e-18,-0.7869,6.665e-18,8.331e-19,-0.0,-0.1566,1.404,1.26,-0.0,0.1566,30
2.0595,27.22,24.43,160.8,160.8,0.0,118.0,550,N4LO,SIEGERT,-0.0,-0.06068,-0.1868,-0.02173,-0.02526,-0.1189,-0.2186,-0.009151,-0.7602,0.0,3.049e-18,-0.7835,0.0,-1.699e-18,-0.0,-0.1602,1.377,1.236,-0.0,0.1602,30
2.0769,26.67,23.95,160.8,160.8,0.0,119.0,550,N4LO,SIEGERT,0.0,-0.07299,-0.1875,-0.0166,-0.02616,-0.1352,-0.2213,-0.003835,-0.7572,0.0,-3.112e-18,-0.78,0.0,-8.663e-19,-0.0,-0.1639,1.349,1.212,-0.0,0.1639,30
2.0944,26.12,23.47,160.8,160.8,0.0,120.0,550,N4LO,SIEGERT,-0.0,-0.08544,-0.1878,-0.01142,-0.02708,-0.1519,-0.2235,0.001555,-0.754,0.0,3.177e-18,-0.7763,0.0,0.0,-0.0,-0.1677,1.321,1.187,-0.0,0.1677,30
2.1118,25.57,22.99,160.8,160.8,0.0,121.0,550,N4LO,SIEGERT,0.0,-0.098,-0.1875,-0.00619,-0.028,-0.1689,-0.2252,0.007007,-0.7506,0.0,-3.246e-18,-0.7724,-7.221e-18,-9.026e-19,-0.0,-0.1714,1.293,1.163,0.0,0.1714,30
2.1293,25.01,22.5,160.8,160.8,0.0,122.0,550,N4LO,SIEGERT,0.0,-0.1106,-0.1868,-0.0009168,-0.02893,-0.1862,-0.2264,0.01251,-0.7472,0.0,3.318e-18,-0.7683,-7.377e-18,0.0,-0.0,-0.1753,1.265,1.138,0.0,0.1753,30
2.1468,24.45,22.02,160.8,160.8,0.0,123.0,550,N4LO,SIEGERT,-0.0,-0.1234,-0.1856,0.004386,-0.02986,-0.2039,-0.227,0.01805,-0.7435,0.0,0.0,-0.7641,7.539e-18,-1.885e-18,-0.0,-0.1791,1.237,1.114,0.0,0.1791,30
2.1642,23.9,21.53,160.8,160.8,0.0,124.0,550,N4LO,SIEGERT,-0.0,-0.1361,-0.1838,0.00971,-0.0308,-0.2218,-0.227,0.02361,-0.7397,0.0,-3.473e-18,-0.7596,-7.709e-18,-1.927e-18,-0.0,-0.1831,1.209,1.089,-0.0,0.1831,30
2.1817,23.34,21.05,160.8,160.8,0.0,125.0,550,N4LO,SIEGERT,-0.0,-0.1489,-0.1816,0.01504,-0.03175,-0.2401,-0.2266,0.02919,-0.7358,0.0,3.556e-18,-0.755,7.887e-18,1.972e-18,-0.0,-0.187,1.18,1.065,-0.0,0.187,30
2.1991,22.78,20.56,160.8,160.8,0.0,126.0,550,N4LO,SIEGERT,-0.0,-0.1616,-0.1788,0.02037,-0.0327,-0.2585,-0.2255,0.03477,-0.7316,0.0,0.0,-0.7501,-8.072e-18,-5.045e-18,-0.0,-0.191,1.152,1.04,-0.0,0.191,30
2.2166,22.22,20.08,160.8,160.8,0.0,127.0,550,N4LO,SIEGERT,-0.0,-0.1743,-0.1755,0.02569,-0.03365,-0.2772,-0.224,0.04032,-0.7273,0.0,-3.735e-18,-0.7449,0.0,-4.133e-18,-0.0,-0.1951,1.124,1.016,0.0,0.1951,30
2.234,21.66,19.6,160.8,160.8,0.0,128.0,550,N4LO,SIEGERT,-0.0,-0.1869,-0.1717,0.03098,-0.03461,-0.2961,-0.2218,0.04585,-0.7228,0.0,3.831e-18,-0.7396,0.0,-1.059e-18,-0.0,-0.1992,1.096,0.9913,0.0,0.1992,30
2.2515,21.11,19.12,160.8,160.8,0.0,129.0,550,N4LO,SIEGERT,0.0,-0.1994,-0.1673,0.03624,-0.03558,-0.3151,-0.2191,0.05134,-0.7181,0.0,3.932e-18,-0.734,0.0,-2.171e-18,-0.0,-0.2033,1.068,0.9671,-0.0,0.2033,30
2.2689,20.56,18.64,160.8,160.8,0.0,130.0,550,N4LO,SIEGERT,0.0,-0.2118,-0.1624,0.04145,-0.03654,-0.3343,-0.2158,0.05676,-0.7131,0.0,0.0,-0.7281,4.453e-18,1.113e-18,-0.0,-0.2075,1.04,0.9429,-0.0,0.2075,30
2.2864,20.01,18.17,160.8,160.8,0.0,131.0,550,N4LO,SIEGERT,-0.0,-0.2239,-0.1569,0.04659,-0.03751,-0.3536,-0.2119,0.06211,-0.708,0.0,-4.148e-18,-0.7219,0.0,-1.142e-18,-0.0,-0.2117,1.012,0.9189,0.0,0.2117,30
2.3038,19.46,17.69,160.8,160.8,0.0,132.0,550,N4LO,SIEGERT,-0.0,-0.2359,-0.151,0.05167,-0.03849,-0.373,-0.2074,0.06736,-0.7026,0.0,0.0,-0.7154,0.0,-5.864e-18,-0.0,-0.2159,0.9843,0.895,-0.0,0.2159,30
2.3213,18.92,17.22,160.8,160.8,0.0,133.0,550,N4LO,SIEGERT,0.0,-0.2476,-0.1445,0.05665,-0.03946,-0.3926,-0.2024,0.0725,-0.6969,0.0,4.388e-18,-0.7087,4.818e-18,-2.409e-18,-0.0,-0.2202,0.9568,0.8713,0.0,0.2202,30
2.3387,18.38,16.76,160.8,160.8,0.0,134.0,550,N4LO,SIEGERT,0.0,-0.2591,-0.1374,0.06153,-0.04043,-0.4121,-0.1968,0.07752,-0.691,0.0,-4.516e-18,-0.7016,9.904e-18,-2.476e-18,-0.0,-0.2245,0.9296,0.8478,0.0,0.2245,30
2.3562,17.84,16.3,160.8,160.8,0.0,135.0,550,N4LO,SIEGERT,0.0,-0.2702,-0.1298,0.0663,-0.04141,-0.4317,-0.1907,0.0824,-0.6848,0.0,0.0,-0.6942,-5.092e-18,0.0,-0.0,-0.2288,0.9025,0.8245,0.0,0.2288,30
2.3736,17.31,15.84,160.8,160.8,0.0,136.0,550,N4LO,SIEGERT,0.0,-0.281,-0.1217,0.07093,-0.04238,-0.4513,-0.184,0.08711,-0.6782,0.0,0.0,-0.6864,5.238e-18,2.619e-18,-0.0,-0.233,0.8757,0.8015,0.0,0.233,30
2.3911,16.79,15.39,160.8,160.8,0.0,137.0,550,N4LO,SIEGERT,-0.0,-0.2914,-0.1131,0.07542,-0.04335,-0.4708,-0.1767,0.09165,-0.6714,0.0,4.944e-18,-0.6782,-1.078e-17,-8.087e-18,-0.0,-0.2373,0.8492,0.7787,-0.0,0.2373,30
2.4086,16.27,14.95,160.8,160.8,0.0,138.0,550,N4LO,SIEGERT,-0.0,-0.3014,-0.104,0.07975,-0.04431,-0.4904,-0.169,0.09598,-0.6642,0.0,0.0,-0.6697,0.0,0.0,-0.0,-0.2416,0.8229,0.7562,-0.0,0.2416,30
2.426,15.76,14.51,160.8,160.8,0.0,139.0,550,N4LO,SIEGERT,0.0,-0.3108,-0.09434,0.08391,-0.04526,-0.5098,-0.1607,0.1001,-0.6567,0.0,5.268e-18,-0.6607,-5.72e-18,0.0,-0.0,-0.2459,0.797,0.7339,0.0,0.2459,30
2.4435,15.25,14.08,160.8,160.8,0.0,140.0,550,N4LO,SIEGERT,-0.0,-0.3198,-0.08423,0.08787,-0.04621,-0.5292,-0.1519,0.104,-0.6488,0.0,0.0,-0.6513,-5.896e-18,-1.474e-18,-0.0,-0.2501,0.7714,0.712,-0.0,0.2501,30
2.4609,14.75,13.65,160.8,160.8,0.0,141.0,550,N4LO,SIEGERT,-0.0,-0.3282,-0.07365,0.09162,-0.04714,-0.5484,-0.1426,0.1076,-0.6405,0.0,5.626e-18,-0.6415,6.081e-18,-8.361e-18,-0.0,-0.2543,0.7462,0.6904,0.0,0.2543,30
2.4784,14.26,13.23,160.8,160.8,0.0,142.0,550,N4LO,SIEGERT,-0.0,-0.336,-0.06261,0.09514,-0.04806,-0.5674,-0.1328,0.111,-0.6318,0.0,5.82e-18,-0.6312,-6.274e-18,-7.843e-18,-0.0,-0.2584,0.7214,0.6692,-0.0,0.2584,30
2.4958,13.78,12.82,160.8,160.8,0.0,143.0,550,N4LO,SIEGERT,0.0,-0.3431,-0.05115,0.09843,-0.04897,-0.5863,-0.1226,0.114,-0.6226,0.0,0.0,-0.6204,0.0,8.095e-19,-0.0,-0.2624,0.6969,0.6483,-0.0,0.2624,30
2.5133,13.3,12.41,160.8,160.8,0.0,144.0,550,N4LO,SIEGERT,0.0,-0.3496,-0.03928,0.1014,-0.04985,-0.605,-0.112,0.1168,-0.613,0.0,0.0,-0.609,0.0,4.18e-18,-0.0,-0.2664,0.6729,0.6277,-0.0,0.2664,30
2.5307,12.84,12.01,160.8,160.8,0.0,145.0,550,N4LO,SIEGERT,-0.0,-0.3553,-0.02703,0.1042,-0.0507,-0.6235,-0.101,0.1192,-0.6029,0.0,0.0,-0.5972,0.0,-2.591e-18,-0.0,-0.2702,0.6493,0.6076,0.0,0.2702,30
2.5482,12.38,11.62,160.8,160.8,0.0,146.0,550,N4LO,SIEGERT,-0.0,-0.3602,-0.01444,0.1066,-0.05153,-0.6417,-0.08964,0.1212,-0.5922,0.0,-1.341e-17,-0.5848,-3.571e-18,1.786e-18,-0.0,-0.2739,0.6262,0.5878,-0.0,0.2739,30
2.5656,11.93,11.24,160.8,160.8,0.0,147.0,550,N4LO,SIEGERT,-0.0,-0.3642,-0.001537,0.1088,-0.05232,-0.6596,-0.07799,0.1229,-0.581,0.0,0.0,-0.5718,0.0,1.015e-17,-0.0,-0.2774,0.6035,0.5685,0.0,0.2774,30
2.5831,11.49,10.87,160.8,160.8,0.0,148.0,550,N4LO,SIEGERT,-0.0,-0.3674,0.01163,0.1105,-0.05307,-0.6773,-0.06608,0.1242,-0.5692,0.0,-7.222e-18,-0.5582,0.0,5.729e-18,-0.0,-0.2808,0.5813,0.5496,0.0,0.2808,30
2.6005,11.06,10.5,160.8,160.8,0.0,149.0,550,N4LO,SIEGERT,-0.0,-0.3696,0.02502,0.112,-0.05377,-0.6946,-0.05395,0.1251,-0.5568,0.0,1.5e-17,-0.544,-3.952e-18,4.94e-18,-0.0,-0.2839,0.5597,0.5311,0.0,0.2839,30
2.618,10.65,10.14,160.8,160.8,0.0,150.0,550,N4LO,SIEGERT,0.0,-0.3708,0.03858,0.113,-0.05442,-0.7115,-0.04167,0.1255,-0.5438,0.0,0.0,-0.5291,-4.091e-18,1.739e-17,-0.0,-0.2868,0.5385,0.5131,-0.0,0.2868,30
2.6354,10.24,9.798,160.8,160.8,0.0,151.0,550,N4LO,SIEGERT,-0.0,-0.371,0.05225,0.1137,-0.05501,-0.7281,-0.02929,0.1255,-0.53,0.0,-4.864e-17,-0.5136,-4.235e-18,-4.765e-17,-0.0,-0.2893,0.5179,0.4956,0.0,0.2893,30
2.6529,9.842,9.461,160.8,160.8,0.0,152.0,550,N4LO,SIEGERT,-0.0,-0.37,0.06595,0.114,-0.05554,-0.7443,-0.01687,0.125,-0.5156,0.0,-8.433e-18,-0.4975,-8.773e-18,0.0,-0.0,-0.2916,0.4979,0.4786,0.0,0.2916,30
2.6704,9.457,9.133,160.8,160.8,0.0,153.0,550,N4LO,SIEGERT,0.0,-0.3679,0.07962,0.1138,-0.05598,-0.76,-0.00448,0.1241,-0.5005,0.0,-8.776e-17,-0.4806,9.087e-18,-2.953e-17,-0.0,-0.2934,0.4784,0.462,0.0,0.2934,30
2.6878,9.083,8.816,160.8,160.8,0.0,154.0,550,N4LO,SIEGERT,0.0,-0.3647,0.09317,0.1132,-0.05634,-0.7753,0.007793,0.1226,-0.4846,0.0,-4.569e-17,-0.4631,9.414e-18,-3.766e-17,-0.0,-0.2948,0.4595,0.4459,-0.0,0.2948,30
2.7053,8.721,8.509,160.8,160.8,0.0,155.0,550,N4LO,SIEGERT,0.0,-0.3601,0.1065,0.1121,-0.0566,-0.7902,0.01987,0.1207,-0.4679,0.0,-1.903e-17,-0.4449,7.316e-18,7.316e-18,-0.0,-0.2958,0.4412,0.4304,0.0,0.2958,30
2.7227,8.372,8.212,160.8,160.8,0.0,156.0,550,N4LO,SIEGERT,0.0,-0.3544,0.1195,0.1106,-0.05675,-0.8046,0.03167,0.1183,-0.4504,0.0,-4.957e-18,-0.426,-5.054e-18,1.011e-17,-0.0,-0.2961,0.4235,0.4154,-0.0,0.2961,30
2.7402,8.034,7.926,160.8,160.8,0.0,157.0,550,N4LO,SIEGERT,-0.0,-0.3473,0.1321,0.1085,-0.05678,-0.8185,0.04308,0.1153,-0.4321,0.0,-1.033e-17,-0.4064,-2.618e-18,-2.618e-18,-0.0,-0.2959,0.4064,0.4009,-0.0,0.2959,30
2.7576,7.709,7.65,160.8,160.8,0.0,158.0,550,N4LO,SIEGERT,0.0,-0.3389,0.1442,0.106,-0.05668,-0.8318,0.05401,0.1119,-0.413,0.0,-1.615e-17,-0.3862,-2.712e-18,-1.085e-17,-0.0,-0.295,0.39,0.387,0.0,0.295,30
2.7751,7.397,7.386,160.8,160.8,0.0,159.0,550,N4LO,SIEGERT,0.0,-0.3291,0.1556,0.103,-0.05643,-0.8446,0.06436,0.1079,-0.3931,0.0,-5.61e-18,-0.3653,-5.619e-18,-7.024e-17,-0.0,-0.2934,0.3742,0.3736,-0.0,0.2934,30
2.7925,7.098,7.132,160.8,160.8,0.0,160.0,550,N4LO,SIEGERT,-0.0,-0.3181,0.1661,0.09944,-0.05602,-0.8569,0.07401,0.1035,-0.3724,0.0,5.847e-18,-0.3439,-2.909e-18,2.327e-17,-0.0,-0.2909,0.359,0.3608,0.0,0.2909,30
2.81,6.812,6.89,160.8,160.8,0.0,161.0,550,N4LO,SIEGERT,-0.0,-0.3057,0.1756,0.09542,-0.05543,-0.8686,0.08285,0.09857,-0.3509,0.0,6.092e-18,-0.3219,0.0,-2.108e-17,-0.0,-0.2876,0.3446,0.3485,0.0,0.2876,30
2.8274,6.539,6.659,160.8,160.8,0.0,162.0,550,N4LO,SIEGERT,-0.0,-0.2921,0.184,0.09092,-0.05465,-0.8797,0.09076,0.09323,-0.3287,0.0,-1.904e-17,-0.2996,0.0,-3.116e-18,-0.0,-0.2833,0.3308,0.3369,-0.0,0.2833,30
2.8449,6.281,6.44,160.8,160.8,0.0,163.0,550,N4LO,SIEGERT,0.0,-0.2772,0.1911,0.08596,-0.05366,-0.8902,0.09762,0.08748,-0.3059,0.0,6.607e-18,-0.2768,3.222e-18,-1.933e-17,-0.0,-0.278,0.3177,0.3258,-0.0,0.278,30
2.8623,6.035,6.233,160.8,160.8,0.0,164.0,550,N4LO,SIEGERT,0.0,-0.2612,0.1967,0.08057,-0.05246,-0.9002,0.1033,0.08137,-0.2824,0.0,1.719e-17,-0.2538,1.664e-18,-1.332e-17,-0.0,-0.2715,0.3053,0.3153,-0.0,0.2715,30
2.8798,5.804,6.038,160.8,160.8,0.0,165.0,550,N4LO,SIEGERT,-0.0,-0.2442,0.2005,0.07478,-0.05102,-0.9095,0.1078,0.07496,-0.2585,0.0,-1.072e-17,-0.2307,1.718e-18,6.873e-18,-0.0,-0.2639,0.2936,0.3054,0.0,0.2639,30
2.8972,5.587,5.854,160.8,160.8,0.0,166.0,550,N4LO,SIEGERT,0.0,-0.2263,0.2026,0.06866,-0.04933,-0.9182,0.1108,0.06829,-0.2343,0.0,2.599e-17,-0.2076,0.0,3.544e-18,-0.0,-0.255,0.2826,0.2961,-0.0,0.255,30
2.9147,5.385,5.683,160.8,160.8,0.0,167.0,550,N4LO,SIEGERT,0.0,-0.2076,0.2026,0.06226,-0.04738,-0.9263,0.1124,0.06145,-0.2099,0.0,-1.156e-17,-0.1846,-1.826e-18,7.302e-18,-0.0,-0.2448,0.2724,0.2875,-0.0,0.2448,30
2.9322,5.197,5.524,160.8,160.8,0.0,168.0,550,N4LO,SIEGERT,-0.0,-0.1885,0.2004,0.05565,-0.04517,-0.9337,0.1124,0.05452,-0.1856,0.0,7.986e-18,-0.1621,9.39e-19,-5.634e-18,-0.0,-0.2332,0.2629,0.2794,0.0,0.2332,30
2.9496,5.023,5.378,160.8,160.8,0.0,169.0,550,N4LO,SIEGERT,-0.0,-0.1691,0.1959,0.04893,-0.04269,-0.9406,0.1109,0.04758,-0.1615,0.0,6.196e-18,-0.1401,9.646e-19,-5.788e-18,-0.0,-0.2203,0.2541,0.272,-0.0,0.2203,30
2.9671,4.864,5.243,160.8,160.8,0.0,170.0,550,N4LO,SIEGERT,-0.0,-0.1498,0.1889,0.04219,-0.03993,-0.9468,0.1077,0.04073,-0.138,0.0,1.493e-17,-0.1189,1.979e-18,3.957e-18,-0.0,-0.2059,0.246,0.2652,-0.0,0.2059,30
2.9845,4.72,5.122,160.8,160.8,0.0,171.0,550,N4LO,SIEGERT,0.0,-0.1307,0.1795,0.03554,-0.0369,-0.9524,0.1029,0.03408,-0.1153,0.0,1.319e-17,-0.09866,2.026e-18,5.064e-18,-0.0,-0.1902,0.2388,0.2591,0.0,0.1902,30
3.002,4.591,5.013,160.8,160.8,0.0,172.0,550,N4LO,SIEGERT,-0.0,-0.1123,0.1676,0.02911,-0.0336,-0.9574,0.09639,0.02774,-0.09376,0.0,7.91e-18,-0.07972,-5.174e-19,-1.656e-17,-0.0,-0.1732,0.2322,0.2536,-0.0,0.1732,30
3.0194,4.477,4.916,160.8,160.8,0.0,173.0,550,N4LO,SIEGERT,0.0,-0.09496,0.1532,0.02302,-0.03004,-0.9617,0.08836,0.02181,-0.07367,0.0,-1.159e-18,-0.06229,0.0,-1.424e-17,-0.0,-0.1548,0.2264,0.2487,0.0,0.1548,30
3.0369,4.377,4.832,160.8,160.8,0.0,174.0,550,N4LO,SIEGERT,-0.0,-0.07896,0.1364,0.01741,-0.02625,-0.9655,0.07884,0.0164,-0.05539,0.0,5.333e-18,-0.04659,-5.367e-19,-2.201e-17,-0.0,-0.1352,0.2214,0.2444,-0.0,0.1352,30
3.0543,4.293,4.762,160.8,160.8,0.0,175.0,550,N4LO,SIEGERT,-0.0,-0.06469,0.1175,0.01239,-0.02224,-0.9687,0.06797,0.01162,-0.03924,0.0,-4.833e-18,-0.03285,0.0,2.288e-17,-0.0,-0.1145,0.2172,0.2409,-0.0,0.1145,30
3.0718,4.225,4.704,160.8,160.8,0.0,176.0,550,N4LO,SIEGERT,0.0,-0.05248,0.09655,0.008093,-0.01803,-0.9713,0.05591,0.007558,-0.02554,0.0,-1.443e-17,-0.0213,1.379e-19,-1.434e-17,-0.0,-0.09286,0.2137,0.2379,-0.0,0.09286,30
3.0892,4.171,4.658,160.8,160.8,0.0,177.0,550,N4LO,SIEGERT,-0.0,-0.04264,0.07396,0.004627,-0.01367,-0.9733,0.04285,0.004307,-0.01455,0.0,1.555e-17,-0.0121,0.0,-1.503e-17,-0.0,-0.07038,0.211,0.2356,0.0,0.07038,30
3.1067,4.133,4.626,160.8,160.8,0.0,178.0,550,N4LO,SIEGERT,0.0,-0.03541,0.05006,0.00208,-0.009185,-0.9747,0.02901,0.001932,-0.00653,0.0,1.647e-18,-0.005416,1.051e-19,-2.383e-18,-0.0,-0.04728,0.209,0.234,0.0,0.04728,30
3.1241,4.11,4.607,160.8,160.8,0.0,179.0,550,N4LO,SIEGERT,-0.0,-0.031,0.02526,0.0005237,-0.004614,-0.9756,0.01464,0.0004857,-0.001642,0.0,1.741e-17,-0.00136,0.0,-3.255e-18,-0.0,-0.02375,0.2079,0.233,0.0,0.02375,30
3.1416,4.102,4.6,160.8,160.8,0.0,180.0,550,N4LO,SIEGERT,-0.0,-0.02951,0.0,0.0,-0.0,-0.9759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.021e-18,-0.0,-0.0,0.2075,0.2327,-0.0,-0.0,30
0.0175,6.107,6.21,160.8,160.8,0.0,1.0,500,N4LO,SIEGERT,0.0,-0.6681,-0.01573,0.0005169,0.005687,-0.8886,-0.02521,0.0006893,-0.002357,0.0,-9.291e-19,-0.002156,1.3050000000000001e-20,8.067e-18,-0.0,0.005352,0.3089,0.3141,0.0,-0.005352,30
