THCM,CROSS,CROSS2,P1,P2,PHIP,angle,CUTOFF,FORCE,WAVE,T11D,T20D,T21D,T22D,T11D2,T20D2,T21D2,T22D2,AX,AY,AZ,AX2,AY2,AZ2,POLNOUT(y),POLNOUT2(y),CROSSCAP,CROSSCAP2,AYN1CAP,AYN1CAP2,Energy
1.3439,135.9,150.8,22.69,22.69,0.0,77.0,450,N2LO,1NC,-0.0,0.04201,0.004187,-0.00747,-0.000571,0.1186,0.005423,-0.0188,-0.9414,0.0,-1.879e-18,-0.8524,1.3230000000000001e-20,-6.775e-18,-0.0,-0.2503,2.987,3.315,-0.0,0.2503,2.75
1.3614,137.0,151.9,22.69,22.69,0.0,78.0,450,N2LO,1NC,0.0,0.04187,0.003951,-0.007526,-0.0005568,0.1179,0.004993,-0.01886,-0.9419,0.0,-1.864e-18,-0.8534,1.313e-20,0.0,-0.0,-0.2495,3.012,3.339,-0.0,0.2495,2.75
1.3788,138.1,153.0,22.69,22.69,0.0,79.0,450,N2LO,1NC,-0.0,0.04175,0.003711,-0.007577,-0.0005426,0.1174,0.00456,-0.0189,-0.9423,0.0,1.85e-18,-0.8544,-2.6090000000000004e-20,6.679e-18,-0.0,-0.2488,3.035,3.362,-0.0,0.2488,2.75
1.3963,139.0,153.9,22.69,22.69,0.0,80.0,450,N2LO,1NC,-0.0,0.04163,0.003467,-0.007625,-0.0005287,0.1168,0.004124,-0.01894,-0.9426,0.0,1.837e-18,-0.8553,-6.482000000000001e-20,-6.638e-18,-0.0,-0.2482,3.056,3.383,0.0,0.2482,2.75
1.4137,139.9,154.8,22.69,22.69,0.0,81.0,450,N2LO,1NC,-0.0,0.04153,0.00322,-0.007668,-0.0005149,0.1163,0.003687,-0.01898,-0.943,0.0,0.0,-0.8561,0.0,0.0,-0.0,-0.2476,3.075,3.402,-0.0,0.2476,2.75
1.4312,140.7,155.6,22.69,22.69,0.0,82.0,450,N2LO,1NC,-0.0,0.04144,0.002969,-0.007706,-0.0005012,0.1159,0.003248,-0.01901,-0.9433,0.0,1.815e-18,-0.8569,7.694000000000001e-20,0.0,-0.0,-0.2471,3.093,3.42,-0.0,0.2471,2.75
1.4486,141.5,156.3,22.69,22.69,0.0,83.0,450,N2LO,1NC,-0.0,0.04136,0.002716,-0.00774,-0.0004877,0.1155,0.002807,-0.01904,-0.9435,0.0,-1.806e-18,-0.8575,-6.381e-20,0.0,-0.0,-0.2466,3.109,3.436,-0.0,0.2466,2.75
1.4661,142.1,157.0,22.69,22.69,0.0,84.0,450,N2LO,1NC,-0.0,0.0413,0.002461,-0.00777,-0.0004743,0.1152,0.002365,-0.01906,-0.9438,0.0,-4.314e-17,-0.8581,5.0840000000000004e-20,-1.301e-17,-0.0,-0.2462,3.123,3.451,0.0,0.2462,2.75
1.4835,142.7,157.6,22.69,22.69,0.0,85.0,450,N2LO,1NC,-0.0,0.04124,0.002203,-0.007795,-0.000461,0.1148,0.001922,-0.01907,-0.9439,0.0,0.0,-0.8586,-2.533e-20,6.484e-18,-0.0,-0.2458,3.136,3.463,-0.0,0.2458,2.75
1.501,143.2,158.1,22.69,22.69,0.0,86.0,450,N2LO,1NC,-0.0,0.0412,0.001943,-0.007815,-0.0004479,0.1146,0.001478,-0.01908,-0.9441,0.0,0.0,-0.8591,-2.5250000000000002e-20,0.0,-0.0,-0.2455,3.147,3.474,0.0,0.2455,2.75
1.5184,143.6,158.5,22.69,22.69,0.0,87.0,450,N2LO,1NC,-0.0,0.04116,0.001682,-0.007831,-0.0004349,0.1144,0.001034,-0.01908,-0.9442,0.0,0.0,-0.8594,6.296e-20,-6.447e-18,-0.0,-0.2453,3.156,3.483,0.0,0.2453,2.75
1.5359,143.9,158.8,22.69,22.69,0.0,88.0,450,N2LO,1NC,-0.0,0.04113,0.001419,-0.007842,-0.0004221,0.1142,0.0005891,-0.01908,-0.9443,0.0,0.0,-0.8597,5.0260000000000006e-20,6.434e-18,-0.0,-0.245,3.163,3.49,-0.0,0.245,2.75
1.5533,144.2,159.0,22.69,22.69,0.0,89.0,450,N2LO,1NC,-0.0,0.04111,0.001156,-0.007849,-0.0004093,0.114,0.0001441,-0.01907,-0.9444,0.0,1.772e-18,-0.8599,-1.2550000000000001e-20,0.0,-0.0,-0.2449,3.168,3.496,0.0,0.2449,2.75
1.5708,144.3,159.2,22.69,22.69,0.0,90.0,450,N2LO,1NC,-0.0,0.0411,0.0008917,-0.007851,-0.0003967,0.1139,-0.0003008,-0.01906,-0.9445,0.0,0.0,-0.86,-6.267000000000001e-20,6.417e-18,-0.0,-0.2448,3.172,3.499,-0.0,0.2448,2.75
1.5882,144.4,159.3,22.69,22.69,0.0,91.0,450,N2LO,1NC,-0.0,0.0411,0.0006273,-0.007848,-0.0003841,0.1139,-0.0007453,-0.01904,-0.9445,0.0,1.769e-18,-0.8601,3.7580000000000004e-20,0.0,-0.0,-0.2448,3.174,3.501,0.0,0.2448,2.75
1.6057,144.4,159.3,22.69,22.69,0.0,92.0,450,N2LO,1NC,-0.0,0.04111,0.000363,-0.007841,-0.0003717,0.1139,-0.001189,-0.01902,-0.9444,0.0,0.0,-0.8601,-3.7580000000000004e-20,0.0,-0.0,-0.2448,3.174,3.501,-0.0,0.2448,2.75
1.6232,144.3,159.2,22.69,22.69,0.0,93.0,450,N2LO,1NC,-0.0,0.04113,9.903e-05,-0.007829,-0.0003594,0.1139,-0.001632,-0.01899,-0.9444,0.0,0.0,-0.86,1.2530000000000002e-20,0.0,-0.0,-0.2448,3.172,3.499,0.0,0.2448,2.75
1.6406,144.1,159.0,22.69,22.69,0.0,94.0,450,N2LO,1NC,0.0,0.04116,-0.0001643,-0.007813,-0.0003471,0.1139,-0.002074,-0.01895,-0.9443,0.0,0.0,-0.8599,-1.2550000000000001e-20,0.0,-0.0,-0.245,3.168,3.495,0.0,0.245,2.75
1.6581,143.9,158.8,22.69,22.69,0.0,95.0,450,N2LO,1NC,0.0,0.0412,-0.0004265,-0.007792,-0.000335,0.1141,-0.002515,-0.01891,-0.9442,0.0,-1.775e-18,-0.8596,-5.0270000000000005e-20,0.0,-0.0,-0.2451,3.163,3.489,-0.0,0.2451,2.75
1.6755,143.6,158.4,22.69,22.69,0.0,96.0,450,N2LO,1NC,-0.0,0.04124,-0.0006875,-0.007767,-0.0003229,0.1142,-0.002954,-0.01887,-0.944,0.0,1.779e-18,-0.8593,2.519e-20,0.0,-0.0,-0.2454,3.155,3.482,0.0,0.2454,2.75
1.693,143.1,158.0,22.69,22.69,0.0,97.0,450,N2LO,1NC,-0.0,0.0413,-0.0009469,-0.007737,-0.0003109,0.1144,-0.003391,-0.01882,-0.9438,0.0,-1.784e-18,-0.8589,0.0,-6.466e-18,-0.0,-0.2456,3.146,3.473,0.0,0.2456,2.75
1.7104,142.6,157.5,22.69,22.69,0.0,98.0,450,N2LO,1NC,-0.0,0.04136,-0.001204,-0.007702,-0.000299,0.1146,-0.003826,-0.01876,-0.9436,0.0,-1.791e-18,-0.8585,-2.5340000000000003e-20,-6.487e-18,-0.0,-0.246,3.135,3.462,-0.0,0.246,2.75
1.7279,142.1,156.9,22.69,22.69,0.0,99.0,450,N2LO,1NC,-0.0,0.04144,-0.001459,-0.007663,-0.0002872,0.1149,-0.004258,-0.0187,-0.9434,0.0,1.798e-18,-0.858,-5.087000000000001e-20,6.511e-18,-0.0,-0.2464,3.122,3.449,-0.0,0.2464,2.75
1.7453,141.4,156.2,22.69,22.69,0.0,100.0,450,N2LO,1NC,-0.0,0.04153,-0.001712,-0.00762,-0.0002754,0.1152,-0.004689,-0.01863,-0.9431,0.0,-1.806e-18,-0.8574,-1.2770000000000002e-20,-6.539e-18,-0.0,-0.2468,3.108,3.434,-0.0,0.2468,2.75
1.7628,140.7,155.5,22.69,22.69,0.0,101.0,450,N2LO,1NC,0.0,0.04163,-0.001962,-0.007572,-0.0002637,0.1156,-0.005116,-0.01856,-0.9428,0.0,1.816e-18,-0.8567,-1.2830000000000001e-20,-6.57e-18,-0.0,-0.2473,3.091,3.418,-0.0,0.2473,2.75
1.7802,139.8,154.7,22.69,22.69,0.0,102.0,450,N2LO,1NC,-0.0,0.04174,-0.002208,-0.00752,-0.000252,0.116,-0.00554,-0.01848,-0.9424,0.0,0.0,-0.8559,6.451e-20,6.606e-18,-0.0,-0.2479,3.073,3.399,0.0,0.2479,2.75
1.7977,138.9,153.8,22.69,22.69,0.0,103.0,450,N2LO,1NC,0.0,0.04186,-0.002451,-0.007464,-0.0002405,0.1165,-0.005961,-0.0184,-0.942,0.0,-1.838e-18,-0.855,1.168e-19,0.0,-0.0,-0.2485,3.054,3.379,0.0,0.2485,2.75
1.8151,138.0,152.8,22.69,22.69,0.0,104.0,450,N2LO,1NC,-0.0,0.042,-0.002691,-0.007404,-0.0002289,0.117,-0.006379,-0.01831,-0.9416,0.0,0.0,-0.8541,-1.306e-20,0.0,-0.0,-0.2492,3.032,3.358,0.0,0.2492,2.75
1.8326,136.9,151.7,22.69,22.69,0.0,105.0,450,N2LO,1NC,-0.0,0.04215,-0.002926,-0.00734,-0.0002175,0.1175,-0.006793,-0.01822,-0.9411,0.0,1.866e-18,-0.8531,2.6310000000000003e-20,-6.734e-18,-0.0,-0.2499,3.009,3.334,0.0,0.2499,2.75
1.85,135.8,150.6,22.69,22.69,0.0,106.0,450,N2LO,1NC,-0.0,0.04232,-0.003157,-0.007271,-0.000206,0.1182,-0.007203,-0.01812,-0.9406,0.0,0.0,-0.852,3.976e-20,0.0,-0.0,-0.2507,2.984,3.309,0.0,0.2507,2.75
1.8675,134.6,149.4,22.69,22.69,0.0,107.0,450,N2LO,1NC,-0.0,0.0425,-0.003383,-0.007199,-0.0001946,0.1188,-0.00761,-0.01802,-0.9401,0.0,-1.898e-18,-0.8508,1.47e-19,-6.84e-18,-0.0,-0.2516,2.957,3.283,-0.0,0.2516,2.75
1.885,133.3,148.1,22.69,22.69,0.0,108.0,450,N2LO,1NC,0.0,0.0427,-0.003604,-0.007123,-0.0001833,0.1196,-0.008012,-0.01791,-0.9395,0.0,1.916e-18,-0.8495,-2.695e-20,6.9e-18,-0.0,-0.2525,2.929,3.254,-0.0,0.2525,2.75
1.9024,131.9,146.7,22.69,22.69,0.0,109.0,450,N2LO,1NC,0.0,0.04292,-0.003821,-0.007043,-0.0001719,0.1204,-0.008409,-0.0178,-0.9389,0.0,1.936e-18,-0.8481,0.0,6.964e-18,-0.0,-0.2534,2.9,3.225,0.0,0.2534,2.75
1.9199,130.5,145.3,22.69,22.69,0.0,110.0,450,N2LO,1NC,0.0,0.04316,-0.004032,-0.006959,-0.0001606,0.1212,-0.008802,-0.01768,-0.9382,0.0,0.0,-0.8466,-2.747e-20,7.032e-18,-0.0,-0.2545,2.869,3.193,-0.0,0.2545,2.75
1.9373,129.0,143.8,22.69,22.69,0.0,111.0,450,N2LO,1NC,0.0,0.04342,-0.004237,-0.006872,-0.0001494,0.1221,-0.00919,-0.01756,-0.9375,0.0,0.0,-0.845,-2.775e-20,0.0,-0.0,-0.2556,2.836,3.16,0.0,0.2556,2.75
1.9548,127.5,142.2,22.69,22.69,0.0,112.0,450,N2LO,1NC,-0.0,0.04371,-0.004436,-0.006782,-0.0001381,0.1231,-0.009573,-0.01744,-0.9367,0.0,-2.004e-18,-0.8433,7.015e-20,0.0,-0.0,-0.2567,2.802,3.126,-0.0,0.2567,2.75
1.9722,125.9,140.6,22.69,22.69,0.0,113.0,450,N2LO,1NC,-0.0,0.04401,-0.004629,-0.006688,-0.0001269,0.1242,-0.009951,-0.01731,-0.9359,0.0,0.0,-0.8415,-2.838e-20,-7.266e-18,-0.0,-0.2579,2.766,3.09,-0.0,0.2579,2.75
1.9897,124.2,138.9,22.69,22.69,0.0,114.0,450,N2LO,1NC,-0.0,0.04435,-0.004816,-0.006591,-0.0001157,0.1253,-0.01032,-0.01717,-0.935,0.0,0.0,-0.8396,0.0,7.355e-18,-0.0,-0.2592,2.729,3.053,-0.0,0.2592,2.75
2.0071,122.4,137.2,22.69,22.69,0.0,115.0,450,N2LO,1NC,0.0,0.04471,-0.004997,-0.006491,-0.0001045,0.1265,-0.01069,-0.01703,-0.9341,0.0,0.0,-0.8376,-4.3640000000000005e-20,7.448e-18,-0.0,-0.2605,2.691,3.015,0.0,0.2605,2.75
2.0246,120.6,135.4,22.69,22.69,0.0,116.0,450,N2LO,1NC,-0.0,0.0451,-0.00517,-0.006388,-9.332e-05,0.1278,-0.01105,-0.01689,-0.9331,0.0,0.0,-0.8354,4.423e-20,-7.548e-18,-0.0,-0.2619,2.652,2.975,-0.0,0.2619,2.75
2.042,118.8,133.5,22.69,22.69,0.0,117.0,450,N2LO,1NC,-0.0,0.04552,-0.005336,-0.006282,-8.213e-05,0.1291,-0.01141,-0.01674,-0.932,0.0,0.0,-0.8331,1.495e-20,7.653e-18,-0.0,-0.2634,2.611,2.934,-0.0,0.2634,2.75
2.0595,116.9,131.6,22.69,22.69,0.0,118.0,450,N2LO,1NC,-0.0,0.04597,-0.005496,-0.006173,-7.095e-05,0.1306,-0.01176,-0.01659,-0.9309,0.0,-2.185e-18,-0.8307,-1.5170000000000002e-20,-1.553e-17,-0.0,-0.2649,2.569,2.892,-0.0,0.2649,2.75
2.0769,114.9,129.6,22.69,22.69,0.0,119.0,450,N2LO,1NC,-0.0,0.04647,-0.005648,-0.006062,-5.977e-05,0.1321,-0.01211,-0.01643,-0.9297,0.0,2.222e-18,-0.8281,3.079e-20,0.0,-0.0,-0.2665,2.526,2.848,0.0,0.2665,2.75
2.0944,112.9,127.6,22.69,22.69,0.0,120.0,450,N2LO,1NC,0.0,0.047,-0.005792,-0.005948,-4.858e-05,0.1338,-0.01244,-0.01627,-0.9285,0.0,0.0,-0.8254,6.256e-20,0.0,-0.0,-0.2682,2.482,2.804,0.0,0.2682,2.75
2.1118,110.9,125.5,22.69,22.69,0.0,121.0,450,N2LO,1NC,-0.0,0.04757,-0.005929,-0.005832,-3.738e-05,0.1356,-0.01278,-0.01611,-0.9271,0.0,0.0,-0.8225,6.359e-20,-8.14e-18,-0.0,-0.27,2.437,2.759,-0.0,0.27,2.75
2.1293,108.8,123.4,22.69,22.69,0.0,122.0,450,N2LO,1NC,0.0,0.04819,-0.006057,-0.005714,-2.618e-05,0.1374,-0.0131,-0.01594,-0.9257,0.0,0.0,-0.8195,-5.659000000000001e-20,2.484e-17,-0.0,-0.2718,2.39,2.712,0.0,0.2718,2.75
2.1468,106.6,121.3,22.69,22.69,0.0,123.0,450,N2LO,1NC,0.0,0.04885,-0.006178,-0.005593,-1.496e-05,0.1394,-0.01342,-0.01577,-0.9242,0.0,2.396e-18,-0.8163,-9.051000000000001e-20,-8.426e-18,-0.0,-0.2736,2.343,2.665,-0.0,0.2736,2.75
2.1642,104.4,119.1,22.69,22.69,0.0,124.0,450,N2LO,1NC,-0.0,0.04957,-0.006291,-0.005471,-3.723e-06,0.1415,-0.01374,-0.01559,-0.9226,0.0,2.446e-18,-0.813,0.0,-2.574e-17,-0.0,-0.2756,2.295,2.617,0.0,0.2756,2.75
2.1817,102.2,116.8,22.69,22.69,0.0,125.0,450,N2LO,1NC,-0.0,0.05034,-0.006395,-0.005347,7.532e-06,0.1437,-0.01404,-0.01541,-0.921,0.0,2.499e-18,-0.8094,3.416e-20,0.0,-0.0,-0.2776,2.247,2.568,0.0,0.2776,2.75
2.1991,99.98,114.6,22.69,22.69,0.0,126.0,450,N2LO,1NC,-0.0,0.05118,-0.006491,-0.005222,1.881e-05,0.1461,-0.01434,-0.01523,-0.9192,0.0,0.0,-0.8057,-5.225000000000001e-20,-2.675e-17,-0.0,-0.2797,2.197,2.518,0.0,0.2797,2.75
2.2166,97.7,112.3,22.69,22.69,0.0,127.0,450,N2LO,1NC,0.0,0.05207,-0.006578,-0.005095,3.011e-05,0.1486,-0.01464,-0.01504,-0.9173,0.0,0.0,-0.8017,-2.6660000000000002e-20,-9.099e-18,-0.0,-0.2818,2.147,2.468,0.0,0.2818,2.75
2.234,95.39,110.0,22.69,22.69,0.0,128.0,450,N2LO,1NC,-0.0,0.05304,-0.006657,-0.004966,4.143e-05,0.1512,-0.01493,-0.01485,-0.9153,0.0,-2.678e-18,-0.7975,9.073e-21,9.291e-18,-0.0,-0.2841,2.097,2.417,-0.0,0.2841,2.75
2.2515,93.06,107.6,22.69,22.69,0.0,129.0,450,N2LO,1NC,-0.0,0.05408,-0.006726,-0.004837,5.278e-05,0.154,-0.01521,-0.01466,-0.9132,0.0,0.0,-0.7931,-2.781e-20,0.0,-0.0,-0.2864,2.045,2.365,0.0,0.2864,2.75
2.2689,90.71,105.3,22.69,22.69,0.0,130.0,450,N2LO,1NC,-0.0,0.0552,-0.006788,-0.004706,6.416e-05,0.157,-0.01548,-0.01446,-0.9109,0.0,2.816e-18,-0.7885,-9.479e-21,-9.706e-18,-0.0,-0.2887,1.994,2.313,-0.0,0.2887,2.75
2.2864,88.33,102.9,22.69,22.69,0.0,131.0,450,N2LO,1NC,-0.0,0.0564,-0.00684,-0.004575,7.557e-05,0.1602,-0.01575,-0.01426,-0.9085,0.0,0.0,-0.7836,-3.879e-20,9.932e-18,-0.0,-0.2912,1.941,2.261,0.0,0.2912,2.75
2.3038,85.94,100.5,22.69,22.69,0.0,132.0,450,N2LO,1NC,-0.0,0.0577,-0.006883,-0.004443,8.7e-05,0.1635,-0.01601,-0.01405,-0.906,0.0,0.0,-0.7785,2.9790000000000003e-20,1.017e-17,-0.0,-0.2937,1.889,2.208,0.0,0.2937,2.75
2.3213,83.54,98.06,22.69,22.69,0.0,133.0,450,N2LO,1NC,0.0,0.05909,-0.006918,-0.004311,9.846e-05,0.1671,-0.01626,-0.01384,-0.9033,0.0,0.0,-0.773,-2.035e-20,2.084e-17,-0.0,-0.2962,1.836,2.155,0.0,0.2962,2.75
2.3387,81.13,95.63,22.69,22.69,0.0,134.0,450,N2LO,1NC,0.0,0.0606,-0.006944,-0.004178,0.0001099,0.1708,-0.01651,-0.01363,-0.9004,0.0,-3.148e-18,-0.7673,5.217e-20,1.068e-17,-0.0,-0.2988,1.783,2.102,-0.0,0.2988,2.75
2.3562,78.71,93.2,22.69,22.69,0.0,135.0,450,N2LO,1NC,-0.0,0.06221,-0.00696,-0.004045,0.0001215,0.1748,-0.01675,-0.01341,-0.8973,0.0,3.245e-18,-0.7612,-3.2120000000000005e-20,0.0,-0.0,-0.3015,1.73,2.048,0.0,0.3015,2.75
2.3736,76.29,90.76,22.69,22.69,0.0,136.0,450,N2LO,1NC,-0.0,0.06396,-0.006968,-0.003912,0.000133,0.179,-0.01698,-0.01319,-0.8941,0.0,0.0,-0.7549,-4.397e-20,-1.126e-17,-0.0,-0.3043,1.677,1.995,0.0,0.3043,2.75
2.3911,73.86,88.33,22.69,22.69,0.0,137.0,450,N2LO,1NC,-0.0,0.06584,-0.006966,-0.003779,0.0001445,0.1835,-0.0172,-0.01297,-0.8906,0.0,-1.729e-18,-0.7481,0.0,0.0,-0.0,-0.3071,1.623,1.941,-0.0,0.3071,2.75
2.4086,71.44,85.89,22.69,22.69,0.0,138.0,450,N2LO,1NC,-0.0,0.06786,-0.006956,-0.003646,0.0001561,0.1882,-0.01742,-0.01274,-0.8869,0.0,1.788e-18,-0.741,6.969000000000001e-20,0.0,-0.0,-0.3099,1.57,1.888,-0.0,0.3099,2.75
2.426,69.03,83.47,22.69,22.69,0.0,139.0,450,N2LO,1NC,-0.0,0.07005,-0.006937,-0.003513,0.0001677,0.1932,-0.01763,-0.0125,-0.883,0.0,1.85e-18,-0.7335,-1.1950000000000001e-20,0.0,-0.0,-0.3128,1.517,1.834,0.0,0.3128,2.75
2.4435,66.62,81.05,22.69,22.69,0.0,140.0,450,N2LO,1NC,-0.0,0.0724,-0.006908,-0.003382,0.0001792,0.1986,-0.01783,-0.01227,-0.8788,0.0,0.0,-0.7256,2.4620000000000002e-20,1.261e-17,-0.0,-0.3157,1.464,1.781,0.0,0.3157,2.75
2.4609,64.22,78.64,22.69,22.69,0.0,141.0,450,N2LO,1NC,0.0,0.07494,-0.006871,-0.003251,0.0001908,0.2042,-0.01802,-0.01202,-0.8742,0.0,0.0,-0.7172,5.0750000000000006e-20,1.299e-17,-0.0,-0.3187,1.411,1.728,0.0,0.3187,2.75
2.4784,61.84,76.24,22.69,22.69,0.0,142.0,450,N2LO,1NC,-0.0,0.07769,-0.006825,-0.00312,0.0002023,0.2102,-0.0182,-0.01178,-0.8694,0.0,2.065e-18,-0.7083,0.0,-1.34e-17,-0.0,-0.3216,1.359,1.676,-0.0,0.3216,2.75
2.4958,59.48,73.87,22.69,22.69,0.0,143.0,450,N2LO,1NC,-0.0,0.08066,-0.006771,-0.002991,0.0002138,0.2165,-0.01838,-0.01153,-0.8642,0.0,4.294e-18,-0.699,-2.7010000000000002e-20,1.383e-17,-0.0,-0.3246,1.307,1.624,-0.0,0.3246,2.75
2.5133,57.13,71.51,22.69,22.69,0.0,144.0,450,N2LO,1NC,0.0,0.08386,-0.006707,-0.002863,0.0002252,0.2233,-0.01854,-0.01127,-0.8587,0.0,0.0,-0.6891,-2.79e-20,1.429e-17,-0.0,-0.3276,1.256,1.572,0.0,0.3276,2.75
2.5307,54.81,69.18,22.69,22.69,0.0,145.0,450,N2LO,1NC,0.0,0.08733,-0.006635,-0.002736,0.0002366,0.2304,-0.01869,-0.01101,-0.8527,0.0,-2.33e-18,-0.6786,1.298e-19,-1.477e-17,-0.0,-0.3305,1.205,1.521,0.0,0.3305,2.75
2.5482,52.52,66.88,22.69,22.69,0.0,146.0,450,N2LO,1NC,-0.0,0.09109,-0.006555,-0.002611,0.0002478,0.2379,-0.01884,-0.01074,-0.8463,0.0,2.432e-18,-0.6676,-5.2210000000000005e-20,-1.528e-17,-0.0,-0.3334,1.154,1.47,0.0,0.3334,2.75
2.5656,50.26,64.6,22.69,22.69,0.0,147.0,450,N2LO,1NC,-0.0,0.09516,-0.006466,-0.002488,0.000259,0.2459,-0.01897,-0.01047,-0.8394,0.0,1.271e-17,-0.6559,6.177e-20,1.581e-17,-0.0,-0.3363,1.105,1.42,0.0,0.3363,2.75
2.5831,48.03,62.36,22.69,22.69,0.0,148.0,450,N2LO,1NC,-0.0,0.09958,-0.00637,-0.002366,0.0002699,0.2544,-0.01909,-0.01019,-0.8319,0.0,-2.659e-18,-0.6436,4.0000000000000004e-20,1.638e-17,-0.0,-0.339,1.056,1.371,-0.0,0.339,2.75
2.6005,45.83,60.16,22.69,22.69,0.0,149.0,450,N2LO,1NC,-0.0,0.1044,-0.006265,-0.002246,0.0002807,0.2634,-0.01919,-0.009902,-0.8239,0.0,-5.573e-18,-0.6305,4.146e-20,0.0,-0.0,-0.3417,1.007,1.322,-0.0,0.3417,2.75
2.618,43.67,57.99,22.69,22.69,0.0,150.0,450,N2LO,1NC,0.0,0.1096,-0.006152,-0.002127,0.0002912,0.2729,-0.01928,-0.009609,-0.8152,0.0,1.17e-17,-0.6167,2.581e-20,-1.762e-17,-0.0,-0.3442,0.9599,1.274,0.0,0.3442,2.75
2.6354,41.56,55.86,22.69,22.69,0.0,151.0,450,N2LO,1NC,-0.0,0.1152,-0.006031,-0.002011,0.0003015,0.283,-0.01935,-0.00931,-0.8058,0.0,-3.073e-18,-0.6022,-2.6790000000000003e-20,1.829e-17,-0.0,-0.3465,0.9133,1.228,0.0,0.3465,2.75
2.6529,39.48,53.78,22.69,22.69,0.0,152.0,450,N2LO,1NC,-0.0,0.1214,-0.005902,-0.001898,0.0003114,0.2937,-0.01941,-0.009002,-0.7956,0.0,6.469e-18,-0.5868,-9.276e-21,0.0,-0.0,-0.3487,0.8678,1.182,-0.0,0.3487,2.75
2.6704,37.46,51.74,22.69,22.69,0.0,153.0,450,N2LO,1NC,-0.0,0.1281,-0.005766,-0.001786,0.0003209,0.305,-0.01944,-0.008688,-0.7846,0.0,0.0,-0.5705,-9.641e-21,1.975e-17,-0.0,-0.3505,0.8233,1.137,0.0,0.3505,2.75
2.6878,35.48,49.75,22.69,22.69,0.0,154.0,450,N2LO,1NC,-0.0,0.1354,-0.005623,-0.001677,0.0003299,0.3169,-0.01946,-0.008365,-0.7726,0.0,0.0,-0.5534,3.008e-20,1.027e-17,-0.0,-0.352,0.7798,1.094,-0.0,0.352,2.75
2.7053,33.55,47.82,22.69,22.69,0.0,155.0,450,N2LO,1NC,-0.0,0.1434,-0.005473,-0.001571,0.0003383,0.3295,-0.01944,-0.008034,-0.7596,0.0,-7.612e-18,-0.5354,2.0860000000000002e-20,-2.137e-17,-0.0,-0.3532,0.7375,1.051,-0.0,0.3532,2.75
2.7227,31.68,45.94,22.69,22.69,0.0,156.0,450,N2LO,1NC,-0.0,0.1521,-0.005316,-0.001467,0.0003461,0.3427,-0.0194,-0.007694,-0.7454,0.0,-1.612e-17,-0.5164,-3.801e-20,-4.448e-17,-0.0,-0.3539,0.6963,1.01,0.0,0.3539,2.75
2.7402,29.87,44.11,22.69,22.69,0.0,157.0,450,N2LO,1NC,-0.0,0.1616,-0.005152,-0.001366,0.0003531,0.3567,-0.01933,-0.007346,-0.73,0.0,1.71e-17,-0.4964,-4.5230000000000005e-20,-3.474e-17,-0.0,-0.3541,0.6565,0.9696,-0.0,0.3541,2.75
2.7576,28.11,42.35,22.69,22.69,0.0,158.0,450,N2LO,1NC,-0.0,0.172,-0.004981,-0.001267,0.0003592,0.3714,-0.01923,-0.006988,-0.7131,0.0,4.543e-18,-0.4755,5.8900000000000004e-21,-1.206e-17,-0.0,-0.3537,0.6179,0.9308,0.0,0.3537,2.75
2.7751,26.42,40.65,22.69,22.69,0.0,159.0,450,N2LO,1NC,-0.0,0.1834,-0.004804,-0.001172,0.0003644,0.3867,-0.01909,-0.006622,-0.6947,0.0,2.901e-17,-0.4535,1.8410000000000002e-20,1.257e-17,-0.0,-0.3526,0.5806,0.8933,-0.0,0.3526,2.75
2.7925,24.79,39.01,22.69,22.69,0.0,160.0,450,N2LO,1NC,-0.0,0.1958,-0.004621,-0.00108,0.0003683,0.4028,-0.0189,-0.006248,-0.6747,0.0,1.031e-17,-0.4306,-4.4760000000000004e-20,-2.619e-17,-0.0,-0.3507,0.5447,0.8573,0.0,0.3507,2.75
2.81,23.22,37.43,22.69,22.69,0.0,161.0,450,N2LO,1NC,-0.0,0.2094,-0.004433,-0.0009901,0.000371,0.4196,-0.01867,-0.005865,-0.6527,0.0,5.5e-18,-0.4067,-2.6650000000000003e-20,-2.729e-17,-0.0,-0.348,0.5103,0.8227,0.0,0.348,2.75
2.8274,21.72,35.93,22.69,22.69,0.0,162.0,450,N2LO,1NC,-0.0,0.2243,-0.004238,-0.0009036,0.0003723,0.4371,-0.01838,-0.005475,-0.6288,0.0,5.88e-18,-0.3819,-5.554000000000001e-20,7.109e-18,-0.0,-0.3442,0.4774,0.7896,-0.0,0.3442,2.75
2.8449,20.29,34.49,22.69,22.69,0.0,163.0,450,N2LO,1NC,0.0,0.2406,-0.004038,-0.0008203,0.0003718,0.4552,-0.01804,-0.005078,-0.6027,0.0,6.294e-18,-0.3562,-1.446e-20,7.405e-18,-0.0,-0.3392,0.446,0.7581,-0.0,0.3392,2.75
2.8623,18.93,33.13,22.69,22.69,0.0,164.0,450,N2LO,1NC,-0.0,0.2584,-0.003833,-0.0007402,0.0003696,0.4738,-0.01764,-0.004675,-0.5742,0.0,-1.349e-17,-0.3297,7.53e-21,7.71e-18,-0.0,-0.333,0.4161,0.7281,0.0,0.333,2.75
