I,E1,CROSS,AX,AY,AZ,FORCE,CUTOFF,Energy,angle
1,44.441,9.1437e-06,-0.0039849,-2.8892e-19,-1.1307e-17,N4LO+,550,100.0,170
1,44.441,8.7804e-06,-0.006265,-8.6296e-19,-2.0398e-17,N4LO,400,100.0,170
1,44.441,9.0812e-06,-0.004881,-4.8537e-18,-1.9158e-17,N4LO,500,100.0,170
1,44.441,8.2166e-06,-0.0046987,-3.746e-18,-4.2803e-17,NLO,450,100.0,170
1,44.441,7.8233e-06,-0.0056208,-3.2497e-18,-2.5633e-17,NLO,400,100.0,170
1,44.441,6.9476e-06,-0.008831,1.5968000000000002e-19,-1.4931e-17,LO,400,100.0,170
1,44.441,8.8476e-06,-0.006478,-2.8743e-18,-2.1932e-17,N3LO,400,100.0,170
1,44.441,9.2224e-06,-0.0061377,-1.161e-18,-6.2013e-18,LO,450,100.0,170
1,44.441,9.1826e-06,-0.0045011,-3.1783e-18,-1.4703e-17,N4LO,550,100.0,170
1,44.441,8.4265e-06,-0.0061031,-4.5861e-18,-6.1566e-18,N2LO,400,100.0,170
1,44.441,8.9444e-06,-0.005771,-5.6367e-18,-2.2311e-17,N3LO,450,100.0,170
1,44.586,3.1074e-05,-0.15112,7.5883e-17,-1.3404e-17,N4LO,450,100.0,90
1,44.586,2.2456e-05,-0.50001,5.4817e-17,-4.9756e-17,LO,400,100.0,90
1,44.586,2.808e-05,-0.16536,8.4207e-17,-1.7504e-17,NLO,450,100.0,90
1,44.586,3.0971e-05,-0.1444,1.4312e-17,-2.0423e-17,N4LO+,450,100.0,90
1,44.586,3.1817e-05,-0.15325,7.445e-17,-3.3044e-17,N3LO,450,100.0,90
1,44.586,3.196e-05,-0.10871,9.0495e-17,-1.3334e-17,N4LO+,550,100.0,90
1,44.586,3.1278e-05,-0.17879,9.4664e-17,-2.7341e-17,N3LO,400,100.0,90
1,44.586,3.0494e-05,-0.17976,9.0371e-17,-1.8263e-17,N4LO,400,100.0,90
1,44.586,3.2163e-05,-0.11679,8.0814e-17,-2.3192e-17,N4LO,550,100.0,90
1,44.586,3.1085e-05,-0.13558,8.7781e-18,-1.5165e-17,N2LO,450,100.0,90
1,44.586,3.1512e-05,-0.12344,8.2076e-17,-2.7076e-17,N4LO+,500,100.0,90
1,44.586,3.045e-05,-0.17472,8.1723e-17,-2.8787e-17,N4LO+,400,100.0,90
1,44.586,2.3774e-05,-0.43207,4.8107e-17,-2.9946e-17,LO,450,100.0,90
1,44.586,2.9655e-05,-0.19011,1.4611e-17,-2.3912e-17,N2LO,400,100.0,90
1,44.586,2.7329e-05,-0.20853,8.2306e-17,-2.6399e-17,NLO,400,100.0,90
1,44.586,3.1682e-05,-0.13086,1.7214e-17,-1.6371e-17,N4LO,500,100.0,90
1,44.686,2.0526e-05,-0.0065322,-5.3591e-18,6.7096e-18,N4LO,500,100.0,10
1,44.686,1.9002e-05,-0.0093866,-1.071e-18,1.1774e-17,NLO,450,100.0,10
1,44.686,1.824e-05,-0.011968,2.4612e-18,1.1051e-17,NLO,400,100.0,10
1,44.686,2.0045e-05,-0.0072569,-1.2868e-17,-2.4901e-18,N4LO+,450,100.0,10
1,44.686,1.5058e-05,-0.040888,-2.461e-18,-6.5996e-19,LO,400,100.0,10
1,44.686,2.0082e-05,-0.0073794,-2.1142e-18,2.6951e-18,N4LO,450,100.0,10
1,44.686,2.0013e-05,-0.0085286,-4.8336e-18,2.4458e-18,N3LO,400,100.0,10
1,44.686,1.8095e-05,-0.034228,2.6616e-18,6.7268e-18,LO,450,100.0,10
1,44.686,1.9607e-05,-0.0088635,-5.1195e-18,3.9116e-19,N4LO,400,100.0,10
1,44.686,2.086e-05,-0.0060864,-3.0045e-18,-2.6555e-18,N4LO,550,100.0,10
1,44.686,1.9549e-05,-0.0087928,-2.7372e-18,2.3254e-18,N4LO+,400,100.0,10
1,44.686,2.032e-05,-0.0072081,-1.9834e-18,2.6931e-18,N3LO,450,100.0,10
1,44.686,2.0773e-05,-0.0058848,-1.0831e-17,-3.2364e-18,N4LO+,550,100.0,10
1,44.686,2.0467e-05,-0.0063799,-4.8589e-18,8.6784e-18,N4LO+,500,100.0,10
1,44.686,2.0313e-05,-0.0068898,-8.8267e-18,-3.6768e-18,N2LO,450,100.0,10
1,44.686,1.9317e-05,-0.0097117,-4.504e-18,8.0845e-18,N2LO,400,100.0,10
1,44.692,1.4563e-05,-0.075407,-1.6265e-17,-6.5257e-18,N2LO,450,100.0,130
1,44.692,1.4842e-05,-0.074995,-6.1109e-18,-1.5838e-17,N4LO,500,100.0,130
1,44.692,1.4744e-05,-0.089927,-2.5527e-17,8.6467e-18,N3LO,450,100.0,130
1,44.692,1.42e-05,-0.097255,-2.487e-17,9.8469e-18,N4LO+,400,100.0,130
1,44.692,1.3133e-05,-0.07928,-1.5579e-17,1.5249e-18,NLO,450,100.0,130
1,44.692,1.4746e-05,-0.068029,-2.1872e-17,1.2877e-17,N4LO+,500,100.0,130
1,44.692,1.4501e-05,-0.07964,-1.0596e-17,6.9146e-18,N4LO+,450,100.0,130
1,44.692,9.6222e-06,-0.24171,-2.0879e-17,1.0472e-17,LO,400,100.0,130
1,44.692,1.4922e-05,-0.060244,-1.1535e-17,-1.1054e-18,N4LO+,550,100.0,130
1,44.692,1.2524e-05,-0.10094,-1.678e-17,-1.9643e-18,NLO,400,100.0,130
1,44.692,1.5044e-05,-0.067612,-1.5347e-17,-6.3108e-18,N4LO,550,100.0,130
1,44.692,1.3664e-05,-0.10158,-1.5427e-17,-1.2194e-17,N2LO,400,100.0,130
1,44.692,1.4568e-05,-0.085606,-1.6337e-17,-8.9859e-18,N4LO,450,100.0,130
1,44.692,1.4506e-05,-0.10318,-2.2874e-17,-2.1636000000000001e-19,N3LO,400,100.0,130
1,44.692,1.426e-05,-0.10106,-1.3728e-17,-9.5345e-18,N4LO,400,100.0,130
1,44.692,1.1562e-05,-0.18644,-1.604e-17,-7.1002e-18,LO,450,100.0,130
1,44.71,8.7254e-06,-0.0049715,-4.6169e-18,-5.6347e-18,N4LO+,450,100.0,170
1,44.71,9.1692e-06,-0.0060033,-1.9604e-18,2.1724e-17,LO,450,100.0,170
1,44.71,7.6526e-06,-0.0055746,-2.9908e-18,-1.3974e-18,NLO,400,100.0,170
1,44.71,8.6493e-06,-0.0064282,-5.5079e-18,9.6351e-18,N3LO,400,100.0,170
1,44.71,8.5501e-06,-0.0060042,-3.5975e-18,-2.218e-17,N4LO+,400,100.0,170
1,44.71,8.9577e-06,-0.0044369,-1.3521e-18,-5.5978e-19,N4LO,550,100.0,170
1,44.71,8.7345e-06,-0.005716,-4.4617e-18,2.4511e-17,N3LO,450,100.0,170
1,44.71,8.2421e-06,-0.0060542,-3.6185e-18,5.8013e-18,N2LO,400,100.0,170
1,44.71,8.0293e-06,-0.0046611,-2.4563e-18,8.0134e-18,NLO,450,100.0,170
1,44.71,8.9158e-06,-0.0039135,-4.155e-18,5.3277e-18,N4LO+,550,100.0,170
1,44.71,6.8879e-06,-0.0086687,-2.7498e-18,-3.3029e-17,LO,400,100.0,170
1,44.71,8.843e-06,-0.004331,-2.7159e-18,-9.8715e-18,N4LO+,500,100.0,170
1,44.71,8.7579e-06,-0.0048728,-2.709e-18,-1.3461e-17,N2LO,450,100.0,170
1,44.71,8.5883e-06,-0.0062099,-2.528e-18,1.4149e-17,N4LO,400,100.0,170
1,44.71,8.8649e-06,-0.0048188,-4.2773e-18,-2.823e-17,N4LO,500,100.0,170
1,44.71,8.7413e-06,-0.0053639,-2.7332e-18,4.0706e-18,N4LO,450,100.0,170
1,44.727,3.001e-05,-0.14539,-5.0668e-17,1.6122e-17,N4LO,500,100.0,50
1,44.727,2.9925e-05,-0.14292,-2.3044e-17,1.9972e-17,N4LO+,500,100.0,50
1,44.727,2.9566e-05,-0.17278,-2.759e-17,1.7938e-17,N3LO,400,100.0,50
1,44.727,2.7698e-05,-0.17997,-2.5496e-17,2.2627e-17,NLO,450,100.0,50
1,44.727,2.7083e-05,-0.39486,-1.7759e-17,1.8205e-17,LO,450,100.0,50
1,44.727,2.4892e-05,-0.4491,-1.8914e-17,1.5872e-17,LO,400,100.0,50
1,44.727,2.9919e-05,-0.15555,-4.0729e-17,2.4862e-17,N3LO,450,100.0,50
1,44.727,2.9406e-05,-0.15445,-3.0176e-17,1.9504e-17,N4LO+,450,100.0,50
1,44.727,2.7111e-05,-0.2112,-3.6533e-17,1.701e-17,NLO,400,100.0,50
1,44.727,3.0497e-05,-0.13908,-2.0381e-17,1.5613e-17,N4LO,550,100.0,50
1,44.727,2.9695e-05,-0.14891,-4.3935e-17,1.9593e-17,N2LO,450,100.0,50
1,44.727,2.9434e-05,-0.1567,-2.5716e-17,2.0542e-17,N4LO,450,100.0,50
1,44.727,2.8939e-05,-0.174,-2.6075e-17,1.0855e-17,N4LO+,400,100.0,50
1,44.727,3.0364e-05,-0.13616,-2.5747e-17,1.5611e-17,N4LO+,550,100.0,50
1,44.727,2.8946e-05,-0.17566,-3.2377e-17,1.1614e-17,N4LO,400,100.0,50
1,44.727,2.8626e-05,-0.18655,-3.2802e-17,2.424e-17,N2LO,400,100.0,50
1,44.913,2.2406e-05,-0.50197,-1.7826e-17,1.5787e-17,LO,400,100.0,90
1,44.913,3.1357e-05,-0.12365,-3.5031e-17,-4.7138e-18,N4LO+,500,100.0,90
1,44.913,2.7969e-05,-0.16636,-1.6266e-17,-9.7256e-18,NLO,450,100.0,90
1,44.913,3.1139e-05,-0.17932,-1.8843e-17,6.4141e-18,N3LO,400,100.0,90
1,44.913,3.1667e-05,-0.15365,-2.6348e-17,-3.5321e-18,N3LO,450,100.0,90
1,44.913,2.9537e-05,-0.191,-2.5409e-18,-9.3061e-19,N2LO,400,100.0,90
1,44.913,3.0364e-05,-0.18029,-1.7394e-17,-8.0126e-18,N4LO,400,100.0,90
1,44.913,2.3731e-05,-0.43379,-2.2974e-17,1.5918e-17,LO,450,100.0,90
1,44.913,3.0933e-05,-0.15152,-1.9267e-17,5.936e-18,N4LO,450,100.0,90
1,44.913,3.1996e-05,-0.11683,-1.4595e-17,-9.0441e-18,N4LO,550,100.0,90
1,44.913,3.0829e-05,-0.14478,1.6877e-17,6.5242000000000005e-19,N4LO+,450,100.0,90
1,44.913,3.1792e-05,-0.10873,-3.0923e-17,-1.8015e-17,N4LO+,550,100.0,90
1,44.913,3.0319e-05,-0.17525,-1.694e-17,-9.477600000000001e-19,N4LO+,400,100.0,90
1,44.913,3.0943e-05,-0.13601,1.1433e-17,6.1845e-18,N2LO,450,100.0,90
1,44.913,2.7228e-05,-0.20975,-2.7466e-17,9.3633e-20,NLO,400,100.0,90
1,44.913,3.1528e-05,-0.13107,1.22e-17,-6.7631e-18,N4LO,500,100.0,90
1,44.979,8.6376e-06,-0.0042751,-3.7388e-18,3.5889e-18,N4LO+,500,100.0,170
1,44.979,8.0701e-06,-0.0060184,-3.685e-18,5.0342e-19,N2LO,400,100.0,170
1,44.979,8.464e-06,-0.0063917,-1.258e-18,-5.7439e-18,N3LO,400,100.0,170
1,44.979,7.8542e-06,-0.0046339,-4.2331e-18,8.1129e-18,NLO,450,100.0,170
1,44.979,8.4091e-06,-0.0061673,-3.1918e-18,-7.6076e-18,N4LO,400,100.0,170
1,44.979,8.6621e-06,-0.0047684,-1.9655e-18,-1.2415e-17,N4LO,500,100.0,170
1,44.979,9.1263e-06,-0.0058809,-7.169e-19,-6.6422e-18,LO,450,100.0,170
1,44.979,8.5627e-06,-0.0048369,-4.203e-18,-1.2575e-17,N2LO,450,100.0,170
1,44.979,8.5378e-06,-0.0056744,-3.5061e-18,-1.0535e-17,N3LO,450,100.0,170
1,44.979,6.8365e-06,-0.0085217,-1.7767e-18,8.3368e-18,LO,400,100.0,170
1,44.979,8.7466e-06,-0.0043845,-3.5639e-18,-7.1521e-18,N4LO,550,100.0,170
1,44.979,8.7017e-06,-0.0038538,-4.3192e-18,-3.6044e-18,N4LO+,550,100.0,170
1,44.979,8.5496e-06,-0.0053153,-1.1992e-18,-1.6407e-17,N4LO,450,100.0,170
1,44.979,8.3693e-06,-0.0059634,-4.6975e-19,-2.7363e-17,N4LO+,400,100.0,170
1,44.979,7.4936e-06,-0.0055394,-3.9737e-18,-3.6297e-18,NLO,400,100.0,170
1,44.979,8.5314e-06,-0.0049206,-2.8566e-18,-4.1322e-18,N4LO+,450,100.0,170
1,44.98,1.4683e-05,-0.069769,-1.4344e-17,1.574e-17,N4LO,550,100.0,130
1,44.98,1.3948e-05,-0.10337,-1.2543e-17,1.5192e-17,N4LO,400,100.0,130
1,44.98,1.2841e-05,-0.081681,-7.9324e-18,1.3653e-17,NLO,450,100.0,130
1,44.98,1.4404e-05,-0.092299,-1.1018e-17,1.0316e-17,N3LO,450,100.0,130
1,44.98,1.1424e-05,-0.18681,-1.1508e-17,1.4378e-17,LO,450,100.0,130
1,44.98,1.4184e-05,-0.10561,-2.4215e-17,1.5343e-17,N3LO,400,100.0,130
1,44.98,1.4168e-05,-0.081826,-1.4312e-17,1.3029e-17,N4LO+,450,100.0,130
1,44.98,1.2254e-05,-0.10341,-1.6493e-17,1.5197e-17,NLO,400,100.0,130
1,44.98,1.4495e-05,-0.077184,-1.1851e-17,-1.5253e-18,N4LO,500,100.0,130
1,44.98,1.4238e-05,-0.08783,-4.0481e-18,1.2771e-17,N4LO,450,100.0,130
1,44.98,1.3368e-05,-0.10396,-1.888e-17,2.063e-17,N2LO,400,100.0,130
1,44.98,1.4558e-05,-0.062316,-4.7472e-18,1.0198e-17,N4LO+,550,100.0,130
1,44.98,1.3886e-05,-0.09958,-6.4029e-19,2.0576e-18,N4LO+,400,100.0,130
1,44.98,1.4231e-05,-0.07765,-1.9008e-17,2.0542e-17,N2LO,450,100.0,130
1,44.98,1.4397e-05,-0.070145,-7.1289e-18,1.3423e-17,N4LO+,500,100.0,130
1,44.98,9.4834e-06,-0.24259,-5.9038e-18,7.0267e-18,LO,400,100.0,130
1,45.084,2.0846e-05,-0.0074219,-1.1338e-17,-2.4514e-19,N3LO,450,100.0,10
1,45.084,2.083e-05,-0.0071245,-1.6937e-17,5.8353e-18,N2LO,450,100.0,10
1,45.084,2.1405e-05,-0.006308,-1.1718e-17,3.1188e-18,N4LO,550,100.0,10
1,45.084,2.1317e-05,-0.006114,-9.9535e-18,3.338e-18,N4LO+,550,100.0,10
1,45.084,2.0558e-05,-0.0074804,-8.1069e-18,5.5034e-18,N4LO+,450,100.0,10
1,45.084,2.0043e-05,-0.0090151,-1.8557e-17,4.5636e-18,N4LO+,400,100.0,10
1,45.084,2.01e-05,-0.0090809,-1.7522e-17,4.6941e-18,N4LO,400,100.0,10
1,45.084,2.0594e-05,-0.0075965,-1.5618e-17,2.7411e-18,N4LO,450,100.0,10
1,45.084,1.8199e-05,-0.034584,7.4068e-18,2.4244e-18,LO,450,100.0,10
1,45.084,1.8653e-05,-0.012222,-1.4511e-17,5.1973e-18,NLO,400,100.0,10
1,45.084,1.5155e-05,-0.041394,1.0076e-17,-2.1742e-18,LO,400,100.0,10
1,45.084,2.1056e-05,-0.006751,-4.4927e-18,1.8543e-18,N4LO,500,100.0,10
1,45.084,1.9785e-05,-0.0099578,-1.0661e-17,-6.6987e-18,N2LO,400,100.0,10
1,45.084,1.9446e-05,-0.009628,-7.180400000000001e-19,7.094e-18,NLO,450,100.0,10
1,45.084,2.0998e-05,-0.0066061,-1.204e-17,2.6095e-18,N4LO+,500,100.0,10
1,45.084,2.0521e-05,-0.0087437,-6.5056e-18,1.8556e-18,N3LO,400,100.0,10
1,45.099,2.5254e-05,-0.45214,-2.5577e-17,-2.2413e-18,LO,400,100.0,50
1,45.099,2.788e-05,-0.21509,-3.5887e-17,9.1329e-19,NLO,400,100.0,50
1,45.099,3.1353e-05,-0.1403,-3.2727e-17,1.5651e-17,N4LO+,550,100.0,50
1,45.099,2.8504e-05,-0.18395,-1.7941e-17,1.4644e-17,NLO,450,100.0,50
1,45.099,2.7414e-05,-0.3974,-1.7418e-17,1.9791e-18,LO,450,100.0,50
1,45.099,3.0358e-05,-0.16072,-2.8772e-17,1.7663e-17,N4LO,450,100.0,50
1,45.099,3.0487e-05,-0.17675,-1.9259e-17,1.7868e-17,N3LO,400,100.0,50
1,45.099,2.9835e-05,-0.17798,-3.3894e-17,1.5783e-17,N4LO+,400,100.0,50
1,45.099,3.0626e-05,-0.15308,-2.1507e-17,2.2477e-17,N2LO,450,100.0,50
1,45.099,3.0334e-05,-0.15854,-2.0115e-17,1.5445e-17,N4LO+,450,100.0,50
1,45.099,3.0886e-05,-0.14705,-2.0385e-17,1.0082e-17,N4LO+,500,100.0,50
1,45.099,2.9486e-05,-0.19062,-1.1592e-17,1.4315e-17,N2LO,400,100.0,50
1,45.099,3.0874e-05,-0.15964,-1.7226e-17,2.9196e-18,N3LO,450,100.0,50
1,45.099,3.0967e-05,-0.14943,-1.02e-17,1.5816e-17,N4LO,500,100.0,50
1,45.099,3.1481e-05,-0.14311,-3.911e-17,1.5673e-17,N4LO,550,100.0,50
1,45.099,2.9836e-05,-0.17958,-1.6922e-17,2.4398e-17,N4LO,400,100.0,50
1,45.24,3.0652e-05,-0.14523,-8.9892e-18,-2.5696e-17,N4LO+,450,100.0,90
1,45.24,3.0966e-05,-0.17991,1.8365e-17,-2.3495e-17,N3LO,400,100.0,90
1,45.24,3.1586e-05,-0.10883,2.7086e-17,-2.2262e-17,N4LO+,550,100.0,90
1,45.24,3.1165e-05,-0.12391,2.2003e-17,-2.5448e-17,N4LO+,500,100.0,90
1,45.24,3.0154e-05,-0.17583,1.7265e-17,-3.7397e-17,N4LO+,400,100.0,90
1,45.24,3.148e-05,-0.15412,2.7848e-17,-1.7076e-17,N3LO,450,100.0,90
1,45.24,3.0765e-05,-0.1365,-2.7318e-17,-1.475e-17,N2LO,450,100.0,90
1,45.24,2.9387e-05,-0.19195,-2.4328e-17,-2.8146e-17,N2LO,400,100.0,90
1,45.24,3.1337e-05,-0.13136,-1.0745e-17,-2.2376e-17,N4LO,500,100.0,90
1,45.24,2.2349e-05,-0.50405,1.8387e-17,-3.0137e-17,LO,400,100.0,90
1,45.24,2.7831e-05,-0.16749,1.5959e-17,-3.414e-17,NLO,450,100.0,90
1,45.24,2.7101e-05,-0.21108,1.474e-17,-2.903e-17,NLO,400,100.0,90
1,45.24,3.02e-05,-0.18089,1.5227e-17,-1.844e-17,N4LO,400,100.0,90
1,45.24,2.3684e-05,-0.43565,1.5185e-17,-3.6997e-17,LO,450,100.0,90
1,45.24,3.0757e-05,-0.15198,1.2523e-17,-2.953e-17,N4LO,450,100.0,90
1,45.24,3.1792e-05,-0.11694,1.1384e-17,-2.599e-17,N4LO,550,100.0,90
1,45.247,7.6925e-06,-0.0046214,-2.9047e-18,-3.3249e-18,NLO,450,100.0,170
1,45.247,7.9114e-06,-0.0060004,-4.4831e-18,7.8957e-18,N2LO,400,100.0,170
1,45.247,9.0952e-06,-0.0057734,7.718900000000001e-19,-1.0564e-17,LO,450,100.0,170
1,45.247,8.4468e-06,-0.0042355,-2.9637e-18,-8.7929e-20,N4LO+,500,100.0,170
1,45.247,6.7944e-06,-0.0083937,-2.3794e-18,5.4731e-17,LO,400,100.0,170
1,45.247,8.5025e-06,-0.0038102,-3.0767e-18,2.007e-18,N4LO+,550,100.0,170
1,45.247,7.3472e-06,-0.0055195,-5.5227e-18,1.0471e-17,NLO,400,100.0,170
1,45.247,8.3817e-06,-0.0048183,-3.103e-18,1.2269e-18,N2LO,450,100.0,170
1,45.247,8.2928e-06,-0.0063734,-3.7346e-18,-1.531e-17,N3LO,400,100.0,170
1,45.247,8.2024e-06,-0.0059401,-5.5349e-18,2.6305e-17,N4LO+,400,100.0,170
1,45.247,8.4738e-06,-0.0047345,-3.2418e-18,-7.0397e-18,N4LO,500,100.0,170
1,45.247,8.3516e-06,-0.0048864,-5.5155e-18,2.3063e-18,N4LO+,450,100.0,170
1,45.247,8.3721e-06,-0.0052833,-4.1491e-18,-6.6813e-18,N4LO,450,100.0,170
1,45.247,8.2438e-06,-0.0061418,-3.6922e-18,-1.9645e-18,N4LO,400,100.0,170
1,45.247,8.3554e-06,-0.0056512,-2.9846e-18,3.6327e-18,N3LO,450,100.0,170
1,45.247,8.5504e-06,-0.0043481,-3.1037e-18,9.6435e-18,N4LO,550,100.0,170
1,45.267,1.3909e-05,-0.079677,-1.6878e-17,2.8653e-18,N2LO,450,100.0,130
1,45.267,1.4205e-05,-0.064161,-8.4862e-18,9.6144e-18,N4LO+,550,100.0,130
1,45.267,1.3582e-05,-0.10169,-2.3323e-17,1.3114e-17,N4LO+,400,100.0,130
1,45.267,1.3645e-05,-0.10546,-1.6137e-17,3.7379e-18,N4LO,400,100.0,130
1,45.267,1.2557e-05,-0.083908,-1.4748e-17,2.625e-17,NLO,450,100.0,130
1,45.267,1.4058e-05,-0.072036,-6.3487e-18,7.1385e-18,N4LO+,500,100.0,130
1,45.267,1.1992e-05,-0.10569,-1.3724e-17,1.3966e-17,NLO,400,100.0,130
1,45.267,1.3918e-05,-0.08983,-1.3544e-17,6.9525e-18,N4LO,450,100.0,130
1,45.267,1.308e-05,-0.10612,-4.0591e-18,1.6568e-17,N2LO,400,100.0,130
1,45.267,9.3487e-06,-0.2433,-1.0985e-18,-8.8978e-19,LO,400,100.0,130
1,45.267,1.129e-05,-0.18705,-1.3416e-17,1.2215e-17,LO,450,100.0,130
1,45.267,1.3871e-05,-0.10781,-2.4209e-17,2.2279e-17,N3LO,400,100.0,130
1,45.267,1.3846e-05,-0.083789,-1.9495e-17,2.4541e-18,N4LO+,450,100.0,130
1,45.267,1.4334e-05,-0.071699,-2.2187e-17,1.1025e-17,N4LO,550,100.0,130
1,45.267,1.4159e-05,-0.079147,-6.8375e-18,1.1651e-17,N4LO,500,100.0,130
1,45.267,1.4074e-05,-0.094441,-9.6674e-18,8.4844e-18,N3LO,450,100.0,130
1,45.471,2.9317e-05,-0.18763,-2.1096e-17,1.4568e-17,NLO,450,100.0,50
1,45.471,3.1564e-05,-0.15685,-1.7219e-17,1.9366e-17,N2LO,450,100.0,50
1,45.471,3.0737e-05,-0.18159,-7.7155e-18,3.1937e-17,N4LO+,400,100.0,50
1,45.471,3.0734e-05,-0.18315,-2.1319e-17,1.443e-17,N4LO,400,100.0,50
1,45.471,2.5625e-05,-0.45515,2.1004e-18,2.3545e-17,LO,400,100.0,50
1,45.471,3.2472e-05,-0.14669,-1.255e-17,2.1572e-17,N4LO,550,100.0,50
1,45.471,3.235e-05,-0.14398,-1.0975e-18,2.297e-17,N4LO+,550,100.0,50
1,45.471,3.1836e-05,-0.16331,-1.4874e-17,1.9653e-17,N3LO,450,100.0,50
1,45.471,3.129e-05,-0.16434,-7.3915e-18,1.563e-17,N4LO,450,100.0,50
1,45.471,3.0352e-05,-0.19435,-2.1376e-17,2.1902e-17,N2LO,400,100.0,50
1,45.471,2.7755e-05,-0.39993,7.3412e-18,1.7103e-17,LO,450,100.0,50
1,45.471,3.1932e-05,-0.15305,-1.7059e-17,1.5984e-17,N4LO,500,100.0,50
1,45.471,3.1414e-05,-0.18035,-1.7629e-17,1.8922e-17,N3LO,400,100.0,50
1,45.471,3.127e-05,-0.16222,-1.0341e-17,2.1754e-17,N4LO+,450,100.0,50
1,45.471,2.8656e-05,-0.21872,-2.2035e-17,2.5348e-17,NLO,400,100.0,50
1,45.471,3.1854e-05,-0.15075,-2.0609e-17,2.4472e-17,N4LO+,500,100.0,50
1,45.482,2.198e-05,-0.0066008,1.0164e-17,-1.5845e-18,N4LO,550,100.0,10
1,45.482,1.9089e-05,-0.012549,1.5796e-17,3.7283e-18,NLO,400,100.0,10
1,45.482,2.1401e-05,-0.0077084,1.1654e-17,-1.4485e-18,N3LO,450,100.0,10
1,45.482,2.1617e-05,-0.0070411,7.9072e-18,2.6298e-18,N4LO,500,100.0,10
1,45.482,1.5262e-05,-0.041965,1.993e-17,-1.5205e-18,LO,400,100.0,10
1,45.482,2.062e-05,-0.0093707,9.4284e-18,2.2659e-18,N4LO,400,100.0,10
1,45.482,2.1375e-05,-0.0074295,1.0677e-17,1.7736e-18,N2LO,450,100.0,10
1,45.482,2.1558e-05,-0.0069037,1.3445e-17,6.0991e-18,N4LO+,500,100.0,10
1,45.482,2.0564e-05,-0.0093103,1.1949e-17,1.8576e-18,N4LO+,400,100.0,10
1,45.482,2.1057e-05,-0.0090315,2.0288e-18,-3.6071e-18,N3LO,400,100.0,10
1,45.482,2.1893e-05,-0.0064148,5.7727e-18,-5.6896e-18,N4LO+,550,100.0,10
1,45.482,2.1135e-05,-0.0078851,1.2681e-17,7.86e-18,N4LO,450,100.0,10
1,45.482,2.11e-05,-0.0077757,5.0621e-18,1.3109e-18,N4LO+,450,100.0,10
1,45.482,1.9914e-05,-0.0099419,1.0021e-17,5.8095e-18,NLO,450,100.0,10
1,45.482,1.8313e-05,-0.034993,1.7875e-17,-6.8045e-18,LO,450,100.0,10
1,45.482,2.028e-05,-0.010276,3.4061e-18,8.0374e-18,N2LO,400,100.0,10
1,45.516,7.7672e-06,-0.0060012,-2.8926e-18,-1.8341e-17,N2LO,400,100.0,170
1,45.516,8.2162e-06,-0.004818,-6.9462e-18,-2.2223e-17,N2LO,450,100.0,170
1,45.516,8.137e-06,-0.0063741,-4.4243e-18,-8.3199e-18,N3LO,400,100.0,170
1,45.516,7.5451e-06,-0.0046243,-2.3944e-18,-8.1084e-18,NLO,450,100.0,170
1,45.516,8.1872e-06,-0.0048698,-4.3352e-18,-2.131e-17,N4LO+,450,100.0,170
1,45.516,8.3192e-06,-0.0037833,-1.5078e-18,-1.6672e-17,N4LO+,550,100.0,170
1,45.516,8.0506e-06,-0.0059353,-3.0802e-18,-1.4609e-17,N4LO+,400,100.0,170
1,45.516,8.0937e-06,-0.0061343,-3.6204e-18,-2.5294e-17,N4LO,400,100.0,170
1,45.516,7.2144e-06,-0.0055159,-2.4198e-18,-1.8088e-18,NLO,400,100.0,170
1,45.516,6.7632e-06,-0.0082858,3.0471000000000003e-19,-2.5013e-17,LO,400,100.0,170
1,45.516,8.37e-06,-0.0043285,-2.238e-18,-1.3084e-17,N4LO,550,100.0,170
1,45.516,8.2099e-06,-0.0052687,-2.3651e-18,-1.1952e-17,N4LO,450,100.0,170
1,45.516,9.0779e-06,-0.0056817,-1.1274e-18,-1.6285e-17,LO,450,100.0,170
1,45.516,8.3012e-06,-0.0047175,-1.6658e-18,-1.487e-17,N4LO,500,100.0,170
1,45.516,8.1884e-06,-0.005647,-4.5088e-18,-5.7916e-18,N3LO,450,100.0,170
1,45.516,8.2716e-06,-0.004213,-2.9595e-18,-3.5899e-17,N4LO+,500,100.0,170
1,45.555,1.28e-05,-0.10797,-7.5992e-18,1.369e-17,N2LO,400,100.0,130
1,45.555,1.335e-05,-0.10723,-2.3761e-17,-1.7303e-17,N4LO,400,100.0,130
1,45.555,1.1737e-05,-0.10769,-3.216e-17,1.6498e-18,NLO,400,100.0,130
1,45.555,1.3284e-05,-0.10347,-2.0454e-17,-2.9908e-18,N4LO+,400,100.0,130
1,45.555,1.3862e-05,-0.065686,-1.3742e-17,6.2278e-18,N4LO+,550,100.0,130
1,45.555,1.3994e-05,-0.073309,-2.7018e-17,1.1822e-17,N4LO,550,100.0,130
1,45.555,1.3565e-05,-0.10969,-2.8945e-17,-2.2642e-18,N3LO,400,100.0,130
1,45.555,1.3594e-05,-0.081392,-2.7815e-17,-1.7758e-18,N2LO,450,100.0,130
1,45.555,9.2173e-06,-0.24378,-3.1917e-17,3.1909e-18,LO,400,100.0,130
1,45.555,1.3605e-05,-0.091508,-2.72e-17,6.5146e-18,N4LO,450,100.0,130
