I,SLANGE,CROSS,E1,E2,E3,Energy,FORCE,CUTOFF,CONFIG
5,2.502,1.467e-06,10.489,0.468,10.583,30.0,N4LO,450,15_105_15_75
5,2.502,1.845e-07,52.739,0.16,38.641,100.0,N4LO+,550,45_75_45_105
5,2.502,2.695e-07,57.943,0.197,33.4,100.0,N4LO,450,15_0_15_180
5,2.502,1.427e-06,10.515,0.569,10.456,30.0,N4LO+,450,15_0_15_180
5,2.502,1.268e-05,8.705,0.558,12.276,30.0,N4LO+,500,75_75_75_105
5,2.502,1.193e-07,33.244,0.157,58.139,100.0,N2LO,450,165_15_15_165
5,2.502,1.439e-06,10.515,0.569,10.456,30.0,N4LO+,500,15_0_15_180
5,2.502,1.774e-07,57.938,0.141,33.461,100.0,N4LO+,550,15_105_15_75
5,2.502,1.265e-05,8.705,0.558,12.276,30.0,N4LO+,550,75_75_75_105
5,2.502,1.691e-07,57.938,0.141,33.461,100.0,N4LO,450,15_105_15_75
5,2.502,2.699e-07,57.943,0.197,33.4,100.0,N4LO+,450,15_0_15_180
5,2.502,1.429e-06,10.515,0.569,10.456,30.0,N3LO,450,15_0_15_180
5,2.502,1.738e-07,57.938,0.141,33.461,100.0,N4LO+,500,15_105_15_75
5,2.502,1.693e-07,57.938,0.141,33.461,100.0,N4LO+,450,15_105_15_75
5,2.502,1.786e-07,52.739,0.16,38.641,100.0,N4LO+,450,45_75_45_105
5,2.502,1.263e-07,33.244,0.157,58.139,100.0,N4LO+,550,165_15_15_165
5,2.502,1.753e-07,52.739,0.16,38.641,100.0,N4LO+,400,45_75_45_105
5,2.502,1.275e-05,8.705,0.558,12.276,30.0,N4LO+,400,75_75_75_105
5,2.502,1.829e-07,52.739,0.16,38.641,100.0,N3LO,450,45_75_45_105
5,2.502,1.818e-07,52.739,0.16,38.641,100.0,N4LO+,500,45_75_45_105
5,2.502,1.413e-06,10.515,0.569,10.456,30.0,N2LO,450,15_0_15_180
5,2.502,1.219e-07,33.244,0.157,58.139,100.0,N3LO,450,165_15_15_165
5,2.502,1.645e-07,57.938,0.141,33.461,100.0,N4LO+,400,15_105_15_75
5,2.502,2.735e-07,57.943,0.197,33.4,100.0,N3LO,450,15_0_15_180
5,2.502,1.778e-07,52.739,0.16,38.641,100.0,N2LO,450,45_75_45_105
5,2.502,1.264e-05,8.705,0.558,12.276,30.0,N3LO,450,75_75_75_105
5,2.502,1.169e-07,33.244,0.157,58.139,100.0,N4LO+,400,165_15_15_165
5,2.502,1.204e-07,33.244,0.157,58.139,100.0,N4LO+,450,165_15_15_165
5,2.502,1.678e-07,57.938,0.141,33.461,100.0,N2LO,450,15_105_15_75
5,2.502,1.448e-06,10.515,0.569,10.456,30.0,N4LO+,550,15_0_15_180
5,2.503,1.708e-07,44.716,0.177,46.647,100.0,N3LO,450,75_75_75_105
5,2.503,1.652e-07,44.716,0.177,46.647,100.0,N2LO,450,75_75_75_105
5,2.503,1.673e-07,44.716,0.177,46.647,100.0,N4LO+,500,75_75_75_105
5,2.503,1.663e-07,44.716,0.177,46.647,100.0,N4LO,450,75_75_75_105
5,2.503,1.635e-07,44.716,0.177,46.647,100.0,N4LO+,400,75_75_75_105
5,2.503,1.69e-07,44.716,0.177,46.647,100.0,N4LO+,550,75_75_75_105
5,2.503,1.653e-07,44.716,0.177,46.647,100.0,N4LO+,450,75_75_75_105
6,3.001,1.733e-05,8.249,0.761,12.531,30.0,N2LO,450,75_75_75_105
6,3.001,4.268e-06,11.311,1.028,9.201,30.0,N4LO+,400,165_15_15_165
6,3.001,1.849e-06,10.022,0.644,10.874,30.0,N4LO,450,15_105_15_75
6,3.001,4.282e-06,11.311,1.028,9.201,30.0,N3LO,450,165_15_15_165
6,3.001,1.854e-06,10.022,0.644,10.874,30.0,N4LO+,450,15_105_15_75
6,3.001,1.845e-06,10.022,0.644,10.874,30.0,N4LO+,400,15_105_15_75
6,3.001,3.774e-07,57.451,0.276,33.814,100.0,N4LO+,550,15_0_15_180
6,3.001,3.602e-07,57.451,0.276,33.814,100.0,N4LO+,450,15_0_15_180
6,3.001,1.737e-05,8.249,0.761,12.531,30.0,N4LO+,400,75_75_75_105
6,3.001,3.596e-07,57.451,0.276,33.814,100.0,N4LO,450,15_0_15_180
6,3.001,3.65e-07,57.451,0.276,33.814,100.0,N3LO,450,15_0_15_180
6,3.001,2.368e-07,52.245,0.226,39.069,100.0,N4LO+,400,45_75_45_105
6,3.001,1.733e-05,8.249,0.761,12.531,30.0,N4LO+,450,75_75_75_105
6,3.001,1.852e-06,10.022,0.644,10.874,30.0,N3LO,450,15_105_15_75
6,3.001,1.723e-05,8.249,0.761,12.531,30.0,N4LO+,550,75_75_75_105
6,3.001,4.289e-06,11.311,1.028,9.201,30.0,N4LO+,450,165_15_15_165
6,3.001,1.864e-06,10.022,0.644,10.874,30.0,N4LO+,500,15_105_15_75
6,3.001,2.494e-07,52.245,0.226,39.069,100.0,N4LO+,550,45_75_45_105
6,3.001,3.697e-07,57.451,0.276,33.814,100.0,N4LO+,500,15_0_15_180
6,3.001,1.732e-05,8.249,0.761,12.531,30.0,N4LO,450,75_75_75_105
6,3.001,2.413e-07,52.245,0.226,39.069,100.0,N4LO+,450,45_75_45_105
6,3.001,4.311e-06,11.311,1.028,9.201,30.0,N4LO+,500,165_15_15_165
6,3.001,3.499e-07,57.451,0.276,33.814,100.0,N4LO+,400,15_0_15_180
6,3.001,1.729e-05,8.249,0.761,12.531,30.0,N4LO+,500,75_75_75_105
6,3.001,4.271e-06,11.311,1.028,9.201,30.0,N2LO,450,165_15_15_165
6,3.001,2.403e-07,52.245,0.226,39.069,100.0,N2LO,450,45_75_45_105
6,3.001,1.842e-06,10.022,0.644,10.874,30.0,N2LO,450,15_105_15_75
6,3.001,2.458e-07,52.245,0.226,39.069,100.0,N4LO+,500,45_75_45_105
6,3.001,2.419e-07,52.245,0.226,39.069,100.0,N4LO,450,45_75_45_105
6,3.001,2.471e-07,52.245,0.226,39.069,100.0,N3LO,450,45_75_45_105
6,3.001,1.722e-05,8.249,0.761,12.531,30.0,N3LO,450,75_75_75_105
6,3.001,1.871e-06,10.022,0.644,10.874,30.0,N4LO+,550,15_105_15_75
6,3.001,3.57e-07,57.451,0.276,33.814,100.0,N2LO,450,15_0_15_180
6,3.001,4.278e-06,11.311,1.028,9.201,30.0,N4LO,450,165_15_15_165
6,3.001,4.327e-06,11.311,1.028,9.201,30.0,N4LO+,550,165_15_15_165
6,3.002,2.287e-07,57.442,0.199,33.899,100.0,N2LO,450,15_105_15_75
6,3.002,1.582e-06,10.057,0.77,10.713,30.0,N4LO+,400,15_0_15_180
6,3.002,1.618e-06,10.057,0.77,10.713,30.0,N4LO+,550,15_0_15_180
6,3.002,1.58e-06,10.057,0.77,10.713,30.0,N2LO,450,15_0_15_180
6,3.002,8.984e-06,9.345,0.702,11.493,30.0,N4LO+,450,45_75_45_105
6,3.002,2.241e-07,57.442,0.199,33.899,100.0,N4LO+,400,15_105_15_75
6,3.002,1.589e-06,10.057,0.77,10.713,30.0,N4LO,450,15_0_15_180
6,3.002,2.307e-07,57.442,0.199,33.899,100.0,N4LO+,450,15_105_15_75
6,3.002,1.594e-06,10.057,0.77,10.713,30.0,N4LO+,450,15_0_15_180
6,3.002,2.418e-07,57.442,0.199,33.899,100.0,N4LO+,550,15_105_15_75
6,3.002,8.935e-06,9.345,0.702,11.493,30.0,N3LO,450,45_75_45_105
6,3.002,8.999e-06,9.345,0.702,11.493,30.0,N4LO+,400,45_75_45_105
6,3.002,2.303e-07,57.442,0.199,33.899,100.0,N4LO,450,15_105_15_75
6,3.002,1.596e-06,10.057,0.77,10.713,30.0,N3LO,450,15_0_15_180
6,3.002,8.967e-06,9.345,0.702,11.493,30.0,N4LO+,500,45_75_45_105
6,3.002,2.338e-07,57.442,0.199,33.899,100.0,N3LO,450,15_105_15_75
6,3.002,2.368e-07,57.442,0.199,33.899,100.0,N4LO+,500,15_105_15_75
6,3.002,8.98e-06,9.345,0.702,11.493,30.0,N2LO,450,45_75_45_105
6,3.002,8.946e-06,9.345,0.702,11.493,30.0,N4LO+,550,45_75_45_105
6,3.002,1.608e-06,10.057,0.77,10.713,30.0,N4LO+,500,15_0_15_180
6,3.002,8.975e-06,9.345,0.702,11.493,30.0,N4LO,450,45_75_45_105
6,3.003,2.234e-07,44.221,0.25,47.069,100.0,N4LO,450,75_75_75_105
6,3.003,2.197e-07,44.221,0.25,47.069,100.0,N4LO+,400,75_75_75_105
6,3.003,2.248e-07,44.221,0.25,47.069,100.0,N4LO+,500,75_75_75_105
6,3.003,2.295e-07,44.221,0.25,47.069,100.0,N3LO,450,75_75_75_105
6,3.003,2.27e-07,44.221,0.25,47.069,100.0,N4LO+,550,75_75_75_105
6,3.003,2.221e-07,44.221,0.25,47.069,100.0,N4LO+,450,75_75_75_105
6,3.003,2.22e-07,44.221,0.25,47.069,100.0,N2LO,450,75_75_75_105
6,3.004,1.702e-07,33.741,0.227,57.571,100.0,N4LO+,400,165_15_15_165
6,3.004,1.802e-07,33.741,0.227,57.571,100.0,N4LO+,500,165_15_15_165
6,3.004,1.841e-07,33.741,0.227,57.571,100.0,N4LO+,550,165_15_15_165
6,3.004,1.751e-07,33.741,0.227,57.571,100.0,N4LO,450,165_15_15_165
6,3.004,1.754e-07,33.741,0.227,57.571,100.0,N4LO+,450,165_15_15_165
6,3.004,1.776e-07,33.741,0.227,57.571,100.0,N3LO,450,165_15_15_165
6,3.004,1.738e-07,33.741,0.227,57.571,100.0,N2LO,450,165_15_15_165
7,3.5,3.182e-07,51.751,0.302,39.487,100.0,N4LO+,550,45_75_45_105
7,3.5,3.008e-07,56.948,0.267,34.325,100.0,N3LO,450,15_105_15_75
7,3.5,3.086e-07,51.751,0.302,39.487,100.0,N4LO,450,45_75_45_105
7,3.5,3.152e-07,51.751,0.302,39.487,100.0,N3LO,450,45_75_45_105
7,3.5,3.079e-07,51.751,0.302,39.487,100.0,N4LO+,450,45_75_45_105
7,3.5,3.065e-07,51.751,0.302,39.487,100.0,N2LO,450,45_75_45_105
7,3.5,2.968e-07,56.948,0.267,34.325,100.0,N4LO+,450,15_105_15_75
7,3.5,3.136e-07,51.751,0.302,39.487,100.0,N4LO+,500,45_75_45_105
7,3.5,3.112e-07,56.948,0.267,34.325,100.0,N4LO+,550,15_105_15_75
7,3.5,2.964e-07,56.948,0.267,34.325,100.0,N4LO,450,15_105_15_75
7,3.5,2.883e-07,56.948,0.267,34.325,100.0,N4LO+,400,15_105_15_75
7,3.5,2.943e-07,56.948,0.267,34.325,100.0,N2LO,450,15_105_15_75
7,3.5,3.048e-07,56.948,0.267,34.325,100.0,N4LO+,500,15_105_15_75
7,3.5,3.021e-07,51.751,0.302,39.487,100.0,N4LO+,400,45_75_45_105
7,3.501,6.438e-06,11.643,1.402,8.495,30.0,N4LO+,450,165_15_15_165
7,3.501,2.273e-05,7.802,0.983,12.755,30.0,N3LO,450,75_75_75_105
7,3.501,6.418e-06,11.643,1.402,8.495,30.0,N3LO,450,165_15_15_165
7,3.501,1.16e-05,8.892,0.91,11.738,30.0,N4LO+,450,45_75_45_105
7,3.501,6.461e-06,11.643,1.402,8.495,30.0,N4LO+,500,165_15_15_165
7,3.501,6.474e-06,11.643,1.402,8.495,30.0,N4LO+,550,165_15_15_165
7,3.501,2.286e-05,7.802,0.983,12.755,30.0,N4LO,450,75_75_75_105
7,3.501,1.159e-05,8.892,0.91,11.738,30.0,N4LO,450,45_75_45_105
7,3.501,6.436e-06,11.643,1.402,8.495,30.0,N2LO,450,165_15_15_165
7,3.501,1.154e-05,8.892,0.91,11.738,30.0,N4LO+,550,45_75_45_105
7,3.501,2.288e-05,7.802,0.983,12.755,30.0,N4LO+,450,75_75_75_105
7,3.501,1.153e-05,8.892,0.91,11.738,30.0,N3LO,450,45_75_45_105
7,3.501,2.282e-05,7.802,0.983,12.755,30.0,N4LO+,500,75_75_75_105
7,3.501,6.417e-06,11.643,1.402,8.495,30.0,N4LO+,400,165_15_15_165
7,3.501,2.288e-05,7.802,0.983,12.755,30.0,N2LO,450,75_75_75_105
7,3.501,1.162e-05,8.892,0.91,11.738,30.0,N4LO+,400,45_75_45_105
7,3.501,6.425e-06,11.643,1.402,8.495,30.0,N4LO,450,165_15_15_165
7,3.501,1.16e-05,8.892,0.91,11.738,30.0,N2LO,450,45_75_45_105
7,3.501,1.157e-05,8.892,0.91,11.738,30.0,N4LO+,500,45_75_45_105
7,3.501,2.294e-05,7.802,0.983,12.755,30.0,N4LO+,400,75_75_75_105
7,3.501,2.274e-05,7.802,0.983,12.755,30.0,N4LO+,550,75_75_75_105
7,3.502,1.711e-06,9.607,0.99,10.943,30.0,N4LO+,500,15_0_15_180
7,3.502,1.697e-06,9.607,0.99,10.943,30.0,N4LO+,450,15_0_15_180
7,3.502,1.684e-06,9.607,0.99,10.943,30.0,N2LO,450,15_0_15_180
7,3.502,1.683e-06,9.607,0.99,10.943,30.0,N4LO+,400,15_0_15_180
7,3.502,2.253e-06,9.562,0.84,11.138,30.0,N2LO,450,15_105_15_75
7,3.502,2.259e-06,9.562,0.84,11.138,30.0,N4LO,450,15_105_15_75
7,3.502,2.26e-06,9.562,0.84,11.138,30.0,N3LO,450,15_105_15_75
7,3.502,2.264e-06,9.562,0.84,11.138,30.0,N4LO+,450,15_105_15_75
7,3.502,1.723e-06,9.607,0.99,10.943,30.0,N4LO+,550,15_0_15_180
7,3.502,2.281e-06,9.562,0.84,11.138,30.0,N4LO+,550,15_105_15_75
7,3.502,2.255e-06,9.562,0.84,11.138,30.0,N4LO+,400,15_105_15_75
7,3.502,1.691e-06,9.607,0.99,10.943,30.0,N4LO,450,15_0_15_180
7,3.502,2.274e-06,9.562,0.84,11.138,30.0,N4LO+,500,15_105_15_75
7,3.502,1.699e-06,9.607,0.99,10.943,30.0,N3LO,450,15_0_15_180
7,3.504,2.434e-07,34.234,0.311,56.995,100.0,N3LO,450,165_15_15_165
7,3.504,2.47e-07,34.234,0.311,56.995,100.0,N4LO+,500,165_15_15_165
7,3.504,2.332e-07,34.234,0.311,56.995,100.0,N4LO+,400,165_15_15_165
7,3.504,2.524e-07,34.234,0.311,56.995,100.0,N4LO+,550,165_15_15_165
7,3.504,2.4e-07,34.234,0.311,56.995,100.0,N4LO,450,165_15_15_165
7,3.504,2.404e-07,34.234,0.311,56.995,100.0,N4LO+,450,165_15_15_165
7,3.504,2.383e-07,34.234,0.311,56.995,100.0,N2LO,450,165_15_15_165
7,3.505,4.617e-07,56.955,0.367,34.219,100.0,N3LO,450,15_0_15_180
7,3.505,2.88e-07,43.727,0.334,47.48,100.0,N4LO+,550,75_75_75_105
7,3.505,2.816e-07,43.727,0.334,47.48,100.0,N4LO+,450,75_75_75_105
7,3.505,4.55e-07,56.955,0.367,34.219,100.0,N4LO,450,15_0_15_180
7,3.505,4.517e-07,56.955,0.367,34.219,100.0,N2LO,450,15_0_15_180
7,3.505,2.851e-07,43.727,0.334,47.48,100.0,N4LO+,500,75_75_75_105
7,3.505,2.91e-07,43.727,0.334,47.48,100.0,N3LO,450,75_75_75_105
7,3.505,4.777e-07,56.955,0.367,34.219,100.0,N4LO+,550,15_0_15_180
7,3.505,4.425e-07,56.955,0.367,34.219,100.0,N4LO+,400,15_0_15_180
7,3.505,4.557e-07,56.955,0.367,34.219,100.0,N4LO+,450,15_0_15_180
7,3.505,4.679e-07,56.955,0.367,34.219,100.0,N4LO+,500,15_0_15_180
7,3.505,2.833e-07,43.727,0.334,47.48,100.0,N4LO,450,75_75_75_105
7,3.505,2.815e-07,43.727,0.334,47.48,100.0,N2LO,450,75_75_75_105
7,3.505,2.785e-07,43.727,0.334,47.48,100.0,N4LO+,400,75_75_75_105
8,4.0,1.469e-05,8.447,1.137,11.956,30.0,N4LO+,550,45_75_45_105
8,4.0,1.477e-05,8.447,1.137,11.956,30.0,N2LO,450,45_75_45_105
8,4.0,1.475e-05,8.447,1.137,11.956,30.0,N4LO,450,45_75_45_105
8,4.0,1.48e-05,8.447,1.137,11.956,30.0,N4LO+,400,45_75_45_105
8,4.0,1.477e-05,8.447,1.137,11.956,30.0,N4LO+,450,45_75_45_105
8,4.0,1.473e-05,8.447,1.137,11.956,30.0,N4LO+,500,45_75_45_105
8,4.0,1.467e-05,8.447,1.137,11.956,30.0,N3LO,450,45_75_45_105
8,4.001,9.82e-06,11.918,1.818,7.804,30.0,N4LO+,500,165_15_15_165
8,4.001,3.238e-07,34.721,0.408,56.411,100.0,N4LO+,500,165_15_15_165
8,4.001,3.412e-07,43.24,0.427,47.874,100.0,N4LO+,450,75_75_75_105
8,4.001,9.782e-06,11.918,1.818,7.804,30.0,N4LO+,400,165_15_15_165
8,4.001,3.852e-07,51.258,0.388,39.894,100.0,N3LO,450,45_75_45_105
8,4.001,3.746e-07,51.258,0.388,39.894,100.0,N2LO,450,45_75_45_105
8,4.001,3.454e-07,43.24,0.427,47.874,100.0,N4LO+,500,75_75_75_105
8,4.001,3.762e-07,51.258,0.388,39.894,100.0,N4LO+,450,45_75_45_105
8,4.001,9.83e-06,11.918,1.818,7.804,30.0,N2LO,450,165_15_15_165
8,4.001,3.055e-07,34.721,0.408,56.411,100.0,N4LO+,400,165_15_15_165
8,4.001,9.757e-06,11.918,1.818,7.804,30.0,N3LO,450,165_15_15_165
8,4.001,3.69e-07,51.258,0.388,39.894,100.0,N4LO+,400,45_75_45_105
8,4.001,3.308e-07,34.721,0.408,56.411,100.0,N4LO+,550,165_15_15_165
8,4.001,9.786e-06,11.918,1.818,7.804,30.0,N4LO,450,165_15_15_165
8,4.001,3.526e-07,43.24,0.427,47.874,100.0,N3LO,450,75_75_75_105
8,4.001,3.189e-07,34.721,0.408,56.411,100.0,N3LO,450,165_15_15_165
8,4.001,9.826e-06,11.918,1.818,7.804,30.0,N4LO+,550,165_15_15_165
8,4.001,3.89e-07,51.258,0.388,39.894,100.0,N4LO+,550,45_75_45_105
8,4.001,3.15e-07,34.721,0.408,56.411,100.0,N4LO+,450,165_15_15_165
8,4.001,3.833e-07,51.258,0.388,39.894,100.0,N4LO+,500,45_75_45_105
8,4.001,3.489e-07,43.24,0.427,47.874,100.0,N4LO+,550,75_75_75_105
8,4.001,3.122e-07,34.721,0.408,56.411,100.0,N2LO,450,165_15_15_165
8,4.001,3.411e-07,43.24,0.427,47.874,100.0,N2LO,450,75_75_75_105
8,4.001,9.802e-06,11.918,1.818,7.804,30.0,N4LO+,450,165_15_15_165
8,4.001,3.432e-07,43.24,0.427,47.874,100.0,N4LO,450,75_75_75_105
8,4.001,3.144e-07,34.721,0.408,56.411,100.0,N4LO,450,165_15_15_165
8,4.001,3.374e-07,43.24,0.427,47.874,100.0,N4LO+,400,75_75_75_105
8,4.001,3.771e-07,51.258,0.388,39.894,100.0,N4LO,450,45_75_45_105
8,4.002,1.773e-06,9.166,1.226,11.148,30.0,N4LO+,550,15_0_15_180
8,4.002,2.959e-05,7.362,1.225,12.953,30.0,N4LO,450,75_75_75_105
8,4.002,2.717e-06,9.11,1.054,11.376,30.0,N2LO,450,15_105_15_75
8,4.002,1.762e-06,9.166,1.226,11.148,30.0,N4LO+,500,15_0_15_180
8,4.002,2.943e-05,7.362,1.225,12.953,30.0,N4LO+,550,75_75_75_105
8,4.002,2.953e-05,7.362,1.225,12.953,30.0,N4LO+,500,75_75_75_105
8,4.002,2.718e-06,9.11,1.054,11.376,30.0,N4LO,450,15_105_15_75
8,4.002,1.748e-06,9.166,1.226,11.148,30.0,N3LO,450,15_0_15_180
8,4.002,1.736e-06,9.166,1.226,11.148,30.0,N2LO,450,15_0_15_180
8,4.002,2.733e-06,9.11,1.054,11.376,30.0,N4LO+,500,15_105_15_75
8,4.002,2.739e-06,9.11,1.054,11.376,30.0,N4LO+,550,15_105_15_75
8,4.002,2.717e-06,9.11,1.054,11.376,30.0,N3LO,450,15_105_15_75
8,4.002,2.724e-06,9.11,1.054,11.376,30.0,N4LO+,450,15_105_15_75
8,4.002,2.941e-05,7.362,1.225,12.953,30.0,N3LO,450,75_75_75_105
8,4.002,2.969e-05,7.362,1.225,12.953,30.0,N4LO+,400,75_75_75_105
8,4.002,1.733e-06,9.166,1.226,11.148,30.0,N4LO+,400,15_0_15_180
8,4.002,2.715e-06,9.11,1.054,11.376,30.0,N4LO+,400,15_105_15_75
8,4.002,1.747e-06,9.166,1.226,11.148,30.0,N4LO+,450,15_0_15_180
8,4.002,1.741e-06,9.166,1.226,11.148,30.0,N4LO,450,15_0_15_180
8,4.002,2.962e-05,7.362,1.225,12.953,30.0,N2LO,450,75_75_75_105
8,4.002,2.961e-05,7.362,1.225,12.953,30.0,N4LO+,450,75_75_75_105
8,4.006,5.674e-07,56.464,0.467,34.609,100.0,N4LO+,500,15_0_15_180
8,4.006,5.477e-07,56.464,0.467,34.609,100.0,N2LO,450,15_0_15_180
8,4.006,5.525e-07,56.464,0.467,34.609,100.0,N4LO+,450,15_0_15_180
8,4.006,5.516e-07,56.464,0.467,34.609,100.0,N4LO,450,15_0_15_180
8,4.006,5.364e-07,56.464,0.467,34.609,100.0,N4LO+,400,15_0_15_180
8,4.006,5.598e-07,56.464,0.467,34.609,100.0,N3LO,450,15_0_15_180
8,4.006,5.794e-07,56.464,0.467,34.609,100.0,N4LO+,550,15_0_15_180
8,4.007,3.643e-07,56.447,0.344,34.748,100.0,N2LO,450,15_105_15_75
8,4.007,3.854e-07,56.447,0.344,34.748,100.0,N4LO+,550,15_105_15_75
8,4.007,3.568e-07,56.447,0.344,34.748,100.0,N4LO+,400,15_105_15_75
8,4.007,3.774e-07,56.447,0.344,34.748,100.0,N4LO+,500,15_105_15_75
8,4.007,3.669e-07,56.447,0.344,34.748,100.0,N4LO,450,15_105_15_75
8,4.007,3.724e-07,56.447,0.344,34.748,100.0,N3LO,450,15_105_15_75
8,4.007,3.675e-07,56.447,0.344,34.748,100.0,N4LO+,450,15_105_15_75
9,4.5,1.748e-06,8.735,1.475,11.33,30.0,N4LO+,400,15_0_15_180
9,4.5,1.756e-06,8.735,1.475,11.33,30.0,N2LO,450,15_0_15_180
9,4.5,1.763e-06,8.735,1.475,11.33,30.0,N3LO,450,15_0_15_180
9,4.5,1.778e-06,8.735,1.475,11.33,30.0,N4LO+,500,15_0_15_180
9,4.5,1.757e-06,8.735,1.475,11.33,30.0,N4LO,450,15_0_15_180
9,4.5,1.789e-06,8.735,1.475,11.33,30.0,N4LO+,550,15_0_15_180
9,4.5,1.763e-06,8.735,1.475,11.33,30.0,N4LO+,450,15_0_15_180
9,4.501,1.534e-05,12.139,2.267,7.134,30.0,N4LO,450,165_15_15_165
9,4.501,1.536e-05,12.139,2.267,7.134,30.0,N4LO+,450,165_15_15_165
9,4.501,4.531e-07,50.767,0.482,40.291,100.0,N4LO+,500,45_75_45_105
9,4.501,3.288e-06,8.667,1.284,11.589,30.0,N4LO+,550,15_105_15_75
9,4.501,4.599e-07,50.767,0.482,40.291,100.0,N4LO+,550,45_75_45_105
9,4.501,1.536e-05,12.139,2.267,7.134,30.0,N4LO+,550,165_15_15_165
9,4.501,4.36e-07,50.767,0.482,40.291,100.0,N4LO+,400,45_75_45_105
9,4.501,4.446e-07,50.767,0.482,40.291,100.0,N4LO+,450,45_75_45_105
9,4.501,1.537e-05,12.139,2.267,7.134,30.0,N4LO+,500,165_15_15_165
9,4.501,1.868e-05,8.009,1.38,12.151,30.0,N4LO+,450,45_75_45_105
9,4.501,1.87e-05,8.009,1.38,12.151,30.0,N2LO,450,45_75_45_105
9,4.501,4.457e-07,50.767,0.482,40.291,100.0,N4LO,450,45_75_45_105
9,4.501,3.264e-06,8.667,1.284,11.589,30.0,N3LO,450,15_105_15_75
9,4.501,3.27e-06,8.667,1.284,11.589,30.0,N4LO,450,15_105_15_75
9,4.501,1.528e-05,12.139,2.267,7.134,30.0,N3LO,450,165_15_15_165
9,4.501,1.855e-05,8.009,1.38,12.151,30.0,N3LO,450,45_75_45_105
9,4.501,4.427e-07,50.767,0.482,40.291,100.0,N2LO,450,45_75_45_105
9,4.501,1.857e-05,8.009,1.38,12.151,30.0,N4LO+,550,45_75_45_105
9,4.501,4.552e-07,50.767,0.482,40.291,100.0,N3LO,450,45_75_45_105
9,4.501,3.273e-06,8.667,1.284,11.589,30.0,N2LO,450,15_105_15_75
9,4.501,3.284e-06,8.667,1.284,11.589,30.0,N4LO+,500,15_105_15_75
9,4.501,1.872e-05,8.009,1.38,12.151,30.0,N4LO+,400,45_75_45_105
9,4.501,1.535e-05,12.139,2.267,7.134,30.0,N4LO+,400,165_15_15_165
9,4.501,3.276e-06,8.667,1.284,11.589,30.0,N4LO+,450,15_105_15_75
9,4.501,1.544e-05,12.139,2.267,7.134,30.0,N2LO,450,165_15_15_165
9,4.501,3.268e-06,8.667,1.284,11.589,30.0,N4LO+,400,15_105_15_75
9,4.501,1.866e-05,8.009,1.38,12.151,30.0,N4LO,450,45_75_45_105
9,4.501,1.863e-05,8.009,1.38,12.151,30.0,N4LO+,500,45_75_45_105
9,4.502,3.763e-05,6.933,1.482,13.125,30.0,N4LO+,500,75_75_75_105
9,4.502,3.774e-05,6.933,1.482,13.125,30.0,N4LO+,450,75_75_75_105
9,4.502,3.784e-05,6.933,1.482,13.125,30.0,N4LO+,400,75_75_75_105
9,4.502,3.748e-05,6.933,1.482,13.125,30.0,N3LO,450,75_75_75_105
9,4.502,3.776e-05,6.933,1.482,13.125,30.0,N2LO,450,75_75_75_105
9,4.502,3.751e-05,6.933,1.482,13.125,30.0,N4LO+,550,75_75_75_105
9,4.502,3.772e-05,6.933,1.482,13.125,30.0,N4LO,450,75_75_75_105
9,4.503,4.604e-07,55.958,0.429,35.153,100.0,N4LO+,550,15_105_15_75
9,4.503,6.425e-07,55.979,0.577,34.984,100.0,N2LO,450,15_0_15_180
9,4.503,6.29e-07,55.979,0.577,34.984,100.0,N4LO+,400,15_0_15_180
9,4.503,3.875e-07,35.21,0.52,55.81,100.0,N4LO+,400,165_15_15_165
9,4.503,6.656e-07,55.979,0.577,34.984,100.0,N4LO+,500,15_0_15_180
9,4.503,4.199e-07,35.21,0.52,55.81,100.0,N4LO+,550,165_15_15_165
9,4.503,4.388e-07,55.958,0.429,35.153,100.0,N4LO+,450,15_105_15_75
9,4.503,6.566e-07,55.979,0.577,34.984,100.0,N3LO,450,15_0_15_180
9,4.503,4.259e-07,55.958,0.429,35.153,100.0,N4LO+,400,15_105_15_75
9,4.503,6.798e-07,55.979,0.577,34.984,100.0,N4LO+,550,15_0_15_180
9,4.503,4.508e-07,55.958,0.429,35.153,100.0,N4LO+,500,15_105_15_75
9,4.503,4.382e-07,55.958,0.429,35.153,100.0,N4LO,450,15_105_15_75
9,4.503,6.47e-07,55.979,0.577,34.984,100.0,N4LO,450,15_0_15_180
9,4.503,6.48e-07,55.979,0.577,34.984,100.0,N4LO+,450,15_0_15_180
9,4.503,3.962e-07,35.21,0.52,55.81,100.0,N2LO,450,165_15_15_165
9,4.503,3.99e-07,35.21,0.52,55.81,100.0,N4LO,450,165_15_15_165
9,4.503,4.109e-07,35.21,0.52,55.81,100.0,N4LO+,500,165_15_15_165
9,4.503,4.351e-07,55.958,0.429,35.153,100.0,N2LO,450,15_105_15_75
9,4.503,4.447e-07,55.958,0.429,35.153,100.0,N3LO,450,15_105_15_75
9,4.503,4.047e-07,35.21,0.52,55.81,100.0,N3LO,450,165_15_15_165
9,4.503,3.997e-07,35.21,0.52,55.81,100.0,N4LO+,450,165_15_15_165
9,4.505,4.102e-07,42.747,0.531,48.262,100.0,N4LO+,550,75_75_75_105
9,4.505,4.144e-07,42.747,0.531,48.262,100.0,N3LO,450,75_75_75_105
9,4.505,4.035e-07,42.747,0.531,48.262,100.0,N4LO,450,75_75_75_105
