I,angle,CROSS,CROSS2,FORCE,Energy,CUTOFF
156,18.98,0.01112,0.0001101,N2LO,100.0,400
156,18.98,0.01029,0.0001104,N4LO+,100.0,400
156,18.98,0.009641,0.0001112,N4LO+,100.0,450
158,19.13,0.05806,0.0004058,LO,40.0,400
158,19.13,0.04444,0.0004962,N2LO,40.0,400
158,19.13,0.0453,0.0004853,NLO,40.0,450
158,19.13,0.05733,0.0004398,LO,40.0,450
158,19.13,0.0466,0.000477,NLO,40.0,400
158,19.14,0.04039,0.0005117,N4LO+,40.0,500
158,19.14,0.04258,0.0005102,N4LO,40.0,550
158,19.14,0.04311,0.0005025,N4LO+,40.0,400
158,19.14,0.04311,0.0005025,N4LO+,40.0,400
158,19.14,0.04265,0.0005062,N3LO,40.0,400
158,19.14,0.04299,0.0005072,N4LO,40.0,450
158,19.14,0.04322,0.0005031,N4LO,40.0,400
158,19.14,0.04277,0.0005094,N4LO,40.0,500
158,19.14,0.04121,0.0005083,N3LO,40.0,450
158,19.14,0.04189,0.0005116,N2LO,40.0,450
158,19.14,0.03934,0.0005138,N4LO+,40.0,550
158,19.14,0.04167,0.000508,N4LO+,40.0,450
155,19.27,0.00773,7.119e-05,N3LO,120.0,450
155,19.27,0.009173,6.783e-05,NLO,120.0,400
155,19.27,0.00776,6.996e-05,N4LO+,120.0,450
155,19.27,0.008111,7.057e-05,N3LO,120.0,400
155,19.27,0.01654,6.749e-05,LO,120.0,400
155,19.27,0.01749,9.445e-05,LO,120.0,450
155,19.27,0.007802,7.098e-05,N4LO,120.0,450
155,19.27,0.007832,7.068e-05,N2LO,120.0,450
155,19.27,0.007191,6.878e-05,N4LO+,120.0,550
155,19.27,0.008182,7.025e-05,N4LO,120.0,400
155,19.27,0.008618,7.052e-05,NLO,120.0,450
155,19.27,0.007276,7.082e-05,N4LO,120.0,550
155,19.27,0.008718,6.913e-05,N2LO,120.0,400
155,19.27,0.00815,6.952e-05,N4LO+,120.0,400
155,19.27,0.007431,6.951e-05,N4LO+,120.0,500
155,19.27,0.007493,7.101e-05,N4LO,120.0,500
158,19.52,0.06922,0.000621,NLO,30.0,400
158,19.52,0.06496,0.0006656,N4LO,30.0,450
158,19.52,0.0766,0.000507,LO,30.0,400
158,19.52,0.06808,0.0006316,NLO,30.0,450
158,19.52,0.06623,0.0006589,N4LO+,30.0,400
158,19.52,0.07458,0.0005197,LO,30.0,450
158,19.52,0.0635,0.0006736,N4LO+,30.0,500
158,19.52,0.06427,0.0006678,N3LO,30.0,450
158,19.52,0.06377,0.0006721,N4LO,30.0,500
158,19.52,0.06635,0.0006586,N4LO,30.0,400
158,19.52,0.06284,0.0006766,N4LO,30.0,550
158,19.52,0.0649,0.0006696,N2LO,30.0,450
158,19.52,0.06244,0.0006782,N4LO+,30.0,550
158,19.52,0.06575,0.0006634,N3LO,30.0,400
158,19.52,0.06718,0.0006473,N2LO,30.0,400
158,19.52,0.06479,0.0006669,N4LO+,30.0,450
155,19.75,0.02052,0.0001043,LO,100.0,400
155,19.75,0.01121,0.0001114,NLO,100.0,450
155,19.75,0.01035,0.000112,N4LO,100.0,400
155,19.75,0.01196,0.0001081,NLO,100.0,400
155,19.75,0.008755,0.0001106,N4LO+,100.0,550
155,19.75,0.01031,0.0001111,N4LO+,100.0,400
155,19.75,0.009813,0.0001132,N2LO,100.0,450
155,19.75,0.009256,0.0001132,N4LO,100.0,500
155,19.75,0.00959,0.000113,N3LO,100.0,450
155,19.75,0.009683,0.0001119,N4LO+,100.0,450
155,19.75,0.008902,0.000113,N4LO,100.0,550
155,19.75,0.01018,0.0001125,N3LO,100.0,400
155,19.75,0.02117,0.0001388,LO,100.0,450
155,19.75,0.009151,0.0001115,N4LO+,100.0,500
155,19.75,0.009751,0.0001131,N4LO,100.0,450
155,19.75,0.01113,0.0001107,N2LO,100.0,400
157,19.97,0.05859,0.0004122,LO,40.0,400
157,19.97,0.04562,0.0004914,NLO,40.0,450
157,19.97,0.0422,0.0005168,N2LO,40.0,450
157,19.97,0.05792,0.0004454,LO,40.0,450
157,19.97,0.04475,0.0005019,N2LO,40.0,400
157,19.97,0.04692,0.0004832,NLO,40.0,400
157,19.98,0.04295,0.0005115,N3LO,40.0,400
157,19.98,0.04341,0.0005079,N4LO+,40.0,400
157,19.98,0.04151,0.0005134,N3LO,40.0,450
157,19.98,0.03964,0.0005187,N4LO+,40.0,550
157,19.98,0.04069,0.0005168,N4LO+,40.0,500
157,19.98,0.04289,0.0005155,N4LO,40.0,550
157,19.98,0.04341,0.0005079,N4LO+,40.0,400
157,19.98,0.04307,0.0005148,N4LO,40.0,500
157,19.98,0.04353,0.0005084,N4LO,40.0,400
157,19.98,0.04197,0.0005132,N4LO+,40.0,450
157,19.98,0.0433,0.0005125,N4LO,40.0,450
154,20.02,0.009173,6.826e-05,NLO,120.0,400
154,20.02,0.007556,7.148e-05,N4LO,120.0,500
154,20.02,0.007785,7.167e-05,N3LO,120.0,450
154,20.02,0.007853,7.145e-05,N4LO,120.0,450
154,20.02,0.008216,7.073e-05,N4LO,120.0,400
154,20.02,0.008186,6.998e-05,N4LO+,120.0,400
154,20.02,0.008742,6.957e-05,N2LO,120.0,400
154,20.02,0.007887,7.112e-05,N2LO,120.0,450
154,20.02,0.01733,9.453e-05,LO,120.0,450
154,20.02,0.007348,7.13e-05,N4LO,120.0,550
154,20.02,0.008151,7.106e-05,N3LO,120.0,400
154,20.02,0.01638,6.762e-05,LO,120.0,400
154,20.02,0.007266,6.922e-05,N4LO+,120.0,550
154,20.02,0.007813,7.041e-05,N4LO+,120.0,450
154,20.02,0.008639,7.097e-05,NLO,120.0,450
154,20.02,0.007497,6.996e-05,N4LO+,120.0,500
157,20.37,0.07588,0.0005319,LO,30.0,450
157,20.37,0.07791,0.0005206,LO,30.0,400
157,20.38,0.06479,0.0006842,N4LO,30.0,500
157,20.38,0.06824,0.0006603,N2LO,30.0,400
157,20.38,0.06581,0.0006792,N4LO+,30.0,450
157,20.38,0.06727,0.0006713,N4LO+,30.0,400
157,20.38,0.06917,0.0006452,NLO,30.0,450
157,20.38,0.06385,0.0006886,N4LO,30.0,550
157,20.38,0.07031,0.0006348,NLO,30.0,400
157,20.38,0.06739,0.000671,N4LO,30.0,400
157,20.38,0.06678,0.0006756,N3LO,30.0,400
157,20.38,0.066,0.0006779,N4LO,30.0,450
157,20.38,0.06344,0.0006901,N4LO+,30.0,550
157,20.38,0.06452,0.0006856,N4LO+,30.0,500
157,20.38,0.06593,0.0006821,N2LO,30.0,450
157,20.38,0.06528,0.0006799,N3LO,30.0,450
154,20.52,0.008818,0.0001113,N4LO+,100.0,550
154,20.52,0.01121,0.0001121,NLO,100.0,450
154,20.52,0.01037,0.0001127,N4LO,100.0,400
154,20.52,0.009719,0.0001125,N4LO+,100.0,450
154,20.52,0.01114,0.0001114,N2LO,100.0,400
154,20.52,0.02101,0.0001389,LO,100.0,450
154,20.52,0.01021,0.0001132,N3LO,100.0,400
154,20.52,0.009851,0.0001139,N2LO,100.0,450
154,20.52,0.009784,0.0001138,N4LO,100.0,450
154,20.52,0.01193,0.0001088,NLO,100.0,400
154,20.52,0.02034,0.0001045,LO,100.0,400
154,20.52,0.009303,0.0001139,N4LO,100.0,500
154,20.52,0.009203,0.0001121,N4LO+,100.0,500
154,20.52,0.00896,0.0001137,N4LO,100.0,550
154,20.52,0.01033,0.0001118,N4LO+,100.0,400
154,20.52,0.00963,0.0001137,N3LO,100.0,450
153,20.77,0.008761,7.003e-05,N2LO,120.0,400
153,20.77,0.009167,6.87e-05,NLO,120.0,400
153,20.77,0.008654,7.143e-05,NLO,120.0,450
153,20.77,0.01717,9.462e-05,LO,120.0,450
153,20.77,0.01621,6.775e-05,LO,120.0,400
153,20.78,0.007835,7.216e-05,N3LO,120.0,450
153,20.78,0.008245,7.122e-05,N4LO,120.0,400
153,20.78,0.008186,7.157e-05,N3LO,120.0,400
153,20.78,0.007557,7.042e-05,N4LO+,120.0,500
153,20.78,0.007613,7.197e-05,N4LO,120.0,500
153,20.78,0.007937,7.158e-05,N2LO,120.0,450
153,20.78,0.007336,6.968e-05,N4LO+,120.0,550
153,20.78,0.008215,7.047e-05,N4LO+,120.0,400
153,20.78,0.007414,7.178e-05,N4LO,120.0,550
153,20.78,0.007859,7.087e-05,N4LO+,120.0,450
153,20.78,0.007897,7.193e-05,N4LO,120.0,450
156,20.81,0.04508,0.0005079,N2LO,40.0,400
156,20.81,0.04596,0.0004978,NLO,40.0,450
156,20.81,0.04726,0.0004898,NLO,40.0,400
156,20.81,0.04253,0.0005223,N2LO,40.0,450
156,20.81,0.05916,0.0004188,LO,40.0,400
156,20.81,0.05854,0.0004514,LO,40.0,450
156,20.82,0.0423,0.0005187,N4LO+,40.0,450
156,20.82,0.04321,0.000521,N4LO,40.0,550
156,20.82,0.04101,0.0005221,N4LO+,40.0,500
156,20.82,0.04374,0.0005135,N4LO+,40.0,400
156,20.82,0.03996,0.0005239,N4LO+,40.0,550
156,20.82,0.04363,0.0005181,N4LO,40.0,450
156,20.82,0.04328,0.000517,N3LO,40.0,400
156,20.82,0.04374,0.0005135,N4LO+,40.0,400
156,20.82,0.04386,0.000514,N4LO,40.0,400
156,20.82,0.04183,0.0005188,N3LO,40.0,450
156,20.82,0.0434,0.0005203,N4LO,40.0,500
156,21.23,0.06709,0.0006908,N4LO,30.0,450
156,21.23,0.06635,0.0006926,N3LO,30.0,450
156,21.23,0.0645,0.0007026,N4LO+,30.0,550
156,21.23,0.06788,0.0006885,N3LO,30.0,400
156,21.23,0.0669,0.000692,N4LO+,30.0,450
156,21.23,0.06492,0.0007011,N4LO,30.0,550
156,21.23,0.06587,0.0006969,N4LO,30.0,500
156,21.23,0.07725,0.0005447,LO,30.0,450
156,21.23,0.0685,0.000684,N4LO,30.0,400
156,21.23,0.06837,0.0006843,N4LO+,30.0,400
156,21.23,0.06935,0.0006739,N2LO,30.0,400
156,21.23,0.07928,0.0005348,LO,30.0,400
156,21.23,0.06702,0.0006951,N2LO,30.0,450
156,21.23,0.06559,0.0006983,N4LO+,30.0,500
156,21.23,0.07147,0.0006493,NLO,30.0,400
156,21.23,0.07031,0.0006595,NLO,30.0,450
153,21.29,0.01037,0.0001135,N4LO,100.0,400
153,21.29,0.009811,0.0001145,N4LO,100.0,450
153,21.29,0.02015,0.0001047,LO,100.0,400
153,21.29,0.0119,0.0001094,NLO,100.0,400
153,21.29,0.009249,0.0001128,N4LO+,100.0,500
153,21.29,0.009749,0.0001132,N4LO+,100.0,450
153,21.29,0.02084,0.000139,LO,100.0,450
153,21.29,0.008875,0.0001119,N4LO+,100.0,550
153,21.29,0.009012,0.0001144,N4LO,100.0,550
153,21.29,0.01113,0.000112,N2LO,100.0,400
153,21.29,0.009345,0.0001146,N4LO,100.0,500
153,21.29,0.009883,0.0001145,N2LO,100.0,450
153,21.29,0.01022,0.0001139,N3LO,100.0,400
153,21.29,0.0112,0.0001128,NLO,100.0,450
153,21.29,0.009664,0.0001144,N3LO,100.0,450
153,21.29,0.01034,0.0001125,N4LO+,100.0,400
152,21.53,0.0079,7.135e-05,N4LO+,120.0,450
152,21.53,0.00798,7.206e-05,N2LO,120.0,450
152,21.53,0.0074,7.015e-05,N4LO+,120.0,550
152,21.53,0.009154,6.915e-05,NLO,120.0,400
152,21.53,0.017,9.471e-05,LO,120.0,450
152,21.53,0.007664,7.247e-05,N4LO,120.0,500
152,21.53,0.007474,7.229e-05,N4LO,120.0,550
152,21.53,0.008266,7.173e-05,N4LO,120.0,400
152,21.53,0.008213,7.209e-05,N3LO,120.0,400
152,21.53,0.008773,7.05e-05,N2LO,120.0,400
152,21.53,0.007879,7.267e-05,N3LO,120.0,450
152,21.53,0.008663,7.191e-05,NLO,120.0,450
152,21.53,0.008239,7.097e-05,N4LO+,120.0,400
152,21.53,0.007935,7.243e-05,N4LO,120.0,450
152,21.53,0.007611,7.089e-05,N4LO+,120.0,500
152,21.53,0.01604,6.789e-05,LO,120.0,400
155,21.65,0.05919,0.0004577,LO,40.0,450
155,21.65,0.04633,0.0005045,NLO,40.0,450
155,21.65,0.04288,0.0005281,N2LO,40.0,450
155,21.65,0.04544,0.0005141,N2LO,40.0,400
155,21.65,0.04763,0.0004967,NLO,40.0,400
155,21.65,0.05976,0.0004258,LO,40.0,400
155,21.66,0.04375,0.0005262,N4LO,40.0,500
155,21.66,0.0441,0.0005194,N4LO+,40.0,400
155,21.66,0.04363,0.0005228,N3LO,40.0,400
155,21.66,0.04265,0.0005245,N4LO+,40.0,450
155,21.66,0.04136,0.0005277,N4LO+,40.0,500
155,21.66,0.0403,0.0005294,N4LO+,40.0,550
155,21.66,0.04398,0.000524,N4LO,40.0,450
155,21.66,0.04356,0.0005268,N4LO,40.0,550
155,21.66,0.0441,0.0005194,N4LO+,40.0,400
155,21.66,0.04422,0.0005199,N4LO,40.0,400
155,21.66,0.04217,0.0005244,N3LO,40.0,450
152,22.06,0.009692,0.0001152,N3LO,100.0,450
152,22.06,0.009831,0.0001152,N4LO,100.0,450
152,22.06,0.009058,0.0001151,N4LO,100.0,550
152,22.06,0.009288,0.0001135,N4LO+,100.0,500
152,22.06,0.01034,0.0001132,N4LO+,100.0,400
152,22.06,0.02066,0.0001392,LO,100.0,450
152,22.06,0.01023,0.0001147,N3LO,100.0,400
152,22.06,0.00938,0.0001153,N4LO,100.0,500
152,22.06,0.01995,0.0001049,LO,100.0,400
152,22.06,0.01118,0.0001135,NLO,100.0,450
152,22.06,0.01112,0.0001128,N2LO,100.0,400
152,22.06,0.01038,0.0001142,N4LO,100.0,400
152,22.06,0.009772,0.0001139,N4LO+,100.0,450
152,22.06,0.01186,0.0001101,NLO,100.0,400
152,22.06,0.008926,0.0001126,N4LO+,100.0,550
152,22.06,0.009909,0.0001152,N2LO,100.0,450
155,22.08,0.07868,0.0005582,LO,30.0,450
155,22.09,0.06818,0.0007087,N2LO,30.0,450
155,22.09,0.07269,0.0006645,NLO,30.0,400
155,22.09,0.06673,0.0007116,N4LO+,30.0,500
155,22.09,0.06749,0.0007058,N3LO,30.0,450
155,22.09,0.06562,0.0007156,N4LO+,30.0,550
155,22.09,0.06701,0.0007102,N4LO,30.0,500
155,22.09,0.06953,0.0006979,N4LO+,30.0,400
155,22.09,0.07152,0.0006745,NLO,30.0,450
155,22.09,0.07053,0.0006882,N2LO,30.0,400
155,22.09,0.06903,0.0007019,N3LO,30.0,400
155,22.09,0.06805,0.0007055,N4LO+,30.0,450
155,22.09,0.06824,0.0007042,N4LO,30.0,450
155,22.09,0.06605,0.0007142,N4LO,30.0,550
155,22.09,0.06967,0.0006976,N4LO,30.0,400
155,22.09,0.08072,0.0005497,LO,30.0,400
151,22.28,0.01682,9.481e-05,LO,120.0,450
151,22.29,0.007659,7.138e-05,N4LO+,120.0,500
151,22.29,0.008665,7.24e-05,NLO,120.0,450
151,22.29,0.008281,7.225e-05,N4LO,120.0,400
151,22.29,0.007458,7.063e-05,N4LO+,120.0,550
151,22.29,0.007708,7.299e-05,N4LO,120.0,500
151,22.29,0.007966,7.294e-05,N4LO,120.0,450
151,22.29,0.007934,7.185e-05,N4LO+,120.0,450
151,22.29,0.007528,7.28e-05,N4LO,120.0,550
151,22.29,0.008256,7.148e-05,N4LO+,120.0,400
151,22.29,0.008017,7.255e-05,N2LO,120.0,450
151,22.29,0.008778,7.098e-05,N2LO,120.0,400
151,22.29,0.01586,6.803e-05,LO,120.0,400
151,22.29,0.008234,7.263e-05,N3LO,120.0,400
151,22.29,0.007915,7.319e-05,N3LO,120.0,450
151,22.29,0.009134,6.962e-05,NLO,120.0,400
154,22.49,0.0604,0.0004332,LO,40.0,400
154,22.49,0.05988,0.0004643,LO,40.0,450
154,22.5,0.04067,0.0005351,N4LO+,40.0,550
154,22.5,0.04437,0.0005301,N4LO,40.0,450
154,22.5,0.04583,0.0005207,N2LO,40.0,400
154,22.5,0.04254,0.0005303,N3LO,40.0,450
154,22.5,0.04673,0.0005115,NLO,40.0,450
154,22.5,0.0446,0.000526,N4LO,40.0,400
154,22.5,0.04448,0.0005256,N4LO+,40.0,400
154,22.5,0.04803,0.0005039,NLO,40.0,400
154,22.5,0.04394,0.0005329,N4LO,40.0,550
154,22.5,0.04326,0.0005341,N2LO,40.0,450
154,22.5,0.04413,0.0005323,N4LO,40.0,500
154,22.5,0.04173,0.0005336,N4LO+,40.0,500
154,22.5,0.04448,0.0005256,N4LO+,40.0,400
154,22.5,0.04401,0.0005289,N3LO,40.0,400
154,22.5,0.04303,0.0005305,N4LO+,40.0,450
151,22.84,0.009845,0.0001159,N4LO,100.0,450
151,22.84,0.01024,0.0001155,N3LO,100.0,400
151,22.84,0.01111,0.0001135,N2LO,100.0,400
151,22.84,0.009097,0.0001158,N4LO,100.0,550
151,22.84,0.01115,0.0001142,NLO,100.0,450
151,22.84,0.01037,0.000115,N4LO,100.0,400
151,22.84,0.009789,0.0001146,N4LO+,100.0,450
151,22.84,0.01034,0.000114,N4LO+,100.0,400
151,22.84,0.008971,0.0001133,N4LO+,100.0,550
151,22.84,0.02048,0.0001393,LO,100.0,450
151,22.84,0.01181,0.0001108,NLO,100.0,400
151,22.84,0.009712,0.0001159,N3LO,100.0,450
151,22.84,0.009321,0.0001142,N4LO+,100.0,500
151,22.84,0.009928,0.0001159,N2LO,100.0,450
151,22.84,0.01975,0.0001052,LO,100.0,400
151,22.84,0.009409,0.0001161,N4LO,100.0,500
154,22.94,0.08018,0.0005721,LO,30.0,450
154,22.94,0.08223,0.0005653,LO,30.0,400
154,22.95,0.06681,0.0007292,N4LO+,30.0,550
154,22.95,0.06793,0.0007254,N4LO+,30.0,500
154,22.95,0.06927,0.0007195,N4LO+,30.0,450
154,22.95,0.07076,0.0007122,N4LO+,30.0,400
154,22.95,0.06821,0.0007241,N4LO,30.0,500
154,22.95,0.0694,0.000723,N2LO,30.0,450
154,22.95,0.07178,0.000703,N2LO,30.0,400
154,22.95,0.06724,0.0007279,N4LO,30.0,550
154,22.95,0.07025,0.0007159,N3LO,30.0,400
154,22.95,0.06946,0.0007183,N4LO,30.0,450
154,22.95,0.0728,0.0006901,NLO,30.0,450
154,22.95,0.07397,0.0006803,NLO,30.0,400
154,22.95,0.0709,0.0007118,N4LO,30.0,400
154,22.95,0.06869,0.0007197,N3LO,30.0,450
150,23.04,0.008775,7.148e-05,N2LO,120.0,400
150,23.04,0.01567,6.819e-05,LO,120.0,400
150,23.04,0.008046,7.305e-05,N2LO,120.0,450
150,23.04,0.00866,7.291e-05,NLO,120.0,450
150,23.04,0.01663,9.492e-05,LO,120.0,450
150,23.04,0.009107,7.011e-05,NLO,120.0,400
150,23.05,0.00799,7.347e-05,N4LO,120.0,450
150,23.05,0.007944,7.373e-05,N3LO,120.0,450
150,23.05,0.00796,7.236e-05,N4LO+,120.0,450
150,23.05,0.007574,7.334e-05,N4LO,120.0,550
150,23.05,0.007699,7.188e-05,N4LO+,120.0,500
150,23.05,0.007508,7.113e-05,N4LO+,120.0,550
150,23.05,0.008265,7.201e-05,N4LO+,120.0,400
150,23.05,0.008289,7.279e-05,N4LO,120.0,400
150,23.05,0.008248,7.319e-05,N3LO,120.0,400
150,23.05,0.007745,7.352e-05,N4LO,120.0,500
153,23.33,0.06062,0.0004712,LO,40.0,450
153,23.34,0.04624,0.0005275,N2LO,40.0,400
153,23.34,0.04478,0.0005365,N4LO,40.0,450
153,23.34,0.04366,0.0005405,N2LO,40.0,450
153,23.34,0.04501,0.0005324,N4LO,40.0,400
153,23.34,0.04489,0.000532,N4LO+,40.0,400
153,23.34,0.04715,0.0005188,NLO,40.0,450
153,23.34,0.04294,0.0005365,N3LO,40.0,450
153,23.34,0.04489,0.000532,N4LO+,40.0,400
153,23.34,0.04435,0.0005393,N4LO,40.0,550
153,23.34,0.06108,0.0004409,LO,40.0,400
153,23.34,0.04213,0.0005397,N4LO+,40.0,500
153,23.34,0.04846,0.0005115,NLO,40.0,400
153,23.34,0.04343,0.0005368,N4LO+,40.0,450
153,23.34,0.04454,0.0005387,N4LO,40.0,500
153,23.34,0.04107,0.0005411,N4LO+,40.0,550
153,23.34,0.04441,0.0005353,N3LO,40.0,400
150,23.61,0.01023,0.0001163,N3LO,100.0,400
150,23.61,0.009008,0.000114,N4LO+,100.0,550
150,23.61,0.009798,0.0001154,N4LO+,100.0,450
150,23.61,0.00943,0.0001168,N4LO,100.0,500
150,23.61,0.02029,0.0001395,LO,100.0,450
150,23.61,0.01033,0.0001148,N4LO+,100.0,400
150,23.61,0.009346,0.0001149,N4LO+,100.0,500
150,23.61,0.009129,0.0001166,N4LO,100.0,550
150,23.61,0.01108,0.0001142,N2LO,100.0,400
150,23.61,0.009939,0.0001167,N2LO,100.0,450
150,23.61,0.01112,0.000115,NLO,100.0,450
150,23.61,0.01036,0.0001158,N4LO,100.0,400
150,23.61,0.009726,0.0001167,N3LO,100.0,450
150,23.61,0.01955,0.0001054,LO,100.0,400
150,23.61,0.009851,0.0001167,N4LO,100.0,450
150,23.61,0.01176,0.0001116,NLO,100.0,400
149,23.8,0.007613,7.389e-05,N4LO,120.0,550
149,23.8,0.01548,6.835e-05,LO,120.0,400
149,23.8,0.008267,7.256e-05,N4LO+,120.0,400
149,23.8,0.008647,7.344e-05,NLO,120.0,450
153,23.8,0.07533,0.0006968,NLO,30.0,400
149,23.8,0.007966,7.428e-05,N3LO,120.0,450
149,23.8,0.007732,7.24e-05,N4LO+,120.0,500
149,23.8,0.01644,9.504e-05,LO,120.0,450
149,23.8,0.009073,7.061e-05,NLO,120.0,400
149,23.8,0.008254,7.377e-05,N3LO,120.0,400
153,23.8,0.08381,0.0005814,LO,30.0,400
153,23.8,0.07414,0.0007063,NLO,30.0,450
149,23.8,0.008289,7.334e-05,N4LO,120.0,400
149,23.8,0.007979,7.288e-05,N4LO+,120.0,450
149,23.8,0.008068,7.357e-05,N2LO,120.0,450
149,23.8,0.00755,7.165e-05,N4LO+,120.0,550
149,23.8,0.007775,7.407e-05,N4LO,120.0,500
149,23.8,0.008765,7.2e-05,N2LO,120.0,400
153,23.8,0.07309,0.0007186,N2LO,30.0,400
153,23.8,0.08175,0.0005867,LO,30.0,450
149,23.8,0.008007,7.401e-05,N4LO,120.0,450
153,23.81,0.07075,0.000733,N4LO,30.0,450
153,23.81,0.06948,0.0007386,N4LO,30.0,500
153,23.81,0.0685,0.0007422,N4LO,30.0,550
153,23.81,0.07154,0.0007306,N3LO,30.0,400
153,23.81,0.07206,0.000727,N4LO+,30.0,400
153,23.81,0.06995,0.0007341,N3LO,30.0,450
153,23.81,0.0722,0.0007266,N4LO,30.0,400
153,23.81,0.07055,0.0007342,N4LO+,30.0,450
153,23.81,0.06806,0.0007435,N4LO+,30.0,550
153,23.81,0.06919,0.0007399,N4LO+,30.0,500
153,23.81,0.07068,0.0007378,N2LO,30.0,450
152,24.18,0.04149,0.0005473,N4LO+,40.0,550
152,24.18,0.04545,0.0005391,N4LO,40.0,400
152,24.18,0.04256,0.0005461,N4LO+,40.0,500
152,24.18,0.04761,0.0005265,NLO,40.0,450
152,24.18,0.04336,0.000543,N3LO,40.0,450
152,24.18,0.04478,0.000546,N4LO,40.0,550
152,24.18,0.06139,0.0004784,LO,40.0,450
152,24.18,0.04521,0.0005432,N4LO,40.0,450
152,24.18,0.04891,0.0005193,NLO,40.0,400
152,24.18,0.04668,0.0005346,N2LO,40.0,400
152,24.18,0.04532,0.0005387,N4LO+,40.0,400
152,24.18,0.04386,0.0005433,N4LO+,40.0,450
152,24.18,0.04532,0.0005387,N4LO+,40.0,400
152,24.18,0.04498,0.0005454,N4LO,40.0,500
152,24.18,0.0618,0.0004489,LO,40.0,400
152,24.18,0.0441,0.0005471,N2LO,40.0,450
152,24.18,0.04485,0.0005419,N3LO,40.0,400
149,24.39,0.009849,0.0001175,N4LO,100.0,450
149,24.39,0.01169,0.0001124,NLO,100.0,400
149,24.39,0.01108,0.0001157,NLO,100.0,450
149,24.39,0.01034,0.0001166,N4LO,100.0,400
149,24.39,0.009731,0.0001175,N3LO,100.0,450
149,24.39,0.01934,0.0001057,LO,100.0,400
149,24.39,0.009443,0.0001176,N4LO,100.0,500
149,24.39,0.009363,0.0001157,N4LO+,100.0,500
149,24.39,0.0201,0.0001397,LO,100.0,450
149,24.39,0.01105,0.000115,N2LO,100.0,400
149,24.39,0.009943,0.0001174,N2LO,100.0,450
149,24.39,0.01022,0.0001171,N3LO,100.0,400
149,24.39,0.009154,0.0001174,N4LO,100.0,550
149,24.39,0.01031,0.0001156,N4LO+,100.0,400
149,24.39,0.009037,0.0001148,N4LO+,100.0,550
149,24.39,0.0098,0.0001162,N4LO+,100.0,450
148,24.56,0.008747,7.253e-05,N2LO,120.0,400
148,24.56,0.01624,9.516e-05,LO,120.0,450
148,24.56,0.009031,7.113e-05,NLO,120.0,400
148,24.56,0.008627,7.398e-05,NLO,120.0,450
148,24.56,0.01527,6.852e-05,LO,120.0,400
148,24.56,0.008082,7.41e-05,N2LO,120.0,450
148,24.57,0.007796,7.463e-05,N4LO,120.0,500
148,24.57,0.008252,7.435e-05,N3LO,120.0,400
148,24.57,0.00826,7.312e-05,N4LO+,120.0,400
148,24.57,0.007756,7.293e-05,N4LO+,120.0,500
148,24.57,0.007585,7.217e-05,N4LO+,120.0,550
148,24.57,0.008015,7.457e-05,N4LO,120.0,450
148,24.57,0.007644,7.445e-05,N4LO,120.0,550
148,24.57,0.008281,7.391e-05,N4LO,120.0,400
148,24.57,0.00798,7.484e-05,N3LO,120.0,450
148,24.57,0.00799,7.342e-05,N4LO+,120.0,450
152,24.66,0.07675,0.000714,NLO,30.0,400
152,24.66,0.07556,0.0007233,NLO,30.0,450
152,24.66,0.07447,0.0007347,N2LO,30.0,400
152,24.66,0.08546,0.0005983,LO,30.0,400
152,24.66,0.08339,0.0006019,LO,30.0,450
152,24.67,0.0721,0.0007483,N4LO,30.0,450
152,24.67,0.07052,0.0007549,N4LO+,30.0,500
152,24.67,0.07082,0.0007537,N4LO,30.0,500
152,24.67,0.06983,0.0007571,N4LO,30.0,550
152,24.67,0.07342,0.0007425,N4LO+,30.0,400
152,24.67,0.06938,0.0007583,N4LO+,30.0,550
152,24.67,0.07289,0.0007458,N3LO,30.0,400
152,24.67,0.07204,0.0007533,N2LO,30.0,450
152,24.67,0.07128,0.0007492,N3LO,30.0,450
152,24.67,0.07357,0.0007421,N4LO,30.0,400
152,24.67,0.07189,0.0007495,N4LO+,30.0,450
151,25.02,0.06257,0.0004573,LO,40.0,400
151,25.02,0.06221,0.000486,LO,40.0,450
151,25.03,0.04525,0.0005529,N4LO,40.0,550
151,25.03,0.04457,0.000554,N2LO,40.0,450
151,25.03,0.04433,0.0005502,N4LO+,40.0,450
151,25.03,0.04568,0.0005502,N4LO,40.0,450
151,25.03,0.04194,0.0005538,N4LO+,40.0,550
151,25.03,0.04381,0.0005497,N3LO,40.0,450
151,25.03,0.04531,0.0005488,N3LO,40.0,400
151,25.03,0.0481,0.0005345,NLO,40.0,450
151,25.03,0.04593,0.0005461,N4LO,40.0,400
151,25.03,0.04715,0.0005421,N2LO,40.0,400
151,25.03,0.04545,0.0005523,N4LO,40.0,500
151,25.03,0.04302,0.0005528,N4LO+,40.0,500
151,25.03,0.04579,0.0005458,N4LO+,40.0,400
151,25.03,0.04579,0.0005458,N4LO+,40.0,400
151,25.03,0.04941,0.0005276,NLO,40.0,400
148,25.17,0.01028,0.0001164,N4LO+,100.0,400
148,25.17,0.01991,0.0001399,LO,100.0,450
148,25.17,0.01162,0.0001131,NLO,100.0,400
148,25.17,0.009059,0.0001155,N4LO+,100.0,550
148,25.17,0.01912,0.000106,LO,100.0,400
148,25.17,0.01103,0.0001165,NLO,100.0,450
