I,E1,CROSS,AX,AY,AZ,FORCE,CUTOFF,Energy,angle
1,61.901,3.3496e-05,-0.35394,1.9838e-18,1.0478e-17,N4LO+,400,100.0,60
1,61.901,4.3671e-05,-0.6804,-1.0486e-18,-1.9806e-19,LO,400,100.0,60
1,61.901,3.3297e-05,-0.32316,-7.8838e-18,-1.0861e-18,N3LO,450,100.0,60
1,61.904,7.2326e-06,-0.081158,-1.1203e-17,-1.5711e-17,N4LO+,450,120.0,120
1,61.904,7.4157e-06,-0.062834,-6.7484e-18,-4.0241e-18,N4LO,550,120.0,120
1,61.904,7.3833e-06,-0.099636,-1.5435e-17,1.6501e-17,N3LO,450,120.0,120
1,61.904,7.1997e-06,-0.11048,-2.3995e-17,4.849200000000001e-19,N4LO+,400,120.0,120
1,61.904,6.9279e-06,-0.11214,-5.7249e-18,-1.089e-17,N2LO,400,120.0,120
1,61.904,7.3886e-06,-0.074677,-1.4319e-17,2.4356e-17,N4LO,500,120.0,120
1,61.904,7.2703e-06,-0.07798,-1.2208e-17,1.1554e-17,N2LO,450,120.0,120
1,61.904,7.2425e-06,-0.062322,-1.936e-17,2.2482e-17,N4LO+,500,120.0,120
1,61.904,6.3481e-06,-0.11691,-3.4507e-18,-1.3279e-17,NLO,400,120.0,120
1,61.904,7.3649e-06,-0.1209,-1.1392e-17,1.0176e-17,N3LO,400,120.0,120
1,61.904,7.2797e-06,-0.11554,-7.2498e-18,1.293e-17,N4LO,400,120.0,120
1,61.904,5.5502e-06,-0.25013,-8.9557e-18,-3.4144e-18,LO,400,120.0,120
1,61.904,7.3395e-06,-0.09084,-2.9221e-18,-1.7918e-17,N4LO,450,120.0,120
1,61.904,7.2315e-06,-0.18016,5.218000000000001e-19,-3.0218e-18,LO,450,120.0,120
1,61.904,7.2287e-06,-0.049438,-2.6965e-18,3.8875e-18,N4LO+,550,120.0,120
1,61.904,6.6364e-06,-0.09333,-1.5992e-17,-5.3361e-18,NLO,450,120.0,120
1,61.924,3.1794e-05,-0.16484,-7.0508e-17,2.5419e-17,N4LO+,450,120.0,60
1,61.924,2.8852e-05,-0.19043,-7.9064e-17,1.9572e-17,NLO,450,120.0,60
1,61.924,3.0234e-05,-0.20782,-9.9576e-17,1.4664e-17,N2LO,400,120.0,60
1,61.924,3.3193e-05,-0.1365,-8.367e-17,1.322e-17,N4LO,550,120.0,60
1,61.924,3.1144e-05,-0.19441,-8.5771e-17,2.0641e-17,N4LO+,400,120.0,60
1,61.924,2.4067e-05,-0.43264,-4.5269e-17,2.9576e-17,LO,450,120.0,60
1,61.924,2.2374e-05,-0.50424,-5.8955e-17,2.2073e-17,LO,400,120.0,60
1,61.924,3.26e-05,-0.16812,-8.7561e-17,1.6846e-17,N3LO,450,120.0,60
1,61.924,2.7858e-05,-0.2313,-7.713e-17,3.0853e-17,NLO,400,120.0,60
1,61.924,3.1953e-05,-0.15694,-8.3569e-17,2.5317e-17,N2LO,450,120.0,60
1,61.924,3.184e-05,-0.16829,-7.5617e-17,1.1027e-17,N4LO,450,120.0,60
1,61.924,3.1139e-05,-0.19739,-8.3207e-17,1.4726e-17,N4LO,400,120.0,60
1,61.924,3.2589e-05,-0.14907,-8.1084e-17,-1.3181e-18,N4LO,500,120.0,60
1,61.924,3.1973e-05,-0.1953,-8.5804e-17,1.3424e-17,N3LO,400,120.0,60
1,61.924,3.3007e-05,-0.13294,-8.5568e-17,7.1093e-18,N4LO+,550,120.0,60
1,61.924,3.2459e-05,-0.14565,-9.5061e-17,1.889e-17,N4LO+,500,120.0,60
1,61.983,3.6513e-05,9.0098e-16,-7.650700000000001e-19,5.1594e-18,NLO,400,100.0,0
1,61.983,4.364e-05,9.8237e-16,1.1406e-18,-7.0723e-18,N4LO,450,100.0,0
1,61.983,4.4669e-05,9.8586e-16,3.6132e-18,1.5985e-19,N3LO,450,100.0,0
1,61.983,4.4912e-05,1.0051e-15,-1.4454e-19,3.255e-18,N4LO+,500,100.0,0
1,61.983,2.4527e-05,9.981e-16,-5.7928e-18,-2.0395e-17,LO,450,100.0,0
1,61.983,4.3368e-05,9.7509e-16,-4.823500000000001e-19,-1.8693e-18,N3LO,400,100.0,0
1,61.983,4.366e-05,9.7813e-16,1.8315e-18,1.0914e-17,N2LO,450,100.0,0
1,61.983,4.2174e-05,9.6091e-16,-1.685e-18,-1.5036e-17,N4LO+,400,100.0,0
1,61.983,4.4961e-05,9.8589e-16,3.9807000000000003e-19,-3.6516e-19,N4LO,500,100.0,0
1,61.983,4.361e-05,9.7783e-16,1.9727e-19,1.0672e-17,N4LO+,450,100.0,0
1,61.983,4.5956e-05,1.0174e-15,1.1852e-18,3.3991e-18,N4LO+,550,100.0,0
1,61.983,4.5974e-05,1.0189e-15,-7.429000000000001e-19,8.6875e-19,N4LO,550,100.0,0
1,61.983,4.2219e-05,9.4721e-16,1.1646e-18,1.1638e-18,N4LO,400,100.0,0
1,61.983,4.0458e-05,9.7749e-16,4.6596e-19,-1.6746e-17,N2LO,400,100.0,0
1,61.983,2.1124e-05,1.0685e-15,-1.041e-17,-1.8124e-17,LO,400,100.0,0
1,61.983,3.8491e-05,9.1844e-16,1.4534e-18,9.4501e-18,NLO,450,100.0,0
1,62.117,1.2251e-05,2.1237e-15,-6.6004e-18,-2.6581e-17,LO,400,120.0,0
1,62.117,2.1143e-05,1.5613e-15,6.2122e-18,-9.2298e-18,N2LO,400,120.0,0
1,62.117,2.2485e-05,1.5653e-15,7.007700000000001e-19,-1.7978e-17,N4LO+,450,120.0,0
1,62.117,2.3599e-05,1.5744e-15,2.6955e-18,-1.3204e-17,N4LO+,550,120.0,0
1,62.117,2.254e-05,1.5313e-15,6.0661e-18,-2.4432e-18,N4LO,450,120.0,0
1,62.117,2.1806e-05,1.4903e-15,7.3768e-18,-8.6306e-18,N4LO,400,120.0,0
1,62.117,2.3213e-05,1.5771e-15,8.4314e-18,-1.432e-17,N4LO,500,120.0,0
1,62.117,2.237e-05,1.5558e-15,3.6075e-18,-5.745e-18,N3LO,400,120.0,0
1,62.117,2.1755e-05,1.5383e-15,4.6716e-18,-4.5428e-18,N4LO+,400,120.0,0
1,62.117,1.9285e-05,1.5559e-15,6.2285e-18,-1.0503e-17,NLO,400,120.0,0
1,62.117,2.3117e-05,1.5601e-15,9.0765e-18,-1.6268e-17,N4LO+,500,120.0,0
1,62.117,2.2969e-05,1.5665e-15,7.1439e-18,-7.2125e-18,N3LO,450,120.0,0
1,62.117,2.2794e-05,1.5279e-15,1.0024e-18,5.1539e-18,N2LO,450,120.0,0
1,62.117,2.0481e-05,1.5359e-15,6.8181e-18,-1.0109e-17,NLO,450,120.0,0
1,62.117,2.3728e-05,1.623e-15,3.0798e-18,-1.8241e-17,N4LO,550,120.0,0
1,62.117,1.5175e-05,2.0407e-15,-5.6315e-18,-2.9217e-17,LO,450,120.0,0
1,62.26,7.2149e-06,-0.048094,-1.0177e-17,-4.8731e-18,N4LO+,550,120.0,120
1,62.26,7.2902e-06,-0.11475,-4.1687e-18,-8.3821e-18,N4LO,400,120.0,120
1,62.26,6.9424e-06,-0.1116,-9.6507e-18,-6.0947e-18,N2LO,400,120.0,120
1,62.26,6.364e-06,-0.11661,-3.3011e-18,-5.0668e-18,NLO,400,120.0,120
1,62.26,7.3802e-06,-0.098826,-1.126e-18,8.922900000000001e-19,N3LO,450,120.0,120
1,62.26,7.316e-06,-0.18004,-1.0692e-17,2.7648e-17,LO,450,120.0,120
1,62.26,7.2344e-06,-0.061159,-1.1938e-17,6.884100000000001e-19,N4LO+,500,120.0,120
1,62.26,7.2086e-06,-0.10984,-1.4657e-17,2.9892e-18,N4LO+,400,120.0,120
1,62.26,6.6471e-06,-0.093225,9.125000000000002e-19,1.5603e-17,NLO,450,120.0,120
1,62.26,7.274e-06,-0.077309,-1.4893e-17,1.6204e-17,N2LO,450,120.0,120
1,62.26,7.3832e-06,-0.073495,-1.7479e-17,1.288e-17,N4LO,500,120.0,120
1,62.26,7.4054e-06,-0.061498,-4.3938e-18,6.3315e-18,N4LO,550,120.0,120
1,62.26,7.3719e-06,-0.12021,-7.084e-19,2.4252e-17,N3LO,400,120.0,120
1,62.26,7.341e-06,-0.089817,4.0353e-18,5.0651e-18,N4LO,450,120.0,120
1,62.26,7.2321e-06,-0.080212,-1.0574e-18,-5.2538e-18,N4LO+,450,120.0,120
1,62.26,5.6019e-06,-0.25055,-2.8493e-18,-7.5109e-18,LO,400,120.0,120
1,62.262,3.5025e-05,-0.43218,-1.0129e-17,7.4232e-18,NLO,450,100.0,60
1,62.262,3.3023e-05,-0.32895,-9.4547e-18,1.8146e-17,N4LO,450,100.0,60
1,62.262,3.2386e-05,-0.28925,-4.4072e-18,2.813e-17,N4LO,550,100.0,60
1,62.262,3.5899e-05,-0.47114,-1.7216e-18,2.1581e-18,NLO,400,100.0,60
1,62.262,3.3472e-05,-0.35755,-8.6227e-18,-5.1752e-18,N4LO,400,100.0,60
1,62.262,3.3372e-05,-0.35655,-5.7868e-18,7.949e-18,N4LO+,400,100.0,60
1,62.262,4.4542e-05,-0.68235,3.1534e-18,-4.526e-18,LO,400,100.0,60
1,62.262,3.2496e-05,-0.30582,-1.1286e-17,4.0155e-18,N4LO+,500,100.0,60
1,62.262,3.4861e-05,-0.39621,-9.6138e-18,1.4424e-17,N2LO,400,100.0,60
1,62.262,3.3755e-05,-0.35348,-2.013e-17,9.1229e-18,N3LO,400,100.0,60
1,62.262,4.7344e-05,-0.62523,4.658e-18,1.8116e-17,LO,450,100.0,60
1,62.262,3.2693e-05,-0.3065,-1.6391e-17,-1.4691e-18,N4LO,500,100.0,60
1,62.262,3.3184e-05,-0.32092,-1.1725e-17,1.4036e-17,N2LO,450,100.0,60
1,62.262,3.2059e-05,-0.28805,-9.5016e-18,4.702e-18,N4LO+,550,100.0,60
1,62.262,3.3098e-05,-0.3255,-1.2458e-17,2.6952e-17,N3LO,450,100.0,60
1,62.262,3.2916e-05,-0.32818,-1.3615e-17,8.4478e-18,N4LO+,450,100.0,60
1,62.365,3.0341e-05,-0.20941,2.9108e-17,8.363e-18,N2LO,400,120.0,60
1,62.365,3.1926e-05,-0.16897,3.9775e-17,-3.964e-18,N4LO,450,120.0,60
1,62.365,3.2662e-05,-0.14939,1.8307e-17,3.6515e-18,N4LO,500,120.0,60
1,62.365,2.8966e-05,-0.19263,1.3883e-17,1.3925e-17,NLO,450,120.0,60
1,62.365,2.4299e-05,-0.43652,1.6813e-17,6.5552e-18,LO,450,120.0,60
1,62.365,3.2068e-05,-0.19619,2.6809e-17,1.6253e-18,N3LO,400,120.0,60
1,62.365,3.188e-05,-0.16555,2.4741e-17,1.676e-17,N4LO+,450,120.0,60
1,62.365,3.2032e-05,-0.15765,2.6626e-17,-1.5899e-17,N2LO,450,120.0,60
1,62.365,3.3067e-05,-0.13297,2.882e-17,4.1798000000000005e-19,N4LO+,550,120.0,60
1,62.365,3.2684e-05,-0.16868,3.7078e-17,1.0245e-18,N3LO,450,120.0,60
1,62.365,3.124e-05,-0.1954,3.5178e-17,4.4421e-18,N4LO+,400,120.0,60
1,62.365,2.7986e-05,-0.2339,3.1088e-17,2.4758e-18,NLO,400,120.0,60
1,62.365,3.1236e-05,-0.19839,3.6832e-17,7.4698e-18,N4LO,400,120.0,60
1,62.365,3.2532e-05,-0.14602,3.1157e-17,7.108e-18,N4LO+,500,120.0,60
1,62.365,2.2593e-05,-0.50809,1.9854e-17,8.17e-18,LO,400,120.0,60
1,62.365,3.3252e-05,-0.13647,2.8032e-17,2.4148e-18,N4LO,550,120.0,60
1,62.382,4.319e-05,9.5259e-16,2.2175e-18,-1.7353e-18,N4LO+,450,100.0,0
1,62.382,4.0118e-05,9.0159e-16,2.1497e-18,-9.4725e-18,N2LO,400,100.0,0
1,62.382,4.3225e-05,9.3239e-16,3.1851e-18,-1.3426e-17,N4LO,450,100.0,0
1,62.382,4.5488e-05,9.8826e-16,2.7441e-18,-1.7266e-17,N4LO,550,100.0,0
1,62.382,2.1174e-05,1.0018e-15,-9.0267e-18,-2.04e-18,LO,400,100.0,0
1,62.382,3.6236e-05,8.5243e-16,9.9576e-19,1.5553e-17,NLO,400,100.0,0
1,62.382,4.4451e-05,9.5359e-16,1.5712e-18,-1.0328e-17,N4LO+,500,100.0,0
1,62.382,4.1797e-05,9.1009e-16,2.6829e-18,-1.483e-17,N4LO+,400,100.0,0
1,62.382,4.4233e-05,9.4845e-16,2.0988e-18,-1.5652e-18,N3LO,450,100.0,0
1,62.382,4.4507e-05,9.6173e-16,3.161e-18,-8.2233e-18,N4LO,500,100.0,0
1,62.382,4.3232e-05,9.3593e-16,2.605e-18,-4.6323e-18,N2LO,450,100.0,0
1,62.382,4.2972e-05,9.3033e-16,3.8433e-18,-2.5268e-18,N3LO,400,100.0,0
1,62.382,4.1848e-05,8.9812e-16,1.8834e-18,5.3503e-18,N4LO,400,100.0,0
1,62.382,3.816e-05,8.742e-16,2.6591e-18,-1.1337e-17,NLO,450,100.0,0
1,62.382,4.546e-05,9.7888e-16,4.5443e-18,2.65e-18,N4LO+,550,100.0,0
1,62.382,2.4575e-05,9.5772e-16,-9.7549e-18,-9.0399e-18,LO,450,100.0,0
1,62.609,1.9929e-05,1.5288e-15,1.3698e-18,-5.0795e-18,NLO,400,120.0,0
1,62.609,2.3619e-05,1.5348e-15,-3.6198e-19,-1.2498e-17,N2LO,450,120.0,0
1,62.609,1.5438e-05,2.0305e-15,-8.0218e-18,-3.0883e-17,LO,450,120.0,0
1,62.609,2.3184e-05,1.5429e-15,2.2886e-18,-4.2225e-18,N3LO,400,120.0,0
1,62.609,2.3976e-05,1.5384e-15,-5.2711e-18,-4.5856e-18,N4LO+,500,120.0,0
1,62.609,1.2492e-05,2.1168e-15,-1.7356e-17,-2.9857e-17,LO,400,120.0,0
1,62.609,2.1884e-05,1.5453e-15,-5.0968e-19,-1.4545e-17,N2LO,400,120.0,0
1,62.609,2.3821e-05,1.5388e-15,1.1551e-18,-2.1281e-18,N3LO,450,120.0,0
1,62.609,2.4487e-05,1.573e-15,-4.01e-18,-4.3779e-18,N4LO+,550,120.0,0
1,62.609,2.2544e-05,1.5052e-15,-2.3789e-18,-9.5555e-18,N4LO+,400,120.0,0
1,62.609,2.2594e-05,1.4898e-15,6.4057e-18,9.8103e-19,N4LO,400,120.0,0
1,62.609,2.1175e-05,1.5015e-15,-2.4786e-18,-8.8875e-18,NLO,450,120.0,0
1,62.609,2.3365e-05,1.5451e-15,-3.4932e-18,-7.564e-18,N4LO,450,120.0,0
1,62.609,2.4072e-05,1.5394e-15,-3.2939e-18,-1.9367e-19,N4LO,500,120.0,0
1,62.609,2.4616e-05,1.5908e-15,-1.0792e-18,-8.788e-18,N4LO,550,120.0,0
1,62.609,2.331e-05,1.5467e-15,-2.0404e-18,-2.7976e-18,N4LO+,450,120.0,0
1,62.615,7.3951e-06,-0.11835,-1.2205e-17,-3.9078e-18,N3LO,400,120.0,120
1,62.615,7.4156e-06,-0.18081,-7.9271e-18,1.1422e-18,LO,450,120.0,120
1,62.615,7.3169e-06,-0.11279,-5.3704e-18,9.73e-18,N4LO,400,120.0,120
1,62.615,7.3589e-06,-0.087654,-5.7769e-18,-3.5951e-18,N4LO,450,120.0,120
1,62.615,6.3907e-06,-0.11505,-2.5727e-17,4.2158e-17,NLO,400,120.0,120
1,62.615,6.6694e-06,-0.091771,-1.3782e-17,3.564e-18,NLO,450,120.0,120
1,62.615,7.2177e-06,-0.045629,-1.025e-17,-1.643e-17,N4LO+,550,120.0,120
1,62.615,7.2429e-06,-0.058871,-1.2437e-17,-7.694e-18,N4LO+,500,120.0,120
1,62.615,7.3943e-06,-0.071176,-1.4703e-17,1.0133e-17,N4LO,500,120.0,120
1,62.615,6.9715e-06,-0.11003,-2.8862e-18,-1.5769e-19,N2LO,400,120.0,120
1,62.615,5.666e-06,-0.25194,-1.1282e-17,-3.4394e-18,LO,400,120.0,120
1,62.615,7.2478e-06,-0.078133,-1.8249e-17,7.2883e-18,N4LO+,450,120.0,120
1,62.615,7.4119e-06,-0.059029,-1.2915e-17,7.3964e-19,N4LO,550,120.0,120
1,62.615,7.2948e-06,-0.07563,-1.0925e-17,7.8856e-18,N2LO,450,120.0,120
1,62.615,7.3931e-06,-0.096903,-5.9267e-18,-2.1218e-17,N3LO,450,120.0,120
1,62.615,7.2335e-06,-0.10804,-6.7411e-18,-3.7529e-17,N4LO+,400,120.0,120
1,62.623,3.318e-05,-0.32378,-2.0883e-18,-2.9722e-18,N2LO,450,100.0,60
1,62.623,3.2627e-05,-0.30909,-2.2912e-18,-1.5818e-17,N4LO,500,100.0,60
1,62.623,3.2995e-05,-0.33163,-8.2765e-18,-4.082e-18,N4LO,450,100.0,60
1,62.623,4.8473e-05,-0.62707,-6.0674e-18,-6.4754e-18,LO,450,100.0,60
1,62.623,3.4988e-05,-0.39957,-1.1981e-17,-6.7722e-18,N2LO,400,100.0,60
1,62.623,3.2426e-05,-0.3086,-7.6267e-18,-5.7131e-19,N4LO+,500,100.0,60
1,62.623,3.6183e-05,-0.47589,-1.6942e-17,-9.295e-18,NLO,400,100.0,60
1,62.623,3.375e-05,-0.35627,-6.9769e-18,-3.6038e-18,N3LO,400,100.0,60
1,62.623,3.2887e-05,-0.33103,-4.2475e-18,-6.2691e-18,N4LO+,450,100.0,60
1,62.623,3.229e-05,-0.29172,-8.7487e-18,1.2475e-18,N4LO,550,100.0,60
1,62.623,3.3387e-05,-0.35941,-5.823e-18,-5.3658e-18,N4LO+,400,100.0,60
1,62.623,4.5581e-05,-0.68405,-6.8423e-18,-2.4194e-17,LO,400,100.0,60
1,62.623,3.524e-05,-0.43729,-2.8116e-18,-1.6073e-18,NLO,450,100.0,60
1,62.623,3.349e-05,-0.3603,-1.0902e-17,-1.0712e-17,N4LO,400,100.0,60
1,62.623,3.1954e-05,-0.29068,-1.5107e-17,-1.0153e-17,N4LO+,550,100.0,60
1,62.623,3.304e-05,-0.32816,-6.463e-18,-6.9179e-18,N3LO,450,100.0,60
1,62.781,3.778e-05,8.268e-16,-5.268400000000001e-19,5.8682e-18,NLO,450,100.0,0
1,62.781,4.3921e-05,9.1729e-16,1.1872e-18,-7.3876e-18,N4LO+,500,100.0,0
1,62.781,4.3984e-05,9.1755e-16,2.3416e-18,-4.7343e-18,N4LO,500,100.0,0
1,62.781,4.373e-05,8.992e-16,1.2253e-18,-8.6173e-18,N3LO,450,100.0,0
1,62.781,4.493e-05,9.3542e-16,-5.689800000000001e-19,-5.1577e-18,N4LO,550,100.0,0
1,62.781,3.9724e-05,8.687e-16,3.0545e-18,-8.1883e-18,N2LO,400,100.0,0
1,62.781,3.5915e-05,8.3395e-16,1.6822e-19,-6.6761e-19,NLO,400,100.0,0
1,62.781,4.2746e-05,8.8744e-16,2.5630000000000003e-19,2.6894e-18,N4LO,450,100.0,0
1,62.781,4.274e-05,9.0629e-16,-5.878300000000001e-19,6.5208e-19,N2LO,450,100.0,0
1,62.781,4.2513e-05,8.9385e-16,1.6814e-18,-1.4491e-18,N3LO,400,100.0,0
1,62.781,2.4618e-05,9.0182e-16,-8.3174e-18,-1.1256e-17,LO,450,100.0,0
1,62.781,4.1361e-05,8.7906e-16,3.298e-18,2.6614e-18,N4LO+,400,100.0,0
1,62.781,4.4891e-05,9.2828e-16,-3.3103000000000005e-19,-4.8943e-18,N4LO+,550,100.0,0
1,62.781,4.1417e-05,8.7398e-16,4.815999999999999e-21,8.133e-19,N4LO,400,100.0,0
1,62.781,4.2705e-05,9.0396e-16,2.8344e-18,-3.6465e-18,N4LO+,450,100.0,0
1,62.781,2.1221e-05,9.5479e-16,-6.3894e-18,3.2015e-18,LO,400,100.0,0
1,62.806,3.2548e-05,-0.14628,-1.872e-17,-7.8456e-18,N4LO+,500,120.0,60
1,62.806,3.1283e-05,-0.1963,-2.7381e-17,-9.4622e-19,N4LO+,400,120.0,60
1,62.806,2.2799e-05,-0.51194,-2.5456e-17,-2.6295e-17,LO,400,120.0,60
1,62.806,3.0399e-05,-0.21093,-2.6314e-17,-3.2167e-18,N2LO,400,120.0,60
1,62.806,2.8072e-05,-0.23648,-2.9609e-17,-8.2149e-18,NLO,400,120.0,60
1,62.806,2.452e-05,-0.44042,-1.0096e-17,-4.6188e-18,LO,450,120.0,60
1,62.806,3.1282e-05,-0.19929,-2.3091e-17,-9.6451e-18,N4LO,400,120.0,60
1,62.806,2.9035e-05,-0.19482,-1.6583e-17,-2.659e-18,NLO,450,120.0,60
1,62.806,3.3253e-05,-0.13633,-9.1473e-18,-5.2979e-18,N4LO,550,120.0,60
1,62.806,3.2055e-05,-0.15824,-1.6534e-17,-1.2487e-18,N2LO,450,120.0,60
1,62.806,3.2711e-05,-0.16914,-1.4102e-17,-1.0429e-17,N3LO,450,120.0,60
1,62.806,3.1911e-05,-0.16615,-2.1129e-17,1.0244e-17,N4LO+,450,120.0,60
1,62.806,3.2108e-05,-0.19699,-2.2489e-17,-5.6481e-18,N3LO,400,120.0,60
1,62.806,3.2678e-05,-0.1496,-2.5861e-17,8.503600000000001e-19,N4LO,500,120.0,60
1,62.806,3.1958e-05,-0.16955,-5.4883e-17,1.5248e-17,N4LO,450,120.0,60
1,62.806,3.3066e-05,-0.13288,-1.7121e-17,-3.2867e-18,N4LO+,550,120.0,60
1,62.97,7.2302e-06,-0.041521,-1.4788e-17,1.3483e-17,N4LO+,550,120.0,120
1,62.97,7.3257e-06,-0.072501,4.418e-18,-1.744e-17,N2LO,450,120.0,120
1,62.97,7.2725e-06,-0.074406,-1.5128e-17,1.3961e-17,N4LO+,450,120.0,120
1,62.97,6.4192e-06,-0.11164,7.9786e-18,2.9596e-17,NLO,400,120.0,120
1,62.97,7.3858e-06,-0.083831,-2.0282e-17,1.6604e-17,N4LO,450,120.0,120
1,62.97,7.0079e-06,-0.107,-6.0941e-18,4.6487e-18,N2LO,400,120.0,120
1,62.97,7.4146e-06,-0.067199,-1.3461e-17,3.5552e-19,N4LO,500,120.0,120
1,62.97,7.4271e-06,-0.1148,2.9736e-18,-1.557e-17,N3LO,400,120.0,120
1,62.97,7.2672e-06,-0.10457,-3.65e-18,2.3355e-18,N4LO+,400,120.0,120
1,62.97,7.3526e-06,-0.10915,-1.6686e-17,9.3964e-18,N4LO,400,120.0,120
1,62.97,7.4148e-06,-0.09338,-2.0992e-17,-6.533e-18,N3LO,450,120.0,120
1,62.97,7.522e-06,-0.18325,-1.1816e-18,1.1144e-17,LO,450,120.0,120
1,62.97,7.2606e-06,-0.054937,-1.2526e-17,-1.1825e-17,N4LO+,500,120.0,120
1,62.97,5.7367e-06,-0.25518,-1.3168e-18,-1.2678e-17,LO,400,120.0,120
1,62.97,7.4278e-06,-0.054902,-1.0963e-17,-5.0785e-18,N4LO,550,120.0,120
1,62.97,6.6939e-06,-0.088305,4.1474e-18,6.5503e-17,NLO,450,120.0,120
1,62.985,3.5624e-05,-0.44227,4.7365e-18,-1.4134e-17,NLO,450,100.0,60
1,62.985,3.2359e-05,-0.29438,1.9512999999999997e-21,6.802500000000001e-19,N4LO,550,100.0,60
1,62.985,3.3674e-05,-0.36313,-3.8925e-18,-2.781e-17,N4LO,400,100.0,60
1,62.985,3.3132e-05,-0.33445,9.4761e-18,-1.6673e-17,N4LO,450,100.0,60
1,62.985,3.2726e-05,-0.31187,-5.6769e-19,-1.0214e-17,N4LO,500,100.0,60
1,62.985,3.664e-05,-0.48045,-1.8507e-18,-6.7295e-18,NLO,400,100.0,60
1,62.985,4.9822e-05,-0.62859,-6.4846e-18,9.341500000000001e-19,LO,450,100.0,60
1,62.985,3.3149e-05,-0.33098,-1.2748e-17,7.4597e-18,N3LO,450,100.0,60
1,62.985,3.5289e-05,-0.40295,-2.3394e-18,-9.5183e-18,N2LO,400,100.0,60
1,62.985,3.3023e-05,-0.33403,2.0900000000000003e-19,-1.7365e-17,N4LO+,450,100.0,60
1,62.985,3.2522e-05,-0.31157,-1.3573e-18,1.2166e-18,N4LO+,500,100.0,60
1,62.985,3.3347e-05,-0.32681,-3.3975e-18,1.676e-18,N2LO,450,100.0,60
1,62.985,4.6832e-05,-0.68543,-2.9353e-18,-8.5948e-18,LO,400,100.0,60
1,62.985,3.3569e-05,-0.36238,-9.4027e-18,-2.6575e-17,N4LO+,400,100.0,60
1,62.985,3.2014e-05,-0.29355,-3.8596e-18,-3.1728e-18,N4LO+,550,100.0,60
1,62.985,3.3913e-05,-0.35916,-1.0782e-18,-2.8431e-17,N3LO,400,100.0,60
1,63.101,2.3352e-05,1.4876e-15,6.0463e-18,-3.6488e-18,N4LO+,400,120.0,0
1,63.101,2.4858e-05,1.5444e-15,1.3921e-18,-1.7586e-17,N4LO+,500,120.0,0
1,63.101,2.4019e-05,1.5168e-15,7.2085e-18,-7.5086e-18,N3LO,400,120.0,0
1,63.101,2.1884e-05,1.4617e-15,1.8206e-18,-1.0925e-18,NLO,450,120.0,0
1,63.101,2.5526e-05,1.5681e-15,3.463e-18,-1.4575e-17,N4LO,550,120.0,0
1,63.101,2.4954e-05,1.5349e-15,6.5241e-18,-5.9657e-18,N4LO,500,120.0,0
1,63.101,1.5707e-05,1.9683e-15,-9.5779e-18,-4.1687e-17,LO,450,120.0,0
1,63.101,2.3401e-05,1.511e-15,6.6225e-18,-1.3992e-17,N4LO,400,120.0,0
1,63.101,2.4157e-05,1.5257e-15,5.3142e-18,-9.3939e-18,N4LO+,450,120.0,0
1,63.101,1.2738e-05,2.0259e-15,-1.1048e-17,-2.7535e-17,LO,400,120.0,0
1,63.101,2.0585e-05,1.5344e-15,9.982e-18,-1.6944e-17,NLO,400,120.0,0
1,63.101,2.2641e-05,1.5135e-15,3.1337e-18,-7.6588e-18,N2LO,400,120.0,0
1,63.101,2.4464e-05,1.525e-15,5.445e-18,-5.4922e-18,N2LO,450,120.0,0
1,63.101,2.5398e-05,1.5463e-15,4.4765e-18,-7.1353e-18,N4LO+,550,120.0,0
1,63.101,2.421e-05,1.5439e-15,4.5755e-18,-1.705e-17,N4LO,450,120.0,0
1,63.101,2.4694e-05,1.5368e-15,8.0588e-18,1.1745e-17,N3LO,450,120.0,0
1,63.18,4.3397e-05,8.723e-16,1.1831e-18,6.3188e-18,N4LO,500,100.0,0
1,63.18,2.4658e-05,8.7277e-16,-6.52e-18,-2.3561e-18,LO,450,100.0,0
1,63.18,4.3164e-05,8.7172e-16,1.2766e-18,-7.581100000000001e-19,N3LO,450,100.0,0
1,63.18,3.928e-05,8.3074e-16,2.3281e-18,2.2573e-18,N2LO,400,100.0,0
1,63.18,3.7354e-05,7.9227e-16,2.8986e-18,-3.4809e-18,NLO,450,100.0,0
1,63.18,4.0869e-05,8.376e-16,2.0712e-18,-7.7052e-18,N4LO+,400,100.0,0
1,63.18,4.4255e-05,8.8986e-16,1.0432e-18,-3.8674e-18,N4LO+,550,100.0,0
1,63.18,4.2159e-05,8.6034e-16,1.0536e-18,-3.994e-18,N4LO+,450,100.0,0
1,63.18,4.2188e-05,8.6685e-16,1.7324e-18,-1.8196e-17,N2LO,450,100.0,0
1,63.18,3.5554e-05,7.8288e-16,-9.7895e-19,-6.773700000000001e-19,NLO,400,100.0,0
1,63.18,4.1995e-05,8.4917e-16,-6.951e-20,1.903e-18,N3LO,400,100.0,0
1,63.18,4.3327e-05,8.824e-16,2.9124e-18,2.3917e-18,N4LO+,500,100.0,0
1,63.18,4.093e-05,8.2934e-16,2.1006e-18,-8.0516e-18,N4LO,400,100.0,0
1,63.18,4.4305e-05,8.8902e-16,3.8221e-18,-3.6601e-18,N4LO,550,100.0,0
1,63.18,4.2207e-05,8.6604e-16,2.0574e-18,-5.5091e-18,N4LO,450,100.0,0
1,63.18,2.1266e-05,8.9236e-16,-6.5333e-18,5.2287e-18,LO,400,100.0,0
