I,SLANGE,CROSS,E1,E2,E3,Energy,FORCE,CUTOFF,CONFIG
145,72.502,8.245e-07,2.2,44.989,44.351,100.0,NLO,450,45_75_45_105
145,72.502,9.297e-07,2.2,44.989,44.351,100.0,N2LO,450,45_75_45_105
145,72.502,9.314e-07,2.2,44.989,44.351,100.0,N4LO,450,45_75_45_105
145,72.502,9.547e-07,2.2,44.989,44.351,100.0,N3LO,450,45_75_45_105
145,72.502,5.013e-07,2.2,44.989,44.351,100.0,LO,450,45_75_45_105
145,72.505,7.64e-07,5.185,42.817,43.538,100.0,NLO,450,15_105_15_75
145,72.505,8.428e-07,5.185,42.817,43.538,100.0,N4LO,450,15_105_15_75
145,72.505,8.769e-07,5.185,42.817,43.538,100.0,N4LO+,550,15_105_15_75
145,72.505,4.637e-07,5.185,42.817,43.538,100.0,LO,450,15_105_15_75
145,72.505,8.184e-07,5.185,42.817,43.538,100.0,N4LO+,400,15_105_15_75
145,72.505,8.538e-07,5.185,42.817,43.538,100.0,N3LO,450,15_105_15_75
145,72.505,8.419e-07,5.185,42.817,43.538,100.0,N4LO+,450,15_105_15_75
145,72.505,8.62e-07,5.185,42.817,43.538,100.0,N4LO+,500,15_105_15_75
145,72.505,8.401e-07,5.185,42.817,43.538,100.0,N2LO,450,15_105_15_75
145,72.506,8.88e-07,5.549,44.062,41.929,100.0,N4LO+,400,15_0_15_180
145,72.506,9.157e-07,5.549,44.062,41.929,100.0,N4LO,450,15_0_15_180
145,72.506,4.831e-07,5.549,44.062,41.929,100.0,LO,450,15_0_15_180
145,72.506,9.151e-07,5.549,44.062,41.929,100.0,N2LO,450,15_0_15_180
145,72.506,9.391e-07,5.549,44.062,41.929,100.0,N4LO+,500,15_0_15_180
145,72.506,9.28e-07,5.549,44.062,41.929,100.0,N3LO,450,15_0_15_180
145,72.506,9.566e-07,5.549,44.062,41.929,100.0,N4LO+,550,15_0_15_180
145,72.506,8.321e-07,5.549,44.062,41.929,100.0,NLO,450,15_0_15_180
145,72.506,9.155e-07,5.549,44.062,41.929,100.0,N4LO+,450,15_0_15_180
146,73.003,9.217e-07,2.024,45.458,44.059,100.0,N4LO,450,45_75_45_105
146,73.003,8.969e-07,2.024,45.458,44.059,100.0,N4LO+,400,45_75_45_105
146,73.003,9.589e-07,2.024,45.458,44.059,100.0,N4LO+,550,45_75_45_105
146,73.003,9.199e-07,2.024,45.458,44.059,100.0,N2LO,450,45_75_45_105
146,73.003,9.201e-07,2.024,45.458,44.059,100.0,N4LO+,450,45_75_45_105
146,73.003,9.417e-07,2.024,45.458,44.059,100.0,N4LO+,500,45_75_45_105
146,73.003,9.454e-07,2.024,45.458,44.059,100.0,N3LO,450,45_75_45_105
146,73.003,8.143e-07,2.024,45.458,44.059,100.0,NLO,450,45_75_45_105
146,73.003,4.851e-07,2.024,45.458,44.059,100.0,LO,450,45_75_45_105
146,73.006,2.319e-05,31.714,58.655,1.172,100.0,N4LO,450,165_15_15_165
146,73.006,2.315e-05,31.714,58.655,1.172,100.0,N2LO,450,165_15_15_165
146,73.006,2.234e-05,31.714,58.655,1.172,100.0,N4LO+,400,165_15_15_165
146,73.006,2.41e-05,31.714,58.655,1.172,100.0,N4LO+,500,165_15_15_165
146,73.006,2.047e-05,31.714,58.655,1.172,100.0,NLO,450,165_15_15_165
146,73.006,2.378e-05,31.714,58.655,1.172,100.0,N3LO,450,165_15_15_165
146,73.006,8.698e-06,31.714,58.655,1.172,100.0,LO,450,165_15_15_165
146,73.006,2.478e-05,31.714,58.655,1.172,100.0,N4LO+,550,165_15_15_165
146,73.006,2.326e-05,31.714,58.655,1.172,100.0,N4LO+,450,165_15_15_165
146,73.007,9.443e-07,5.305,44.499,41.736,100.0,N4LO+,450,15_0_15_180
146,73.007,9.443e-07,5.305,44.499,41.736,100.0,N4LO,450,15_0_15_180
146,73.007,4.888e-07,5.305,44.499,41.736,100.0,LO,450,15_0_15_180
146,73.007,9.877e-07,5.305,44.499,41.736,100.0,N4LO+,550,15_0_15_180
146,73.007,9.575e-07,5.305,44.499,41.736,100.0,N3LO,450,15_0_15_180
146,73.007,8.576e-07,5.305,44.499,41.736,100.0,NLO,450,15_0_15_180
146,73.007,9.438e-07,5.305,44.499,41.736,100.0,N2LO,450,15_0_15_180
146,73.007,9.692e-07,5.305,44.499,41.736,100.0,N4LO+,500,15_0_15_180
146,73.007,9.154e-07,5.305,44.499,41.736,100.0,N4LO+,400,15_0_15_180
146,73.008,8.837e-07,4.955,43.265,43.32,100.0,N4LO+,500,15_105_15_75
146,73.008,4.65e-07,4.955,43.265,43.32,100.0,LO,450,15_105_15_75
146,73.008,8.378e-07,4.955,43.265,43.32,100.0,N4LO+,400,15_105_15_75
146,73.008,8.994e-07,4.955,43.265,43.32,100.0,N4LO+,550,15_105_15_75
146,73.008,8.625e-07,4.955,43.265,43.32,100.0,N4LO+,450,15_105_15_75
146,73.008,8.75e-07,4.955,43.265,43.32,100.0,N3LO,450,15_105_15_75
146,73.008,8.606e-07,4.955,43.265,43.32,100.0,N2LO,450,15_105_15_75
146,73.008,8.633e-07,4.955,43.265,43.32,100.0,N4LO,450,15_105_15_75
146,73.008,7.822e-07,4.955,43.265,43.32,100.0,NLO,450,15_105_15_75
147,73.503,9.719e-07,5.065,44.934,41.541,100.0,N4LO,450,15_0_15_180
147,73.503,9.982e-07,5.065,44.934,41.541,100.0,N4LO+,500,15_0_15_180
147,73.503,9.417e-07,5.065,44.934,41.541,100.0,N4LO+,400,15_0_15_180
147,73.503,8.82e-07,5.065,44.934,41.541,100.0,NLO,450,15_0_15_180
147,73.503,9.86e-07,5.065,44.934,41.541,100.0,N3LO,450,15_0_15_180
147,73.503,9.714e-07,5.065,44.934,41.541,100.0,N2LO,450,15_0_15_180
147,73.503,9.721e-07,5.065,44.934,41.541,100.0,N4LO+,450,15_0_15_180
147,73.503,4.938e-07,5.065,44.934,41.541,100.0,LO,450,15_0_15_180
147,73.503,1.018e-06,5.065,44.934,41.541,100.0,N4LO+,550,15_0_15_180
147,73.508,8.82e-07,4.73,43.711,43.099,100.0,N4LO+,450,15_105_15_75
147,73.508,9.274e-07,1.851,45.932,43.757,100.0,N4LO+,500,45_75_45_105
147,73.508,4.658e-07,4.73,43.711,43.099,100.0,LO,450,15_105_15_75
147,73.508,9.05e-07,1.851,45.932,43.757,100.0,N2LO,450,45_75_45_105
147,73.508,9.449e-07,1.851,45.932,43.757,100.0,N4LO+,550,45_75_45_105
147,73.508,8.826e-07,4.73,43.711,43.099,100.0,N4LO,450,15_105_15_75
147,73.508,8.821e-07,1.851,45.932,43.757,100.0,N4LO+,400,45_75_45_105
147,73.508,8.95e-07,4.73,43.711,43.099,100.0,N3LO,450,15_105_15_75
147,73.508,8.562e-07,4.73,43.711,43.099,100.0,N4LO+,400,15_105_15_75
147,73.508,8.8e-07,4.73,43.711,43.099,100.0,N2LO,450,15_105_15_75
147,73.508,9.041e-07,4.73,43.711,43.099,100.0,N4LO+,500,15_105_15_75
147,73.508,9.308e-07,1.851,45.932,43.757,100.0,N3LO,450,45_75_45_105
147,73.508,4.671e-07,1.851,45.932,43.757,100.0,LO,450,45_75_45_105
147,73.508,9.206e-07,4.73,43.711,43.099,100.0,N4LO+,550,15_105_15_75
147,73.508,9.056e-07,1.851,45.932,43.757,100.0,N4LO+,450,45_75_45_105
147,73.508,7.992e-07,4.73,43.711,43.099,100.0,NLO,450,15_105_15_75
147,73.508,7.995e-07,1.851,45.932,43.757,100.0,NLO,450,45_75_45_105
147,73.508,9.069e-07,1.851,45.932,43.757,100.0,N4LO,450,45_75_45_105
147,73.509,2.318e-05,31.369,59.02,1.151,100.0,N2LO,450,165_15_15_165
147,73.509,2.238e-05,31.369,59.02,1.151,100.0,N4LO+,400,165_15_15_165
147,73.509,2.481e-05,31.369,59.02,1.151,100.0,N4LO+,550,165_15_15_165
147,73.509,8.733e-06,31.369,59.02,1.151,100.0,LO,450,165_15_15_165
147,73.509,2.323e-05,31.369,59.02,1.151,100.0,N4LO,450,165_15_15_165
147,73.509,2.05e-05,31.369,59.02,1.151,100.0,NLO,450,165_15_15_165
147,73.509,2.33e-05,31.369,59.02,1.151,100.0,N4LO+,450,165_15_15_165
147,73.509,2.413e-05,31.369,59.02,1.151,100.0,N4LO+,500,165_15_15_165
147,73.509,2.382e-05,31.369,59.02,1.151,100.0,N3LO,450,165_15_15_165
148,74.005,8.733e-07,4.51,44.157,42.873,100.0,N4LO+,400,15_105_15_75
148,74.005,8.981e-07,4.51,44.157,42.873,100.0,N2LO,450,15_105_15_75
148,74.005,9.137e-07,4.51,44.157,42.873,100.0,N3LO,450,15_105_15_75
148,74.005,9.005e-07,4.51,44.157,42.873,100.0,N4LO,450,15_105_15_75
148,74.005,9.233e-07,4.51,44.157,42.873,100.0,N4LO+,500,15_105_15_75
148,74.005,9.405e-07,4.51,44.157,42.873,100.0,N4LO+,550,15_105_15_75
148,74.005,8.151e-07,4.51,44.157,42.873,100.0,NLO,450,15_105_15_75
148,74.005,9.002e-07,4.51,44.157,42.873,100.0,N4LO+,450,15_105_15_75
148,74.005,4.661e-07,4.51,44.157,42.873,100.0,LO,450,15_105_15_75
148,74.006,1.026e-06,4.826,45.376,41.337,100.0,N4LO+,500,15_0_15_180
148,74.006,4.982e-07,4.826,45.376,41.337,100.0,LO,450,15_0_15_180
148,74.006,9.986e-07,4.826,45.376,41.337,100.0,N4LO,450,15_0_15_180
148,74.006,9.99e-07,4.826,45.376,41.337,100.0,N4LO+,450,15_0_15_180
148,74.006,1.014e-06,4.826,45.376,41.337,100.0,N3LO,450,15_0_15_180
148,74.006,9.673e-07,4.826,45.376,41.337,100.0,N4LO+,400,15_0_15_180
148,74.006,9.055e-07,4.826,45.376,41.337,100.0,NLO,450,15_0_15_180
148,74.006,1.047e-06,4.826,45.376,41.337,100.0,N4LO+,550,15_0_15_180
148,74.006,9.982e-07,4.826,45.376,41.337,100.0,N2LO,450,15_0_15_180
148,74.007,7.803e-07,1.686,46.403,43.451,100.0,NLO,450,45_75_45_105
148,74.007,8.87e-07,1.686,46.403,43.451,100.0,N4LO,450,45_75_45_105
148,74.007,8.85e-07,1.686,46.403,43.451,100.0,N2LO,450,45_75_45_105
148,74.007,8.622e-07,1.686,46.403,43.451,100.0,N4LO+,400,45_75_45_105
148,74.007,8.858e-07,1.686,46.403,43.451,100.0,N4LO+,450,45_75_45_105
148,74.007,9.254e-07,1.686,46.403,43.451,100.0,N4LO+,550,45_75_45_105
148,74.007,9.077e-07,1.686,46.403,43.451,100.0,N4LO+,500,45_75_45_105
148,74.007,4.478e-07,1.686,46.403,43.451,100.0,LO,450,45_75_45_105
148,74.007,9.109e-07,1.686,46.403,43.451,100.0,N3LO,450,45_75_45_105
148,74.009,2.321e-05,31.022,59.382,1.136,100.0,N4LO,450,165_15_15_165
148,74.009,8.756e-06,31.022,59.382,1.136,100.0,LO,450,165_15_15_165
148,74.009,2.479e-05,31.022,59.382,1.136,100.0,N4LO+,550,165_15_15_165
148,74.009,2.049e-05,31.022,59.382,1.136,100.0,NLO,450,165_15_15_165
148,74.009,2.412e-05,31.022,59.382,1.136,100.0,N4LO+,500,165_15_15_165
148,74.009,2.237e-05,31.022,59.382,1.136,100.0,N4LO+,400,165_15_15_165
148,74.009,2.328e-05,31.022,59.382,1.136,100.0,N4LO+,450,165_15_15_165
148,74.009,2.381e-05,31.022,59.382,1.136,100.0,N3LO,450,165_15_15_165
148,74.009,2.317e-05,31.022,59.382,1.136,100.0,N2LO,450,165_15_15_165
149,74.501,8.617e-07,1.528,46.871,43.141,100.0,N4LO,450,45_75_45_105
149,74.501,4.27e-07,1.528,46.871,43.141,100.0,LO,450,45_75_45_105
149,74.501,8.825e-07,1.528,46.871,43.141,100.0,N4LO+,500,45_75_45_105
149,74.501,8.607e-07,1.528,46.871,43.141,100.0,N4LO+,450,45_75_45_105
149,74.501,9.002e-07,1.528,46.871,43.141,100.0,N4LO+,550,45_75_45_105
149,74.501,8.372e-07,1.528,46.871,43.141,100.0,N4LO+,400,45_75_45_105
149,74.501,8.596e-07,1.528,46.871,43.141,100.0,N2LO,450,45_75_45_105
149,74.501,7.565e-07,1.528,46.871,43.141,100.0,NLO,450,45_75_45_105
149,74.501,8.855e-07,1.528,46.871,43.141,100.0,N3LO,450,45_75_45_105
149,74.505,1.039e-06,4.592,45.817,41.131,100.0,N3LO,450,15_0_15_180
149,74.505,1.024e-06,4.592,45.817,41.131,100.0,N4LO,450,15_0_15_180
149,74.505,1.053e-06,4.592,45.817,41.131,100.0,N4LO+,500,15_0_15_180
149,74.505,9.912e-07,4.592,45.817,41.131,100.0,N4LO+,400,15_0_15_180
149,74.505,9.273e-07,4.592,45.817,41.131,100.0,NLO,450,15_0_15_180
149,74.505,1.024e-06,4.592,45.817,41.131,100.0,N4LO+,450,15_0_15_180
149,74.505,1.074e-06,4.592,45.817,41.131,100.0,N4LO+,550,15_0_15_180
149,74.505,5.017e-07,4.592,45.817,41.131,100.0,LO,450,15_0_15_180
149,74.505,1.023e-06,4.592,45.817,41.131,100.0,N2LO,450,15_0_15_180
149,74.508,2.31e-05,30.674,59.739,1.126,100.0,N2LO,450,165_15_15_165
149,74.508,2.315e-05,30.674,59.739,1.126,100.0,N4LO,450,165_15_15_165
149,74.508,2.404e-05,30.674,59.739,1.126,100.0,N4LO+,500,165_15_15_165
149,74.508,2.374e-05,30.674,59.739,1.126,100.0,N3LO,450,165_15_15_165
149,74.508,8.767e-06,30.674,59.739,1.126,100.0,LO,450,165_15_15_165
149,74.508,2.231e-05,30.674,59.739,1.126,100.0,N4LO+,400,165_15_15_165
149,74.508,2.321e-05,30.674,59.739,1.126,100.0,N4LO+,450,165_15_15_165
149,74.508,2.471e-05,30.674,59.739,1.126,100.0,N4LO+,550,165_15_15_165
149,74.508,2.043e-05,30.674,59.739,1.126,100.0,NLO,450,165_15_15_165
149,74.509,9.593e-07,4.29,44.611,42.639,100.0,N4LO+,550,15_105_15_75
149,74.509,9.174e-07,4.29,44.611,42.639,100.0,N4LO,450,15_105_15_75
149,74.509,8.894e-07,4.29,44.611,42.639,100.0,N4LO+,400,15_105_15_75
149,74.509,4.658e-07,4.29,44.611,42.639,100.0,LO,450,15_105_15_75
149,74.509,9.313e-07,4.29,44.611,42.639,100.0,N3LO,450,15_105_15_75
149,74.509,9.413e-07,4.29,44.611,42.639,100.0,N4LO+,500,15_105_15_75
149,74.509,9.173e-07,4.29,44.611,42.639,100.0,N4LO+,450,15_105_15_75
149,74.509,9.151e-07,4.29,44.611,42.639,100.0,N2LO,450,15_105_15_75
149,74.509,8.298e-07,4.29,44.611,42.639,100.0,NLO,450,15_105_15_75
150,75.005,2.457e-05,30.325,60.092,1.123,100.0,N4LO+,550,165_15_15_165
150,75.005,2.362e-05,30.325,60.092,1.123,100.0,N3LO,450,165_15_15_165
150,75.005,2.22e-05,30.325,60.092,1.123,100.0,N4LO+,400,165_15_15_165
150,75.005,8.766e-06,30.325,60.092,1.123,100.0,LO,450,165_15_15_165
150,75.005,2.298e-05,30.325,60.092,1.123,100.0,N2LO,450,165_15_15_165
150,75.005,2.033e-05,30.325,60.092,1.123,100.0,NLO,450,165_15_15_165
150,75.005,2.303e-05,30.325,60.092,1.123,100.0,N4LO,450,165_15_15_165
150,75.005,2.391e-05,30.325,60.092,1.123,100.0,N4LO+,500,165_15_15_165
150,75.005,2.31e-05,30.325,60.092,1.123,100.0,N4LO+,450,165_15_15_165
150,75.007,8.298e-07,1.373,47.352,42.815,100.0,N4LO,450,45_75_45_105
150,75.007,8.276e-07,1.373,47.352,42.815,100.0,N2LO,450,45_75_45_105
150,75.007,8.289e-07,1.373,47.352,42.815,100.0,N4LO+,450,45_75_45_105
150,75.007,8.679e-07,1.373,47.352,42.815,100.0,N4LO+,550,45_75_45_105
150,75.007,7.269e-07,1.373,47.352,42.815,100.0,NLO,450,45_75_45_105
150,75.007,8.057e-07,1.373,47.352,42.815,100.0,N4LO+,400,45_75_45_105
150,75.007,8.505e-07,1.373,47.352,42.815,100.0,N4LO+,500,45_75_45_105
150,75.007,8.532e-07,1.373,47.352,42.815,100.0,N3LO,450,45_75_45_105
150,75.007,4.039e-07,1.373,47.352,42.815,100.0,LO,450,45_75_45_105
150,75.009,1.048e-06,4.359,46.264,40.917,100.0,N4LO+,450,15_0_15_180
150,75.009,1.1e-06,4.359,46.264,40.917,100.0,N4LO+,550,15_0_15_180
150,75.009,1.014e-06,4.359,46.264,40.917,100.0,N4LO+,400,15_0_15_180
150,75.009,1.077e-06,4.359,46.264,40.917,100.0,N4LO+,500,15_0_15_180
150,75.009,5.043e-07,4.359,46.264,40.917,100.0,LO,450,15_0_15_180
150,75.009,9.475e-07,4.359,46.264,40.917,100.0,NLO,450,15_0_15_180
150,75.009,1.047e-06,4.359,46.264,40.917,100.0,N2LO,450,15_0_15_180
150,75.009,1.047e-06,4.359,46.264,40.917,100.0,N4LO,450,15_0_15_180
150,75.009,1.064e-06,4.359,46.264,40.917,100.0,N3LO,450,15_0_15_180
150,75.01,9.305e-07,4.076,45.064,42.401,100.0,N2LO,450,15_105_15_75
150,75.01,8.431e-07,4.076,45.064,42.401,100.0,NLO,450,15_105_15_75
150,75.01,9.764e-07,4.076,45.064,42.401,100.0,N4LO+,550,15_105_15_75
150,75.01,9.576e-07,4.076,45.064,42.401,100.0,N4LO+,500,15_105_15_75
150,75.01,9.039e-07,4.076,45.064,42.401,100.0,N4LO+,400,15_105_15_75
150,75.01,9.327e-07,4.076,45.064,42.401,100.0,N4LO+,450,15_105_15_75
150,75.01,9.472e-07,4.076,45.064,42.401,100.0,N3LO,450,15_105_15_75
150,75.01,4.648e-07,4.076,45.064,42.401,100.0,LO,450,15_105_15_75
150,75.01,9.327e-07,4.076,45.064,42.401,100.0,N4LO,450,15_105_15_75
151,75.506,8.15e-07,1.226,47.83,42.485,100.0,N3LO,450,45_75_45_105
151,75.506,8.295e-07,1.226,47.83,42.485,100.0,N4LO+,550,45_75_45_105
151,75.506,3.795e-07,1.226,47.83,42.485,100.0,LO,450,45_75_45_105
151,75.506,7.9e-07,1.226,47.83,42.485,100.0,N2LO,450,45_75_45_105
151,75.506,7.922e-07,1.226,47.83,42.485,100.0,N4LO,450,45_75_45_105
151,75.506,7.914e-07,1.226,47.83,42.485,100.0,N4LO+,450,45_75_45_105
151,75.506,6.926e-07,1.226,47.83,42.485,100.0,NLO,450,45_75_45_105
151,75.506,7.688e-07,1.226,47.83,42.485,100.0,N4LO+,400,45_75_45_105
151,75.506,8.125e-07,1.226,47.83,42.485,100.0,N4LO+,500,45_75_45_105
151,75.508,4.631e-07,3.866,45.515,42.159,100.0,LO,450,15_105_15_75
151,75.508,1.033e-06,4.132,46.708,40.7,100.0,N4LO+,400,15_0_15_180
151,75.508,8.548e-07,3.866,45.515,42.159,100.0,NLO,450,15_105_15_75
151,75.508,5.058e-07,4.132,46.708,40.7,100.0,LO,450,15_0_15_180
151,75.508,9.654e-07,4.132,46.708,40.7,100.0,NLO,450,15_0_15_180
151,75.508,9.467e-07,3.866,45.515,42.159,100.0,N4LO+,450,15_105_15_75
151,75.508,1.067e-06,4.132,46.708,40.7,100.0,N2LO,450,15_0_15_180
151,75.508,9.919e-07,3.866,45.515,42.159,100.0,N4LO+,550,15_105_15_75
151,75.508,1.099e-06,4.132,46.708,40.7,100.0,N4LO+,500,15_0_15_180
151,75.508,1.068e-06,4.132,46.708,40.7,100.0,N4LO,450,15_0_15_180
151,75.508,1.123e-06,4.132,46.708,40.7,100.0,N4LO+,550,15_0_15_180
151,75.508,9.464e-07,3.866,45.515,42.159,100.0,N4LO,450,15_105_15_75
151,75.508,1.069e-06,4.132,46.708,40.7,100.0,N4LO+,450,15_0_15_180
151,75.508,9.443e-07,3.866,45.515,42.159,100.0,N2LO,450,15_105_15_75
151,75.508,9.169e-07,3.866,45.515,42.159,100.0,N4LO+,400,15_105_15_75
151,75.508,1.085e-06,4.132,46.708,40.7,100.0,N3LO,450,15_0_15_180
151,75.508,9.616e-07,3.866,45.515,42.159,100.0,N3LO,450,15_105_15_75
151,75.508,9.724e-07,3.866,45.515,42.159,100.0,N4LO+,500,15_105_15_75
151,75.511,2.286e-05,29.966,60.449,1.126,100.0,N4LO,450,165_15_15_165
151,75.511,2.293e-05,29.966,60.449,1.126,100.0,N4LO+,450,165_15_15_165
151,75.511,2.345e-05,29.966,60.449,1.126,100.0,N3LO,450,165_15_15_165
151,75.511,2.438e-05,29.966,60.449,1.126,100.0,N4LO+,550,165_15_15_165
151,75.511,2.281e-05,29.966,60.449,1.126,100.0,N2LO,450,165_15_15_165
151,75.511,8.754e-06,29.966,60.449,1.126,100.0,LO,450,165_15_15_165
151,75.511,2.205e-05,29.966,60.449,1.126,100.0,N4LO+,400,165_15_15_165
151,75.511,2.373e-05,29.966,60.449,1.126,100.0,N4LO+,500,165_15_15_165
151,75.511,2.019e-05,29.966,60.449,1.126,100.0,NLO,450,165_15_15_165
152,76.002,9.596e-07,3.662,45.964,41.913,100.0,N4LO+,450,15_105_15_75
152,76.002,9.591e-07,3.662,45.964,41.913,100.0,N4LO,450,15_105_15_75
152,76.002,8.656e-07,3.662,45.964,41.913,100.0,NLO,450,15_105_15_75
152,76.002,9.862e-07,3.662,45.964,41.913,100.0,N4LO+,500,15_105_15_75
152,76.002,1.006e-06,3.662,45.964,41.913,100.0,N4LO+,550,15_105_15_75
152,76.002,9.289e-07,3.662,45.964,41.913,100.0,N4LO+,400,15_105_15_75
152,76.002,4.608e-07,3.662,45.964,41.913,100.0,LO,450,15_105_15_75
152,76.002,9.571e-07,3.662,45.964,41.913,100.0,N2LO,450,15_105_15_75
152,76.002,9.749e-07,3.662,45.964,41.913,100.0,N3LO,450,15_105_15_75
152,76.003,2.185e-05,29.613,60.792,1.134,100.0,N4LO+,400,165_15_15_165
152,76.003,2.26e-05,29.613,60.792,1.134,100.0,N2LO,450,165_15_15_165
152,76.003,1.087e-06,3.91,47.15,40.479,100.0,N4LO+,450,15_0_15_180
152,76.003,2.414e-05,29.613,60.792,1.134,100.0,N4LO+,550,165_15_15_165
152,76.003,8.732e-06,29.613,60.792,1.134,100.0,LO,450,165_15_15_165
152,76.003,2.271e-05,29.613,60.792,1.134,100.0,N4LO+,450,165_15_15_165
152,76.003,1.105e-06,3.91,47.15,40.479,100.0,N3LO,450,15_0_15_180
152,76.003,5.063e-07,3.91,47.15,40.479,100.0,LO,450,15_0_15_180
152,76.003,9.81e-07,3.91,47.15,40.479,100.0,NLO,450,15_0_15_180
152,76.003,2.323e-05,29.613,60.792,1.134,100.0,N3LO,450,165_15_15_165
152,76.003,1.051e-06,3.91,47.15,40.479,100.0,N4LO+,400,15_0_15_180
152,76.003,1.143e-06,3.91,47.15,40.479,100.0,N4LO+,550,15_0_15_180
152,76.003,2.001e-05,29.613,60.792,1.134,100.0,NLO,450,165_15_15_165
152,76.003,1.086e-06,3.91,47.15,40.479,100.0,N2LO,450,15_0_15_180
152,76.003,2.265e-05,29.613,60.792,1.134,100.0,N4LO,450,165_15_15_165
152,76.003,1.119e-06,3.91,47.15,40.479,100.0,N4LO+,500,15_0_15_180
152,76.003,1.086e-06,3.91,47.15,40.479,100.0,N4LO,450,15_0_15_180
152,76.003,2.35e-05,29.613,60.792,1.134,100.0,N4LO+,500,165_15_15_165
152,76.008,7.484e-07,1.084,48.311,42.145,100.0,N4LO,450,45_75_45_105
152,76.008,7.462e-07,1.084,48.311,42.145,100.0,N2LO,450,45_75_45_105
152,76.008,7.703e-07,1.084,48.311,42.145,100.0,N3LO,450,45_75_45_105
152,76.008,7.26e-07,1.084,48.311,42.145,100.0,N4LO+,400,45_75_45_105
152,76.008,6.529e-07,1.084,48.311,42.145,100.0,NLO,450,45_75_45_105
152,76.008,7.68e-07,1.084,48.311,42.145,100.0,N4LO+,500,45_75_45_105
152,76.008,7.477e-07,1.084,48.311,42.145,100.0,N4LO+,450,45_75_45_105
152,76.008,3.532e-07,1.084,48.311,42.145,100.0,LO,450,45_75_45_105
152,76.008,7.844e-07,1.084,48.311,42.145,100.0,N4LO+,550,45_75_45_105
153,76.503,9.712e-07,3.459,46.422,41.659,100.0,N4LO,450,15_105_15_75
153,76.503,1.103e-06,3.69,47.599,40.251,100.0,N2LO,450,15_0_15_180
153,76.503,4.58e-07,3.459,46.422,41.659,100.0,LO,450,15_105_15_75
153,76.503,1.067e-06,3.69,47.599,40.251,100.0,N4LO+,400,15_0_15_180
153,76.503,9.953e-07,3.69,47.599,40.251,100.0,NLO,450,15_0_15_180
153,76.503,1.105e-06,3.69,47.599,40.251,100.0,N4LO+,450,15_0_15_180
153,76.503,9.877e-07,3.459,46.422,41.659,100.0,N3LO,450,15_105_15_75
153,76.503,9.403e-07,3.459,46.422,41.659,100.0,N4LO+,400,15_105_15_75
153,76.503,9.719e-07,3.459,46.422,41.659,100.0,N4LO+,450,15_105_15_75
153,76.503,1.02e-06,3.459,46.422,41.659,100.0,N4LO+,550,15_105_15_75
153,76.503,8.757e-07,3.459,46.422,41.659,100.0,NLO,450,15_105_15_75
153,76.503,1.122e-06,3.69,47.599,40.251,100.0,N3LO,450,15_0_15_180
153,76.503,1.103e-06,3.69,47.599,40.251,100.0,N4LO,450,15_0_15_180
153,76.503,1.137e-06,3.69,47.599,40.251,100.0,N4LO+,500,15_0_15_180
153,76.503,9.994e-07,3.459,46.422,41.659,100.0,N4LO+,500,15_105_15_75
153,76.503,1.162e-06,3.69,47.599,40.251,100.0,N4LO+,550,15_0_15_180
153,76.503,5.058e-07,3.69,47.599,40.251,100.0,LO,450,15_0_15_180
153,76.503,9.693e-07,3.459,46.422,41.659,100.0,N2LO,450,15_105_15_75
153,76.504,6.781e-07,0.951,48.788,41.8,100.0,N4LO+,400,45_75_45_105
153,76.504,3.257e-07,0.951,48.788,41.8,100.0,LO,450,45_75_45_105
153,76.504,2.385e-05,29.252,61.139,1.149,100.0,N4LO+,550,165_15_15_165
153,76.504,2.234e-05,29.252,61.139,1.149,100.0,N2LO,450,165_15_15_165
153,76.504,8.7e-06,29.252,61.139,1.149,100.0,LO,450,165_15_15_165
153,76.504,7.202e-07,0.951,48.788,41.8,100.0,N3LO,450,45_75_45_105
153,76.504,6.972e-07,0.951,48.788,41.8,100.0,N2LO,450,45_75_45_105
153,76.504,6.988e-07,0.951,48.788,41.8,100.0,N4LO+,450,45_75_45_105
153,76.504,2.322e-05,29.252,61.139,1.149,100.0,N4LO+,500,165_15_15_165
153,76.504,6.09e-07,0.951,48.788,41.8,100.0,NLO,450,45_75_45_105
153,76.504,2.245e-05,29.252,61.139,1.149,100.0,N4LO+,450,165_15_15_165
153,76.504,7.18e-07,0.951,48.788,41.8,100.0,N4LO+,500,45_75_45_105
153,76.504,2.296e-05,29.252,61.139,1.149,100.0,N3LO,450,165_15_15_165
153,76.504,6.994e-07,0.951,48.788,41.8,100.0,N4LO,450,45_75_45_105
153,76.504,2.24e-05,29.252,61.139,1.149,100.0,N4LO,450,165_15_15_165
153,76.504,7.337e-07,0.951,48.788,41.8,100.0,N4LO+,550,45_75_45_105
153,76.504,2.161e-05,29.252,61.139,1.149,100.0,N4LO+,400,165_15_15_165
153,76.504,1.979e-05,29.252,61.139,1.149,100.0,NLO,450,165_15_15_165
154,77.001,2.968e-07,0.825,49.269,41.446,100.0,LO,450,45_75_45_105
154,77.001,5.605e-07,0.825,49.269,41.446,100.0,NLO,450,45_75_45_105
154,77.001,6.447e-07,0.825,49.269,41.446,100.0,N4LO,450,45_75_45_105
154,77.001,6.622e-07,0.825,49.269,41.446,100.0,N4LO+,500,45_75_45_105
154,77.001,6.427e-07,0.825,49.269,41.446,100.0,N2LO,450,45_75_45_105
